Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2020_CEKNP_433275_1,206/4A Dated 27.01.2020,Maintenance and Repair of Behmai Pantoon Bridge on Yamuna River.,Maintenance and Repair of Behmai Pantoon Bridge on Yamuna River.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Feb-2020 12:30 PM,,NA ,90.0,No ,No,Online,19-Feb-2020 12:30 PM,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE PROVINCIAL DIVISION PWD KANPUR DEHAT,Sikandra,209001.0,2.0,"15,00,000",M/s. Param Hans Filling Station,"1,196,309.65",Rejected-Finance,05-Mar-2020,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE PROVINCIAL DIVISION PWD KANPUR DEHAT,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Bridge': 2}"
2020_CEKNP_437135_1,185/26A/20 dated 13.02.2020,Special Repair of Minor Bridge No. 7/1 in Km. 7 at Mandhna Pachor Road (ODR) (By Epoxy),Special Repair of Minor Bridge No. 7/1 in Km. 7 at Mandhna Pachor Road (ODR) (By Epoxy),Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,22-Feb-2020 09:00 AM,,24-Feb-2020 12:00 PM ,90.0,No ,No,Online,28-Feb-2020 12:30 PM,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR,Kanpur,208001.0,2.0,"28,65,000",M/S NIRMAL KUMAR NIGAM,"2,785,160",Accepted-AOC,03-Mar-2020,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Bridge': 2}"
2020_CEKNP_437135_2,185/26A/20 dated 13.02.2020,Special Repair of Culvert No. 1/2 in Km. 1 at Sanjatri Badshahpur road to Sambhiyapur road,Special Repair of Culvert No. 1/2 in Km. 1 at Sanjatri Badshahpur road to Sambhiyapur road,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,22-Feb-2020 09:00 AM,,24-Feb-2020 12:00 PM ,90.0,No ,No,Online,28-Feb-2020 12:30 PM,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR,Kanpur,208001.0,2.0,"8,20,000",M/S S K R C CONSTRUCTION,"815,352",Rejected-Finance,13-Mar-2020,Cheif Engineer Kanpur Zone PWD Kanpur||SE KANPUR CIRCLE PWD KANPUR||EE CD -BUILDING- PWD KANPUR NAGAR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'repair': 2}
2020_CEMBD_418954_1,3103/E.TENDER/2019-20 Dated 16-12-2019,Construction of Nauganwa Taga to Nahar Bridge road.,Construction of Nauganwa Taga to Nahar Bridge road.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,01-Jan-2020 05:00 PM,,NA ,90.0,No ,No,Online,15-Jan-2020 12:30 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,"Executive Engineer, PD PWD Amroha",244221.0,2.0,,M/S AMBEDKAR CONTRACTOR,"3,461,088.51",Accepted-AOC,07-Mar-2020,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEMBD_421164_1,3406/E-Tender/19-20 Dt. 26.12.2019,Construction of 3x3 Mtr. Span 2 Cell Box Culvert in place of damaged culvert at Bel Wale Devta to Kanheri Road in Distt. Bijnor in year 2019-20,Construction of 3x3 Mtr. Span 2 Cell Box Culvert in place of damaged culvert at Bel Wale Devta to Kanheri Road in Distt. Bijnor in year 2019-20,Works,Open Tender,Fixed-rate,Civil Works - Bridges,No,No,NA ,08-Jan-2020 10:00 AM,,10-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Bijnor,246701.0,2.0,"26,00,000",M/S CHAUHAN CONSTRUCTION,"2,336,937.75",Rejected-AOC,03-Mar-2020,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 4, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEMBD_421164_2,3406/E-Tender/19-20 Dt. 26.12.2019,Construction of 3x3 Mtr. Span 2 Cell Box Culvert at Kotwali Nehtaur to Usethi Road in Distt. Bijnor in year 2019-20,Construction of 3x3 Mtr. Span 2 Cell Box Culvert at Kotwali Nehtaur to Usethi Road in Distt. Bijnor in year 2019-20,Works,Open Tender,Fixed-rate,Civil Works - Bridges,No,No,NA ,08-Jan-2020 10:00 AM,,10-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Bijnor,246701.0,2.0,"29,00,000",MOHD USMAN CONTRCTOR,"2,335,855.22",Rejected-AOC,03-Mar-2020,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEMBD_421164_3,3406/E-Tender/19-20 Dt. 26.12.2019,Construction of 2x2 Mtr. Span 3 Cell Box Culvert on Mehti Nadi Nala at Khanpur to Raipur Khader Road KM 2 Ch. 1.975 in Distt. Bijnor in year 2019-20,Construction of 2x2 Mtr. Span 3 Cell Box Culvert on Mehti Nadi Nala at Khanpur to Raipur Khader Road KM 2 Ch. 1.975 in Distt. Bijnor in year 2019-20,Works,Open Tender,Fixed-rate,Civil Works - Bridges,No,No,NA ,08-Jan-2020 10:00 AM,,10-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,Bijnor,246701.0,2.0,"26,00,000",SHRI SHAKEEL AHMAD,"2,214,123.23",Rejected-AOC,03-Mar-2020,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEMBD_425842_1,1933/E-Nivida Suchna/19-20 Dt. 28.12.2019,Work of new Construction near Kumhera Nehar Dam to Village Ganaura Road (Missing Link),Work of new Construction near Kumhera Nehar Dam to Village Ganaura Road (Missing Link),Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,20-Jan-2020 04:00 PM,,24-Jan-2020 12:00 PM ,90.0,No ,No,Online,28-Jan-2020 02:00 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,Najibabad,246763.0,2.0,"29,00,000",VINEET KUMAR,"2,615,756.12",Rejected-AOC,30-Mar-2020,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEMRT_423322_1,6898/8A Dt 30-12-19,"1-Construction of C.C. Road and U Type Drain in km-11 (Nangla Aabadi Portion) Km-14 and 15 (Bhanwada Aabadi Portion) and Km-17 (Mandawali Khader Aabadi Portion) in K.K. Road Km-35 To Vally Nashirpur, Riyawali, Nangla , Bhanwada Via Mandawali Khader","1-Construction of C.C. Road and U Type Drain in km-11 (Nangla Aabadi Portion) Km-14 and 15 (Bhanwada Aabadi Portion) and Km-17 (Mandawali Khader Aabadi Portion) in K.K. Road Km-35 To Vally Nashirpur, Riyawali, Nangla , Bhanwada Via Mandawali Khader",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,14-Jan-2020 09:00 AM,,NA ,90.0,No ,No,Online,21-Jan-2020 12:00 PM,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,Muzaffarnagar,251001.0,2.0,"33,50,000",M.D. CONSTRUCTIONS,"2,503,472.94",Accepted-AOC,13-Mar-2020,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_CEMRT_430667_1,1587 /96M(II)/BSR CIRCLE/ 20 Dt. 22.01.20,Construction of (3x5m) Span minor bridge on ganda nala and approach road Between Village Usmapur to Asgarpur Link road in District Bulandshahar Under State Sector (General) in Year 2019-20,Construction of (3x5m) Span minor bridge on ganda nala and approach road Between Village Usmapur to Asgarpur Link road in District Bulandshahar Under State Sector (General) in Year 2019-20,Works,Open Tender,Lump-sum,Civil Works - Bridges,No,No,NA ,05-Feb-2020 09:00 AM,,NA ,90.0,No ,No,Online,11-Feb-2020 03:30 PM,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION PWD KHURJA,Khurja,203131.0,2.0,"2,29,00,000",DEVEDNRA KUMAR,"17,699,488.07",Accepted-AOC,05-Mar-2020,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION PWD KHURJA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEMRT_432718_1,308/11 Cashier(PD MRT)-MRT CIR/20 DT. 23.01.2020,Construction of small bridge in km 21 village Khajoori over Meerut Asifabad road (MDR) under Rajya Yojna Samanya in Fincial year 2019-20,Construction of small bridge in km 21 village Khajoori over Meerut Asifabad road (MDR) under Rajya Yojna Samanya in Fincial year 2019-20,Goods,Open Tender,Fixed-rate,Civil Construction Goods,No,No,NA ,10-Feb-2020 03:15 PM,,11-Feb-2020 12:00 PM ,90.0,No ,No,Online,18-Feb-2020 12:30 PM,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,EE PD PWD MEERUT,250001.0,2.0,"90,00,000",NARENDRA CONTRACTORS,"8,507,158.52",Accepted-AOC,03-Mar-2020,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEMRT_437936_1,575/11Casher(PD MRT)-M.C/19-20 DT. 13.02.2020,Special repair of Meerut Asifabad road to Mishripur,Special repair of Meerut Asifabad road to Mishripur Bridge,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,21-Feb-2020 05:00 PM,,22-Feb-2020 12:00 PM ,90.0,No ,No,Online,28-Feb-2020 12:30 PM,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,EE PD PWD MEERUT,250001.0,2.0,"1,48,00,000",GALAXY DEVELOPERS,"13,503,782.7",Rejected-Finance,31-Mar-2020,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 1, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Bridge': 1}"
2020_CEUAZ_431273_2,275/Tender(P.D)-Ballia Circle/2019 Date 25.01.2020,Construction of Culvert and Approch Baruli Gram Sabha Nahar in Distt Ballia,Construction of Culvert and Approch Baruli Gram Sabha Nahar in Distt Ballia,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Feb-2020 10:00 AM,,06-Feb-2020 12:00 PM ,90.0,No ,No,Online,13-Feb-2020 12:00 PM,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",Ballia,277001.0,2.0,"47,00,000",M/S SAIL CONSTRUCTION,"4,599,090.39",Rejected-Finance,20-Mar-2020,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEUAZ_432621_2,339/Tender(C.D)-Ballia Circle/19 Date 28.01.2020,Construction of Beduwa Bandha On the Nihora Nagar Kathal Nalaa to Culvert in Distt Ballia,Construction of Beduwa Bandha On the Nihora Nagar Kathal Nalaa to Culvert in Distt Ballia,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,12-Feb-2020 10:00 AM,,13-Feb-2020 12:00 PM ,90.0,No ,No,Online,20-Feb-2020 12:00 PM,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",BALLIA,277001.0,2.0,"78,00,000",MANISH KUMAR SINGH,"7,788,503.97",Accepted-AOC,23-Mar-2020,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
