Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_DOLBU_412087_1,382/npk/sfc-lf/2019-20,const of cc interlocking tiles and drain in ward no 7 moh islamabad chote ke hamid to saeed,const of cc interlocking tiles and drain in ward no 7 moh islamabad chote ke hamid to saeed,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"2,82,000",M/S ADITYA TRADERS,"280,590",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_DOLBU_412092_1,382/npk/sfc-lf/2019-20,const of cc interlocking tiles and drain in ward no 15 moh salateen from meerut garh road to shakeel,const of cc interlocking tiles and drain in ward no 15 moh salateen from meerut garh road to shakeel,Works,Open Tender,Percentage,Coal,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"3,64,200",M/S ADITYA TRADERS,"362,379",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_DOLBU_412099_1,382/npk/sfc-lf/2019-20,const of cc inter locking tiles and drain in ward no 15 from deewan shamshad to asif and adjoining,const of cc inter locking tiles and drain in ward no 15 from deewan shamshad to asif and adjoining,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"11,74,100",GORAV MISHRA CONTRACTOR,"1,174,100",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_DOLBU_412103_1,382/npk/sfc-lf/2019-20,const of cc interlocking tiles and drain in ward no 9 moh upadiyan from babu shop to khanshiri chakki,const of cc interlocking tiles and drain in ward no 9 moh upadiyan from babu shop to khanshiri chakki,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"14,05,400",GORAV MISHRA CONTRACTOR,"1,405,400",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_DOLBU_412106_1,382/npk/sfc-lf/2019-20,const of cc interlocking tiles drain and slab of nala in ward no 1 behind GM inter college near parvez haleem plot,const of cc interlocking tiles drain and slab of nala in ward no 1 behind GM inter college near parvez haleem plot,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"68,800",FIROJ KHAN,"68,800",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_DOLBU_412113_1,382/npk/sfc-lf/2019-20,const of cc interlocking tiles and drain in ward no 14 moh munsabpura from mohd ahmed to iliyas west side of rajwaha,const of cc interlocking tiles and drain in ward no 14 moh munsabpura from mohd ahmed to iliyas west side of rajwaha,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Dec-2019 05:00 PM,NA ,30.0,No ,No,Offline,03-Jan-2020 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,NP KITHORE,250104.0,2.0,"72,100",FIROJ KHAN,"72,100",Accepted-AOC,2020-07-01,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_REDUP_403604_18,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from P.School Tiraha to H/o Vijaybhan and Bablu Yadav in village Nagla Aniyan.,Construction of Interlocking/drain from P.School Tiraha to H/o Vijaybhan and Bablu Yadav in village Nagla Aniyan.,Works,Open Tender,Lump-sum,Civil Works - Buildings,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"6,78,691",M/S SURESH CHANDRA CONTRACTOR,"678,012",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_403604_20,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from H/o Shriram yadav to dabar road in village Nadau,Construction of Interlocking/drain from H/o Shriram yadav to dabar road in village Nadau,Works,Open Tender,Lump-sum,Civil Works - Buildings,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"7,55,676",M/S SURESH CHANDRA CONTRACTOR,"754,920",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_403604_21,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from main road to C.C. Road in side of H/O Subedar pradhan.,Construction of Interlocking/drain from main road to C.C. Road in side of H/O Subedar pradhan.,Works,Open Tender,Lump-sum,Civil Works - Buildings,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"4,32,298",M/S SURESH CHANDRA CONTRACTOR,"431,866",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_403604_22,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from H/O Ramoter to H/o Ram prakasgh in village Shahpur.,Construction of Interlocking/drain from H/O Ramoter to H/o Ram prakasgh in village Shahpur.,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"1,66,897",M/S SURESH CHANDRA CONTRACTOR,"166,730",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_403604_23,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from main road to H/o Lalaram in village Nagla Sumer(kosma Hinood),Construction of Interlocking/drain from main road to H/o Lalaram in village Nagla Sumer(kosma Hinood),Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"8,45,689",M/S SURESH CHANDRA CONTRACTOR,"844,843",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_REDUP_403604_24,2297/EE/RED/13-11-2019,Construction of Interlocking/drain from H/O Dhermendra Pradhan to Primary school IN VILLAGE Nagla Rammada,Construction of Interlocking/drain from H/O Dhermendra Pradhan to Primary school IN VILLAGE Nagla Rammada,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,25-Nov-2019 10:00 AM,NA ,90.0,No ,No,Online,30-Nov-2019 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"11,77,005",M/S SURESH CHANDRA CONTRACTOR,"11,752,828",Accepted-AOC,2020-07-01,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2019_UPIDC_409197_1,08/EE/2019-20(LOT-02),Khama Bundhi. No.4(LOT02),"Repair, Restoration and Construction Sulice of Khama Bundhi. No.4",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Jun-2025 06:03 PM,NA ,90.0,No ,No,Offline,10-Dec-2019 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",MAHOBA,210427.0,2.0,"11,17,000",M/s Sarla Chaubey,"822,951.07",Accepted-AOC,2020-06-01,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda||ID, mahoba",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Repair and Restoration,"{'repair': 1, 'restoration': 1, 'Construction': 1}"
2019_UPRNS_412273_1,970/NIVIDA/UPRNSS/GKP/2019-20 DATED 09.12.19,CONSTRUCTION OF 5000 MT GODOWN MANDI SAMITI RUDHAULI AT DISTRICT BASTI,5000 MT GODOWN OFFICE BUILDING BITUMEN ROAD DRAIN BOUNDARY WALL AND HAND PUMP,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,11-Dec-2019 09:00 AM,11-Dec-2019 09:00 AM ,15.0,No ,No,Offline,27-Dec-2019 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,MANDI SAMITI RUDHAULI AT DISTRICT BASTI,272151.0,2.0,"3,62,34,000",M/s Kalhans Traders,"36,234,000",Accepted-AOC,2020-10-01,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 1, 'Drain': 1}"
2019_CEBLY_391031_3,4619/12A Dt. 10-10-2019,Errection of Pantoon Bridge after rainy season and opening of pantoon bridge before rainy season at Bhundi Ghat.,Errection of Pantoon Bridge after rainy season and opening of pantoon bridge before rainy season at Bhundi Ghat.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,16-Nov-2019 05:00 PM,NA ,90.0,No ,No,Online,22-Nov-2019 01:30 PM,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE CONSTRUCTION DIVISION-1 PWD SHAHJAHANPUR,SHAHJAHANPUR,242001.0,2.0,"10,16,103",M/s Shri Ganesh Enterprises,"1,001,471.12",Accepted-AOC,2020-10-01,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE CONSTRUCTION DIVISION-1 PWD SHAHJAHANPUR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 4, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Bridge': 4}
