Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_MVVNL_393914_1,T-87/EUDCB/2019-20,T-87/EUDCB/2019-20,AS PER SPECIFICATION,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,19-Oct-2019 10:00 AM,NA ,120.0,No ,No,Offline,24-Oct-2019 01:30 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),EE EUDD-IV BAREILLY,243001.0,3.0,"2,00,000",PL ENTERPRISES,"198,000",Rejected-AOC,2019-10-30,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2019_MVVNL_394004_1,T-92/EUDCB/2019-20,T-92/EUDCB/2019-20,as per specification,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,19-Oct-2019 10:00 AM,NA ,120.0,No ,No,Offline,25-Oct-2019 11:30 AM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),EE EUDD-III BAREILLY,243001.0,3.0,"1,50,000","Khare Enterprises,","149,100",Accepted-AOC,2019-10-30,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2019_PVVNV_372656_1,21/EDC-II(G)/2019-20,PROVIDING OF ONE NO. DIESEL VEHICLE WITH DRIVER,"PROVIDING OF ONE NO. DIESEL VEHICLE WITH DRIVER FOR E.E. UNDER ELECTRICITY TEST DIVISION-II, GORAKHPUR",Services,Open Tender,Lump-sum,Shipping/ Transportation/ Vehicle,No,No,NA ,16-Aug-2019 05:00 PM,NA ,45.0,No ,No,Offline,24-Aug-2019 03:00 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,"SE,EDC-II, MOHADDIPUR, GORAKHPUR",273008.0,2.0,"1,90,000",M/S NISHOCH GROUP OF COMPANY,"189,700",Rejected-Finance,2019-10-01,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2019_PVVNV_373079_1,24/EDC-II(G)/2019-20,PROVIDING OF 02 NOS. COMPUTER OPERATOR,"PROVIDING OF 02 NOS. COMPUTER OPERATOR UNDER ELECTRICITY DISTRIBUTION DIVISION-KAURIRAM, GORAKHPUR",Services,Open Tender,Lump-sum,Manpower Supply,No,No,NA ,16-Aug-2019 05:00 PM,NA ,45.0,No ,No,Offline,31-Aug-2019 03:00 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",273008.0,2.0,"1,90,000",GORKHA INFO MULTI SERVICES,"184,848",Accepted-AOC,2019-10-02,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2019_PVVNV_373093_1,25/EDC-II(G)/2019-20,"CONSTRUCTION OF 11 KV LINE FOR CONNECTING VILLAGE-NEWAS, MOHNAG, KOTIYA AND BHAGWANPUR","CONSTRUCTION OF 11 KV LINE FOR CONNECTING VILLAGE-NEWAS, MOHNAG, KOTIYA AND BHAGWANPUR FROM 33/11 KV S/S GHAGHASARA UNDER EDD-II, GORAKHPUR.",Works,Open Tender,Lump-sum,Electrical Works,No,No,NA ,16-Aug-2025 06:34 PM,NA ,45.0,No ,No,Offline,24-Aug-2019 03:00 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,"SE, EDC-II, Mohaddipur, Gorakhpur",273008.0,2.0,"1,90,000",M/S R.K. TRADERS,"189,485",Accepted-AOC,2019-10-02,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2019_PVVNV_373107_1,26/EDC-II(G)/2019-20,REPLACEMENT OF DAMAGE POLE AND CONDUCTOR,"REPLACEMENT OF DAMAGE POLE AND CONDUCTOR IN BUSINESS PLAN HEAD AT VILLAGE-BAMNA TO RAKAULI, KHUTAHNA AND KHUTBHAR, BLOCK- KHAJNI, GORAKHPUR UNDER EDD-II, GORAKHPUR.",Works,Open Tender,Lump-sum,Electrical Works,No,No,NA ,16-Aug-2019 05:00 PM,NA ,45.0,No ,No,Offline,24-Aug-2019 03:00 PM,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,"SE, EDC-II, Mohaddipur, Gorakhpur",273008.0,2.0,"1,32,000",M/S SHIV CONSTRUCTION,"131,925",Rejected-Finance,2019-10-02,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur
2019_SCIDC_381171_3,312(9)/2019-20 Date 12.09.2019,Construction of CC road till the house of Manoj s house Ravindra Jatav in village Mahasona in block Nawabganj Sansad Nidhi,Construction of CC road till the house of Manoj s house Ravindra Jatav in village Mahasona in block Nawabganj Sansad Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,28-Sep-2019 05:30 PM,NA ,90.0,No ,No,Offline,07-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Nawab Ganj Farrukhabad,209501.0,2.0,"8,54,873",M/S A.P. CONSTRUCTION,"854,445.81",Rejected-Finance,2019-10-25,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386463_1,349(2)/2019-20 Date 28.09.2019,Construction of C C Road in Milikiya Dhamgawan road to Mini industries statee papdi khurd niyati Pyrolisis at Block Kayamganj Vidhyak nidhi,Construction of C C Road in Milikiya Dhamgawan road to Mini industries statee papdi khurd niyati Pyrolysis at Block Kayamganj Vidhyak nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,18-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Kayamganj,209502.0,2.0,"8,50,221",SHREE HATHIWAN MAHARAJ ENTERPRISES,"850,136.2",Rejected-Finance,2019-10-28,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386592_1,349(3)/2019-20 date 28.09.2019,Construction of CC road in Mauja Bramhpuri shri Chandrabhan house to shri Ramsingh house atGram Sabha pilkhana Block nawabganj Vidhayak Nidhi,Construction of CC road in Mauja Bramhpuri shri Chandrabhan house to shri Ramsingh house atGram Sabha pilkhana Block nawabganj Vidhayak Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,07-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Nawabganj,209501.0,2.0,"1,32,355",AKHILESH KUMAR GANGWAR,"1,323,342.31",Accepted-AOC,2019-10-22,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386602_1,349(4)/2019-20 date 28.09-2019,Construction of CC road in Mauja Bramhpuri shri Santosh kumar hosue to shri cHandrapal house at Gram Sabha pilkhana Block nawabganj Vidhayak Nidhi,Construction of CC road in Mauja Bramhpuri shri Santosh kumar hosue to shri cHandrapal house at Gram Sabha pilkhana Block nawabganj Vidhayak Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,07-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Nawabganj,209503.0,2.0,"11,20,597",AKHILESH KUMAR GANGWAR,"1,120,485.88",Accepted-AOC,2019-10-22,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386609_1,349(5)/2019-20 Date 28.09.2019,Construction of CC road in Mauja Brahmpuri shri jugendra house to shri surajpaal house at Gram sabha Pilkhana Block Nawabganj Vidhayak Nidhi,Construction of CC road in Mauja Brahmpuri shri jugendra house to shri surajpaal house at Gram sabha Pilkhana Block Nawabganj Vidhayak Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,07-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Nawabganj,209503.0,2.0,"4,72,232",AKHILESH KUMAR GANGWAR,"472,184.94",Accepted-AOC,2019-10-22,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386621_1,349(6)/2019-20 date 28-09.2019,construction of CC road in Mauja Brahmpuri shri Gyani house to Shrri Ram Niwas house at Gram Sabha Pilkhana block Nawabganj Vidhayak Nidhi,construction of CC road in Mauja Brahmpuri shri Gyani house to Shrri Ram Niwas house at Gram Sabha Pilkhana block Nawabganj Vidhayak Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,07-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Nawabganj,209503.0,2.0,"2,47,075",AKHILESH KUMAR GANGWAR,"247,050.73",Accepted-AOC,2019-10-22,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386638_1,349((8)/2019-20 Date 28-09-2019,Construction of Boundary wall with RCC pillar and jali at Village Sultanpur Ppalnapur Gaushala Vikas Khand Kayamgaanj Vidhayak nidhi,Construction of Boundary wall with RCC pillar and jali at Village Sultanpur Ppalnapur Gaushala Vikas Khand Kayamgaanj Vidhayak nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,18-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Kayamganj,209503.0,2.0,"17,73,647",AKHILESH KUMAR GANGWAR,"1,773,470.46",Accepted-AOC,2019-10-24,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_SCIDC_386646_1,349(9)/2019-20 date 28-09-2019,Construction of Boundary Wall With RCC Pillar and Jali at Village shahpur Gangpur Gaushala Vikas Khand Kayamganj Vidhayak Nidhi,Construction of Boundary Wall With RCC Pillar and Jali at Village shahpur Gangpur Gaushala Vikas Khand Kayamganj Vidhayak Nidhi,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,30-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,18-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,KayamGanj,209503.0,2.0,"21,82,400",SHREE HATHIWAN MAHARAJ ENTERPRISES,"2,182,181.8",Rejected-Finance,2019-10-28,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj
2019_UPIDC_331382_1,08/EE/2018-19,Constrcution of Panwasa Dy. from km. 5.900 to km 6.070 (Lot. N0.1),Constrcution of Panwasa Dy. from km. 5.900 to km 6.070,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,04-Mar-2019 03:00 PM,NA ,90.0,No ,No,Offline,11-Mar-2019 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",Panwasa,244304.0,2.0,"10,50,000",M/S SUMAN CONSTRUCTIONS,"656,665",Rejected-AOC,2019-10-19,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore"
2019_UPIDM_384131_1,643/iwd prg/e tender dt. 16.09.19,"CONSTRUCTION OF 33/0.433 KV , 2X1 MVA ELECTRICAL SUB STATION","CONSTRUCTION OF 33/0.433 KV , 2X1 MVA ELECTRICAL SUB STATION AT GAHMER WEST PUMP CANAL GHAZIPUR",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,27-Sep-2019 10:00 AM,NA ,90.0,No ,No,Offline,14-Oct-2019 12:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle Lucknow||Works Manager Irrigation Workshop Div - Allahabad,IRRIGATION WORKSHOP DIVISION NAINI PRAYAGRAJ,211010.0,2.0,"27,03,000",Sarveshwari Electric Works,"2,443,512",Rejected-Finance,2019-10-31,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle Lucknow||Works Manager Irrigation Workshop Div - Allahabad
2019_UPJNM_347317_1,1346/NIVIDA/35 DT 24.05.19,hp installation in dhanaura ac,hp installation in dhanaura ac,Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,29-May-2019 05:00 PM,NA ,120.0,No ,No,Offline,14-Jun-2019 03:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Moradabad)||SE, 8th Circle, Moradabad||EE Construction Division Amroha",dhanaura assembly constituency,244231.0,2.0,"9,07,975",m/s manoj kumar thekedar,"892,721.22",Rejected-AOC,2019-10-03,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Moradabad)||SE, 8th Circle, Moradabad||EE Construction Division Amroha"
2019_UPSBC_375807_1,635/M-4/2019-20 Dated 26-08-2019,Supply of Aggregates,Supply of Aggregates at ROB 544 Chhata-Barsana Road in Distt- Mathura,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,27-Aug-2019 10:30 AM,NA ,90.0,No ,No,Offline,03-Sep-2019 03:30 PM,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra||PM BCU - Mathura,CHHATA MATHURA,281401.0,2.0,"27,61,000",TRIYAMBAK ENGINEERS,"2,227,250",Rejected-Finance,2019-10-04,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra||PM BCU - Mathura
2019_UPTCL_379276_1,E-Tender No 28/ETC-II/2019-20,Work,work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,07-Sep-2019 06:50 PM,NA ,120.0,No ,No,Offline,05-Oct-2019 03:30 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208006.0,2.0,,TRANS ENGINEEERING WORKS,"98,180",Rejected-AOC,2019-10-31,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_UPTCL_390737_1,ST E-Tender No-29/ETC-II/2019-20,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,10-Oct-2019 12:00 PM,NA ,120.0,No ,No,Offline,23-Oct-2019 03:30 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208020.0,2.0,,Sai Enterprises,"159,000",Rejected-AOC,2019-10-31,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_UPTCL_390741_1,VST No-30/ETC-II(K)/19-20,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,10-Oct-2019 12:00 PM,NA ,120.0,No ,No,Offline,17-Oct-2019 03:30 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Etawah,206001.0,2.0,,Sai Enterprises,"148,380",Rejected-AOC,2019-10-29,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_SCIDC_388859_1,581(1)/2019-20 Date 04.10.2019,Vidhayak Nidhi Misc Electrical work at Auraiya,Vidhayak Nidhi Misc Electrical work at Auraiya,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,04-Oct-2025 09:34 PM,NA ,90.0,No ,No,Offline,11-Oct-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Kanpur,Auraiya,206122.0,2.0,"15,54,000",Gaurav Construction,"1,551,455.87",Accepted-AOC,2019-10-18,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Kanpur
2019_UPIDC_385489_1,"09/EE/2019-20,LOT-01","09/EE/2019-20,LOT-01",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF ALAMPUR DY. FROM KM 0.00 TO KM 7.290 (Capacity-20 Cusec) FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"2,57,000",MANOJ KUMAR,"181,750",Accepted-AOC,2019-10-10,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur
2019_UPIDC_385514_1,"09/EE/2019-20,LOT-02","09/EE/2019-20,LOT-02",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF GANDEOR DY. FROM KM 0.00 TO KM 3.890 (Capacity-19 Cusec) FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2019 11:00 AM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"1,62,000",RAJ MOHAN TYAGI,"96,740",Rejected-Technical,2019-10-11,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur
2019_UPIDC_385527_1,"09/EE/2019-20,LOT-03","09/EE/2019-20,LOT-03",S/E FOR SILT CLEARENCE OF INTERNAL SECTION OF NAGLA DY. (Capacity-155 Cusec) FROM KM 0.00 TO KM 13.600 FOR YEAR 2019-20 IN DISTT. SAHARANPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Sep-2025 09:30 PM,NA ,90.0,No ,No,Offline,04-Oct-2019 11:30 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur,SAHARANPUR,247001.0,2.0,"5,83,000",RAJ MOHAN TYAGI,"482,920",Rejected-AOC,2019-10-11,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E U D E Yamuna Canal Saharanpur
