Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2024_UPIDM_887495_1,07/WM/IWDB/2023-24 LOT06,Carriage and Erection of stanchion Leg of Sluice Service Gate and Under,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,,,,,,"3,020,000",,2024-02-27,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly
2024_UPIDM_887514_1,07/WM/IWDB/2023-24 LOT 07,"Superstructure Work, Laying of Chequered plate, Dismantling, shifting,",,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,,,,,,"1,378,000",,2024-02-27,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly
2024_UPIDM_887541_1,07/WM/IWDB/2023-24 LOT 09,Carriage and Erection of Monorail Column and Assembly of Monorail,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,,,,,,"3,020,000",,2024-02-27,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E  Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly
2024_DOLBU_887458_1,05,Ward No. 15/7 Me Faizuddin Ke Makan Se Haji Fakhruddin Ka Makan Hote Huye Ghosi- Madhuban Mod Tak Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"2,986,103.9",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887477_1,06,Ward No. 15  Mohalla Badagaon Khas  Me Ghosi-Madhuban Road Par Shamsul Uloom Madarsa Se Naseem Ke Makan Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"2,063,380.8",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887488_1,07,Ward No. 15  Mohalla Badagaon Khas  Me Azam Ke Makan Se Amjadi Madarsa Ke Samne Puliya Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"2,064,380.5",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887499_1,08,Ward No. 15  Mohalla Badagaon Khas  Me Prabhudyal Ke Makan Se Noori Masjid Ke Aage Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"1,935,419.2",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887499_1,08,Ward No. 15  Mohalla Badagaon Khas  Me Prabhudyal Ke Makan Se Noori Masjid Ke Aage Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"1,935,419.2",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887516_1,09,Ward No. 15  Mohalla Badagaon Khas Me Ghosi Madhuban Mukhya Marg Par Saleem Roti Ka Makan Hote Huye Ahamd Raza Se Jahiruddin Ke Makan Ke Aage Tak Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"2,542,455",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887764_1,315/A/15VA VITT/NPPB/2023-24,MOHALLA KAZI TOLA ME LAHARPUR ROAD SE TAJ KI DUKAN TAK PATTA AND INTERLOCKING WORK,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,,,,,,"528,676.5",,2024-02-26,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur
2024_DOLBU_887764_2,315/A/15VA VITT/NPPB/2023-24,KRIPA DAYAL SCHOOL ME GIRLS KE LIYE 5 SEATER TOILET AND BOYS KE LIYE 5 SEATER TOILET KA NIRMAN KARYA,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,,,,,,"1,101,120",,2024-02-23,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur
2024_DOLBU_887764_7,315/A/15VA VITT/NPPB/2023-24,NAME OF THE WORK-MOHALLA SHANKARGANJ ME SUSHEELA DEVI SCHOOL SE DINESH CHANDRA KE MAKAN TAK RCC NALA KA NIRMAN KARYA,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,,,,,,"452,160.9",,2024-02-26,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur
2024_DOLBU_887764_7,315/A/15VA VITT/NPPB/2023-24,NAME OF THE WORK-MOHALLA SHANKARGANJ ME SUSHEELA DEVI SCHOOL SE DINESH CHANDRA KE MAKAN TAK RCC NALA KA NIRMAN KARYA,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,,,,,,"452,160.9",,2024-02-26,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur
2023_CEMBD_874381_7,3661/E TENDER DT 03-11-2023,District Moradabad Main Rangoli Colony Moradabad Main Type 4 ke Awas No 4-26 to 4-29 Ki Rangai Putaee Biktrifide Tiles Lagane Avam Marammat Ka Karye,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,,,,,,"1,370,935.26",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD
2023_CEMBD_874116_43,2755/E-Tender/23-24 Dt. 06.12.2023,Special Repair of Nehtaur Noorpur road KM 17 to Dhaulagarh via Mithai Nugdipur road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"2,109,091.85",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_874319_1,6181/E-Tender-R.Cir/2023 Dt.16.12.2023,Construction of Sampark Marg from Shahzadpur on NH-24 to Waste to Energy Plant site in Distt. Rampur,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,,,,,,"6,859,954.7",,2024-02-28,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR
2023_CEMBD_874381_2,3661/E TENDER DT 03-11-2023,Kundesra To Meerpur Mohanchak Road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,,,,,,"1,194,248.29",,2024-02-01,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD
2023_CEMBD_874116_12,2755/E-Tender/23-24 Dt. 06.12.2023,Special Repair of Manpur Bypass to Saidpur road and Ahraula road to athai road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,986,227.15",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_874116_16,2755/E-Tender/23-24 Dt. 06.12.2023,Special Repair of Bijnor Chajlet road to Pavti road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,641,182.38",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_874116_16,2755/E-Tender/23-24 Dt. 06.12.2023,Special Repair of Bijnor Chajlet road to Pavti road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,641,182.38",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_868916_1,3336/E-Nivida/23-24 DT 04-12-2023,Year 2023-24 Repair of Bridge and Approtch road in Km 10 of Mau Kathair to Chandausi via Fattehpur Samsoi (ODR) (Bridge No 1/5),,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,,,,,,"3,076,408.94",,2024-02-16,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL
2023_CEMBD_868916_2,3336/E-Nivida/23-24 DT 04-12-2023,Year 2023-24 Repair of Kokawas Bridge and Approtch road at Aril River in Km 5 of  Chandausi Berni Rith ka Bazar road  Bridge No 5,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,,,,,,"3,103,847.96",,2024-02-16,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL
2024_DOLBU_885721_1,589/work4Peyjal,Estimate for Distribution system and house connection in ward no 10 Nagar and Other ward,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria,,,,,,"3,994,601.1",,2024-02-27,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria
2024_DOLBU_885721_1,589/work4Peyjal,Estimate for Distribution system and house connection in ward no 10 Nagar and Other ward,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria,,,,,,"3,994,601.1",,2024-02-27,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria
2024_DOLBU_885721_1,589/work4Peyjal,Estimate for Distribution system and house connection in ward no 10 Nagar and Other ward,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria,,,,,,"3,994,601.1",,2024-02-27,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria
2024_DOLBU_885721_1,589/work4Peyjal,Estimate for Distribution system and house connection in ward no 10 Nagar and Other ward,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria,,,,,,"3,994,601.1",,2024-02-27,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria
2024_DOLBU_885730_1,589/work1 15va Pipeline,Vibhinn wardo me pipeline vistar karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria,,,,,,"1,096,700",,2024-02-27,Directorate of Local Bodies UP||Nagar Panchayat Gauribazar Deoria
2024_DOLBU_886619_1,263/N.P.K./W-04/2023-24,Construction work of RCC drain and slab from the land of Thugai Kushwaha to the land of Krishna Dushadh in Nagar Panchayat Khadda.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Khadda Kushinagar,,,,,,"3,015,315.5",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Khadda Kushinagar
2024_DOLBU_887413_1,01,Ward No. 01 Mohalla Kasba Khas Pashchimi Me Samudayik Shulabh Shauchalay Se Shiv Mandir Ke Piche Se Puliya Tak Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"1,193,641.8",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887428_1,02,Ward No. 01 Mohalla Kasba Khas Pashchimi Me Kishun Sonkar Ke Khet Se Satish Sonkar Ke Makan Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"991,702.4",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887437_1,03,Ward No. 01 Mohalla Kasba Khas Pashchimi Me Shiv Mandir Se Vinod Nishad Ke Makan Tak  Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"1,001,699.4",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2024_DOLBU_887448_1,04,Ward No. 09 Mohalla Badagaon Pashchimi Me Khanjarahwa Mod Se Subash Yadav Ka Makan Hote Huye Primary Vidyalay Tak Covered Mini Nala Nirmar Kary,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,,,,,,"2,407,000",,2024-02-22,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau
2023_CEMBD_863640_2,3076/E-Nivida/23-24 DT 08-11-2023,Year 2023-24 construction of Protection work at Causeway in Km 16 of Atta Mau Assu road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,,,,,,"566,743.95",,2024-02-09,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL
2023_CEMBD_865050_1,3068/E-Tender/23-24 Dt. 18.11.2023,"Special repair of Kiratpur Mauzampur Mandawali road -ODR-in Km 11,12,13,14",,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,,,,,,"3,211,839.83",,2024-02-16,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-
2023_CEMBD_865050_1,3068/E-Tender/23-24 Dt. 18.11.2023,"Special repair of Kiratpur Mauzampur Mandawali road -ODR-in Km 11,12,13,14",,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,,,,,,"3,211,839.83",,2024-02-16,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-
2023_CEMBD_865061_2,5724/E-Tender-RC/23-24 Dt. 18.11.2023,Special repair of Nagina Badhapur Pakhro road ODR,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,,,,,,"6,557,816.88",,2024-02-16,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-
2023_CEMBD_862154_1,5219/E-Nivida-MBD Circle/23-24 DT 28-10-2023,Year 2023-24 Construction of Minor Bridge in Km-56 of  Moradabad-Gawan-Bulandsheher Road (Including Anupsheher- Dibai Portion) SH-148,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,,,,,,"26,839,181",,2024-02-14,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL
2023_CEMBD_861389_4,2549/E-Tender/23-24 Dt. 06.11.2023,Thermoplastic Paint on Nehtaur Noorpur Amroha Joya Road (SH-77) KM 11 to 19,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,166,234.34",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861389_5,2549/E-Tender/23-24 Dt. 06.11.2023,Thermoplastic Paint on Bijnor Nangal Najibabad Road (MDR-93W) KM 15(550) to 23,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,004,792.46",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861389_6,2549/E-Tender/23-24 Dt. 06.11.2023,Thermoplastic Paint on Balawali Kiratpur Nehtaur Chandpur Feena Road (MDR-170W) KM 10 to 23(450),,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,719,517.8",,2024-02-21,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861375_1,2548/E-Tender/23-24 Dt. 06.11.2023,"Thermoplastic Paint on Bijnor Noorpur Chajlet Road KM 13, 14, 15(360), 39(490), 39(060), 39(450), 40, 41, 42, 43, 44",,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,164,434.04",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861375_4,2548/E-Tender/23-24 Dt. 06.11.2023,Thermoplastic Paint on Kotwali Nehtaur Road KM 1 to 6,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"1,269,760.32",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861389_1,2549/E-Tender/23-24 Dt. 06.11.2023,Thermoplastic paint on Badaun Bilsi Islamnagar Bhoji Sambhal Hasanpur Gajraula (SH-51) KM 166 to 177(400) and 178,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"2,109,708.3",,2024-02-12,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
2023_CEMBD_861389_2,2549/E-Tender/23-24 Dt. 06.11.2023,"Thermoplastic Paint on Panipat Muzaffarnagar Bijnor Kashipur Khatima Road (SH-12) KM 132, 133, 147 to 156",,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR,,,,,,"2,501,091.24",,2024-02-21,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD BIJNOR
