Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2017_DVVNL_125241_1,142/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Kosi, E.D.D.-IInd, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,28-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s S. S. Construction,"1,483,920",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125242_1,143/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Chatta, E.D.D.-IInd, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s Shri Balaji Traders,"1,484,640",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125243_1,144/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Chomuha, E.D.D.-IInd, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s Shri Balaji Traders,"1,484,640",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125245_1,145/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Laxmi Nagar, E.D.D.-IIIrd, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",Shri Krishna Construction Company,"1,485,000",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125246_1,146/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Raya, E.D.D.-IIIrd, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s S. S. Construction,"1,483,920",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125247_1,147/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Barsana, E.D.D.-IV, Goverdhan, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2025 07:33 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s Sanjay Traders,"1,484,640",Accepted-AOC,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125249_1,148/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Goverdhan, E.D.D.-IV, Goverdhan, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",RAJENDRA BHARDWAJ,"1,485,000",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125253_1,149/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Mant, E.D.D.-Mant, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",D K Trading Company,"1,485,000",Accepted-AOC,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_125254_1,150/EDC(M)/2017-18,Providing Cash Collection Van,"Providing Cash Van/Mobile Cash Counter as per following specification, under E.D.S.D.-Nohjheel, E.D.D.-Mant, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",D K Trading Company,"1,485,000",Accepted-AOC,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_DVVNL_89070_1,87/EDC(M)/2017-18,Meter Installation,"The work of installation of single phase meters at the premises of DR-1111 and New Connection Light and fan consumers along with other associated works in jurisdiction of Electricity Distribution Division- Ist, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,01-Sep-2017 06:00 PM,NA ,180.0,No ,No,Offline,07-Sep-2017 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"14,00,000",R.K. Traders,"1,580,000",Not Admitted-Fee/PreQual/Technical,2020-01-30,Dakshinanchal Vidyut Vitran Nigam Ltd.
2017_GNIDA_39035_28,GM/PLNG/HORT/2017/2414-2415 DATED 23.03.2017,"Maintenance of trees, shrubs and lawn in green belt, internal road and park in sector Sigma-I, II, III and IV including Master green belt in sector Sigma-II and IV for one year, Greater Noida","Maintenance of trees, shrubs and lawn in green belt, internal road and park in sector Sigma-I, II, III and IV including Master green belt in sector Sigma-II and IV for one year, Greater Noida",Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,31-Mar-2017 09:00 AM,NA ,90.0,No ,No,Offline,18-Apr-2017 11:00 AM,Greater Noida Industrial Development Authority,GREATER NOIDA,201308.0,2.0,"55,28,379",M/S JAGVIR SINGH BHATI,"389,295.96",Rejected-Finance,2020-01-07,Greater Noida Industrial Development Authority
2017_UPIDM_114383_1,TE-834/2017-18,Manufacture and supply of ISI marked steel tubes,ISI marked steel tubes type ERW nominal bore 150mm and 300 mm,Goods,Open Tender,Fixed-rate,Pipes and Pipe related activities,No,No,NA ,06-Nov-2017 02:00 PM,NA ,90.0,No ,No,Offline,27-Nov-2017 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 7),All UP,226001.0,3.0,"9,95,67,060",ADVANCE STEEL TUBES LIMITED,"14,819,819.6",Accepted-AOC,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 7)
2017_UPIDM_125094_1,TE-836/2017-18,Supply of ISI Marked Chain pulley Block,ISI Marked Chain pulley Block,Goods,Open Tender,Piece-work,Mechanical Engineering Items,No,No,NA ,16-Dec-2017 09:00 AM,NA ,90.0,No ,No,Offline,11-Jan-2018 04:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6),ALL UP,226001.0,3.0,"1,18,15,000",R.S. ENTERPRISES,"2,950,885",Not Admitted-Fee,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6)
2017_UPIDM_130256_1,TE-842/2017-18,Power Capacitors,Supply of Power Capacitors,Goods,Open Tender,Lump-sum,Electrical Work/ Equipment,No,No,NA ,28-Dec-2017 05:00 PM,NA ,90.0,No ,No,Offline,19-Jan-2018 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6),Lucknow,226025.0,3.0,"22,00,000",R.S. ENTERPRISES,"694,335.6",Rejected-Finance,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6)
2017_UPIDM_85304_1,TE-825/2017-18,Supply of Fuse Wire,Fuse wires having size from 16 SWG to 26 SWG of ETP copper Tinned used in rewireable type porcelain electric fuses up to 650 volts.,Goods,Open Tender,Lump-sum,Electrical Work/ Equipment,No,No,NA ,16-Aug-2017 06:00 PM,NA ,90.0,No ,No,Offline,11-Oct-2017 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6),All over UP,226025.0,3.0,"27,00,000",AMBICA GENPOWER,"3,160,265.38",Accepted-AOC,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6)
2017_UPIDM_86568_1,TE-828/2017-18,SUBMERSIBLE PUMPSETS,Manufacture and supply of 1.0 Cusec Discharge,Goods,Open Tender,Lump-sum,Mechanical Engineering Items,No,No,NA ,22-Aug-2017 01:15 PM,28-Aug-2017 11:00 AM ,90.0,No ,No,Offline,16-Sep-2017 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 4),All Over UP,226025.0,3.0,"5,11,00,000",Rockwell Pumps and Motors Pvt Ltd,"28,157,733.69",Not Admitted-PreQual/Technical,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 4)
2017_UPIDM_87056_1,TE-827/2017-18,PVC Submersible Flat Cable,ISI Marked 3-Core Flat Cable (without ECC) PVC insulated and sheathed with flexible copper conductor suitable for submersible pumps as per IS 694,Goods,Open Tender,Lump-sum,Electrical Work/ Equipment,No,No,NA ,23-Aug-2017 12:40 PM,NA ,90.0,No ,No,Offline,11-Oct-2017 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6),All over UP,226025.0,3.0,"61,00,000",R.S. ENTERPRISES,"2,937,374",Accepted-AOC,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 6)
2017_UPIDM_90000_1,TE-833/2017-18,Manufacture and supply of ISI Marked uPVC Pipe,"MANUFACTURE AND SUPPLY OF ISI MARKED uPVC PIPE SIZE 160MM NOMINAL DIA. CLASS-2, 4.0kg/cm2 WORKING PRESSURE WITH EPDM RUBBER GASKET(ELASTOMERIC SEALING RING JOINTS)",Goods,Open Tender,Lump-sum,Pipes and Pipe related activities,No,No,NA ,06-Sep-2017 02:15 PM,NA ,90.0,No ,No,Offline,06-Oct-2017 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 7),All over Uttar Pradesh,226025.0,3.0,"9,93,16,000",M/S TIRUPATI STRUCTURALS LIMITED,"40,031,500",Not Admitted-PreQual/Technical,2020-01-16,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 2||E E (Unit - 7)
2018_DVVNL_166543_1,211/EDC(M)/2017-18,Line work,"Proposed work for Maintenance of Damaged 33KV/11KV/LT Line due to (Daviya Aapda, Brunt Cable and Theft etc.) at various place in the jurisdiction of E.D.D.-IInd, Kosikalan, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,09-Mar-2018 09:00 AM,NA ,90.0,No ,No,Offline,14-Mar-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"12,00,000",M/s Shri Balaji Traders,"599,304",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_166548_1,213/EDC(M)/2017-18,Line work,"Proposed work for Maintenance of Damaged 33KV/11KV/LT Line due to (Daviya Aapda, Brunt Cable and Theft etc.) at various place in the jurisdiction of E.D.D.-IV, Goverdhan Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,09-Mar-2018 09:00 AM,NA ,90.0,No ,No,Offline,14-Mar-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"12,00,000",RAJENDRA BHARDWAJ,"1,013,298.5",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_183152_2,197/EDC(M)/2017-18,Supply and Installation of CT and PT,"Supply of various type CT/PT and installation of various type CT at various 33/11 KV Sub Stations under Electricity Distribution Circle, Mathura",Goods,Open Tender,Item Rate,Electrical Work/ Equipment,No,No,NA ,17-Apr-2018 09:00 AM,NA ,90.0,No ,No,Offline,23-Apr-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"18,00,000",M/s Shri Balaji Traders,"1,299,300",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_191762_1,230/EDC(M)/2017-18,Line Maintenance,"Proposed work for Maintenance of Damaged 33KV/11KV/LT Line due to (Brunt Cable, Theft and M and R Work) at various place under EDSD-Farah in the jurisdiction of E.D.D.-Ist, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,18-Apr-2018 09:00 AM,NA ,90.0,No ,No,Offline,23-Apr-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"11,00,000",M/s Karan Traders,"1,099,480",Accepted-AOC,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_195826_1,06/CE(D)/BZ/DVVNL/2018-19,"REPAIRING/MAINTENANCE OF LINES, INSERTING POLES BETWEEN LONG SPAN AND REPLACEMENT OF DAMAGED/JARJAR CONDUCTOR AND OTHER UNDER SUKHA RAHAT YOJANA IN 11 KV SADHA FEEDER UNDER EDD, BANDA","REPAIRING/MAINTENANCE OF LINES, INSERTING POLES BETWEEN LONG SPAN AND REPLACEMENT OF DAMAGED/JARJAR CONDUCTOR AND OTHER UNDER SUKHA RAHAT YOJANA IN 11 KV SADHA FEEDER UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,27-Apr-2018 09:00 AM,NA ,180.0,No ,No,Offline,04-May-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"14,50,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","725,700",Rejected-Finance,2020-01-04,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_195831_1,07/CE(D)/BZ/DVVNL/2018-19,"REPAIRING/MAINTENANCE OF LINES, INSERTING POLES BETWEEN LONG SPAN AND REPLACEMENT OF DAMAGED/JARJAR CONDUCTOR AND OTHER UNDER SUKHA RAHAT YOJANA IN 11 KV KARTAL FEEDER UNDER EDD, BANDA","REPAIRING/MAINTENANCE OF LINES, INSERTING POLES BETWEEN LONG SPAN AND REPLACEMENT OF DAMAGED/JARJAR CONDUCTOR AND OTHER UNDER SUKHA RAHAT YOJANA IN 11 KV KARTAL FEEDER UNDER EDD, BANDA",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,27-Apr-2018 09:00 AM,NA ,180.0,No ,No,Offline,04-May-2018 03:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,BANDA,210001.0,2.0,"14,50,000","Ms VAKAR KHAN CONSTRUCTION AND SUPPLIERS, BABERU, BANDA","729,600",Rejected-Finance,2020-01-04,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_222893_1,51/EDC(M)/2018-19,Line Maintenance,"Proposed work for Maintenance of Damaged 33KV/11KV/LT Line due to (Brunt Cable, Theft and M and R Work) at various place under EDSD-Barsana/Goverdhan in the jurisdiction of E.D.D.-IV, Goverdhan, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,29-Jun-2018 12:00 PM,NA ,90.0,No ,No,Offline,04-Jul-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"11,00,000",RAJENDRA BHARDWAJ,"1,116,610",Rejected-Finance,2020-01-28,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_222903_1,48/EDC(M)/2018-19,Line Work Business Plan,"Proposed work of Construction HT/LT Line and double pole and other work at various places in the area of EDSD-Chatta/Chomuha, Mathura under Business Plan in jurisdiction of E.D.D.-IInd, Kosikalan, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,29-Jun-2018 12:00 PM,NA ,90.0,No ,No,Offline,04-Jul-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"14,00,000",M/s Shri Balaji Traders,"1,580,875",Rejected-Finance,2020-01-27,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_230203_1,62/EDC(M)/2018-19,Supply of Line Meterial,"Supply of Different Type Clamp, Bracket, Barbed Wire, Nut Bolt etc. for Chhata-Goverdhan Railway Line Crossing and Chhata- Barsana Railway Line Crossing under EDD-II (Kosikalan) Mathura in the jurisdiction of EDC, Mathura",Goods,Open Tender,Item Rate,Electrical Work/ Equipment,No,No,NA ,20-Jul-2018 09:00 AM,NA ,60.0,No ,No,Offline,25-Jul-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"14,00,000",sahiltraders,"1,449,446",Accepted-AOC,2020-01-27,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_233743_1,64/EDC(M)/2018-19,Supply/Installation of Protection Board,"Supply/Installation of Protection Board for various 33/11 KV S/s in the jurisdiction of EDC-I/II, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,27-Jul-2018 12:00 PM,NA ,90.0,No ,No,Offline,02-Aug-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"10,00,000",M/s Shri Balaji Traders,"1,012,500",Rejected-Finance,2020-01-30,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_DVVNL_242371_1,92/EDC(M)/2018-19,VCB Replacement Work,"Proposed work for the replacement of damaged 11KV V.C.B. at various 33/11KV S/s under Business Plan at the area of EDD-I/II(Kosi)/III/IV(Goverdhan)/Mant, Mathura",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,23-Aug-2018 09:00 AM,NA ,90.0,No ,No,Offline,28-Aug-2018 02:00 PM,Dakshinanchal Vidyut Vitran Nigam Ltd.,Mathura,281001.0,2.0,"15,00,000",M/s Shri Balaji Traders,"1,510,500",Rejected-Finance,2020-01-27,Dakshinanchal Vidyut Vitran Nigam Ltd.
2018_GNIDA_132749_3,DGM/HORT/2017-18/744 DATED 14.12.2017,Providing Security gunman (civil) and Security guard (civil) from 5.00pm to 9.00am at Greater Noida,Providing Security gunman (civil) and Security guard (civil) from 5.00pm to 9.00am at Greater Noida,Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,08-Jan-2018 09:00 AM,NA ,90.0,No ,No,Offline,22-Jan-2018 11:00 AM,Greater Noida Industrial Development Authority,GREATER NOIDA,201308.0,2.0,"5,41,368",Raw one security services,"449,335.44",Rejected-Finance,2020-01-08,Greater Noida Industrial Development Authority
2018_GNIDA_264925_10,GM/PROJECT/2018/407 DATED 22.10.2018,"Providing and laying interlocking tiles and construction of drain from G.T. road to Sidh Baba Mandir and Khichchu home to Raju home in village Khera Dharampura (Mazra Chhapraula), Greater Noida","Providing and laying interlocking tiles and construction of drain from G.T. road to Sidh Baba Mandir and Khichchu home to Raju home in village Khera Dharampura (Mazra Chhapraula), Greater Noida",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,26-Oct-2018 06:00 PM,NA ,90.0,No ,No,Offline,16-Nov-2018 11:00 AM,Greater Noida Industrial Development Authority,GREATER NOIDA,201308.0,2.0,"85,88,673",M/s SHANTI CONSTRUCTION COMPANY,"6,700,023.98",Rejected-Finance,2020-01-31,Greater Noida Industrial Development Authority
