Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2018_DOLBU_178119_19,2018_DOLBU_178119_10,258/npp/nirman kary-2017-18 dt-28-02-2018,Construction work of both side drains and color interlinking road from Aarti Boutique  Ladies Taylor store to Naresh Traders in Ward no. 18 and 04.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"3,475,541.4",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_175660_30,2018_DOLBU_175660_2,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains and color interlaken road to Chandrapal house from Vijay Kumar Bajpayee house in Ward no 10,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,535,589.8",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_175660_30,2018_DOLBU_175660_30,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains and color interlaken road to Chandrapal house from Vijay Kumar Bajpayee house in Ward no 10,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,535,589.8",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_175660_8,2018_DOLBU_175660_8,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains and color interlaken road up to Sangram Yadav house at Gaurav Shukla house from Dr. Pramod Pasi house in Gopinathapuram in Ward no 06,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"701,262.17",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_10,2018_DOLBU_174854_10,254/npp/nirman kary-2017-18 dt.28-02-2018,Construction of drain and interliking road from Shankari house to Rajesh Dikshit house in Ward no 28,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"459,543.65",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_33,2018_DOLBU_174854_12,254/npp/nirman kary-2017-18 dt.28-02-2018,The construction work of the Nalli and Color Interlakigon Road from the house of Sampurnanand to the house of Awashthi ji in Ward no 22,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"752,850.35",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_33,2018_DOLBU_174854_18,254/npp/nirman kary-2017-18 dt.28-02-2018,The construction work of the Nalli and Color Interlakigon Road from the house of Sampurnanand to the house of Awashthi ji in Ward no 22,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"752,850.35",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_33,2018_DOLBU_174854_19,254/npp/nirman kary-2017-18 dt.28-02-2018,The construction work of the Nalli and Color Interlakigon Road from the house of Sampurnanand to the house of Awashthi ji in Ward no 22,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"752,850.35",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_33,2018_DOLBU_174854_33,254/npp/nirman kary-2017-18 dt.28-02-2018,The construction work of the Nalli and Color Interlakigon Road from the house of Sampurnanand to the house of Awashthi ji in Ward no 22,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"752,850.35",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_9,2018_DOLBU_174854_8,254/npp/nirman kary-2017-18 dt.28-02-2018,Construction of drain and interliking road to Razzan Lal Mishra house from Rambabu Tiwari house in Ward no 28,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"514,872.66",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
2018_DOLBU_174854_9,2018_DOLBU_174854_9,254/npp/nirman kary-2017-18 dt.28-02-2018,Construction of drain and interliking road to Razzan Lal Mishra house from Rambabu Tiwari house in Ward no 28,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"514,872.66",,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,2018_06
