Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
<NA>,,Medical college Colony,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,IN FINANCIAL YEAR 25-26 ME SH EVAM MDR MARGO PER PATCH REPAIR,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Rawatpur Colony Type C 2 3,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,Patch repair work by BC from departmental hot mix plant on all SH under Chhibramau assembly constituency in Anurakshan mud ke Antargat Varsh 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Patch repair work by BC PC from departmental hot mix plant on all major district roads and other district roads under Chhibramau Vidhansabha in Anurakshan mud ke Antargat Varsh 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Laxmanbagh Colony,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,"Anurakshan mud ke Antargat Varsh 2025-26 Chhibramau block, the work of filling of pot holes and patch repair on all the rural roads on the right side of Km-1 to 17 including Chhibramau Talgram road main district road and on the left side of Chhibr",,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,IN FINANCIAL YEAR 25-26 ME SH EVAM MDR MARGO PER PATCH REPAIR,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,"Anurakshan mud ke Antargat Varsh 2025-26 In Chhibramau block, the work of pot-hole filling and patch repair on all the rural roads on the left side of GT road and on the right side including Chhibramau Mandi Vishnugarh road",,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,IN FINANCIAL YEAR 25-26 RAJEPUR BLOCK KE ANTARGAT GRAMIN MARGO PER PATCH REPAIR,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,IN FINANCIAL YEAR 25-26 ME SH EVAM MDR MARGO PER PATCH REPAIR,,,,,,,,,,,,,,,,,,,,,,,,2025-07-29,
<NA>,,IN FINANCIAL YEAR 25-26 ME ODR MARGO PER PATCH REPAIR WORK,,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Purshottampur to Madhapur via Bhadaura road (Pvt. HMP),,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Road safety work on 03 intersections and 15 T-junctions falling on the road from Saifai to the airstrip via Nagla Kehari other district road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Jarhauliya Nandgaon Kyontra road (Pvt. HMP),,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,FY 2025-26 in Renewal work By PC on Atsu Chapta road via Birhuni road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,FY 2025-26 in Renewal work By PC on NH2 to (Bhikhepur) Jua road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,FY 2025-26 in Renewal work By BC on Phaphund Achhalda road phaphund Bypass road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,Road signage work on Muradganj Phaphud road.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Raipura nevasai marg ke KM 2 se nagla Muhasi marg,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Raipura nevasai marg ke KM 2 se nagla Muhasi marg,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Raipura nevasai marg ke KM 2 se nagla Muhasi marg,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Raipura nevasai marg ke KM 2 se nagla Muhasi marg,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Raipura nevasai marg ke KM 2 se nagla Muhasi marg,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Construction of Pipri Amraudha Tyonga Road Km. 7 to Rampur Link Road (Including 05 Years Maintenance Cost) Under Nabard-30 scheme in Year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,RENEWAL FOR BHUDNAGARIYA SE SANKISA MARG,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,RENEWAL FOR BOHRIKPUR MOHAMDABAD MARG SE NAGLA JASU MARG,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Renewal of Manawa to Mau Link Road (VR) (Km.1 and 2),,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,"Renewal of Rasulabad (Baksa) to Rana Itaha via Babagaon Link Road (VR) (Km.1, 2, 3 and 4(100)",,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Renewal of Rev. Village Nauha Naugaon ka mazra Kuthalwapur Link Road (VR) (Km.1 (650),,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Renewal of Chaubeypur Bela Road to Mitrasen Kahinjari Road to Hanspur Link Road (VR) (Km.1 (0-900),,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Year 24-25 SR of Mohammadpur Bhanda to Managanja Link Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Year 2024-25 Patch Repaire Work with Potholes roads in Block Gunnour Under AE-2,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Year 2024-25 Road Safety Long term Improvement work of the hot spot Arthal intersection identified in the year 2024 in km 9 of Dhanari Bhiravati Road (ODR).,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Year 24-25 SR of NH-93 to Madara road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Year 2024-25 Road Safety Short term Improvement work of the black spot Sainjana Muslim identified in the year 2024 at Km 149 of Meerut Badaun Road (SH-18).,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Reconstruction of Chandpur Noorpur Road to Qazishora Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Reconstruction of Kalali Nehar pul to Gopal Jot Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Vivek College to Jalalpur Chhoiya Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Nasiri Nehar Pul to Jhalri Kachche Raasta,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Vivek College to Jalalpur Chhoiya Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Kalali Nehar pul to Gopal Jot Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Kunda to Ganvri Paniyala Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Kunda to Ganvri Paniyala Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Gram Shergarh Chamunda to Ber Camry Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Reconstruction of Noorpur Dhampur Road to Amkhera Shanjarpur Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Reconstruction of Sadupura to Jalalpur Qazi Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,"Year 2024-25 Under Renewal with Genral Repaire of Saidnagli Manota Chaudharpur road (ODR) Ch 0.000-1.145, Ch 1.240-14.75 and Ch 14.950-19.950",,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Work of reconstruction of Chaikhandi Chak to Loharra road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-15,
<NA>,,Work of reconstruction of Chaikhandi Chak to Loharra road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-15,
<NA>,,7202-6 HARDWARI MAIN ROAD FOOLPUR PUNHNIRMAAN,,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,
<NA>,,7202-6 HARDWARI MAIN ROAD FOOLPUR PUNHNIRMAAN,,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,
<NA>,,Year 2024-25 Year 2025-25 Road safety work at T-junction on Babrala Gawan Rahra Road (MDR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,
<NA>,,Year 2024-25 Year 2025-25 Road safety work at T-junction on Babrala Gawan Rahra Road (MDR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,
<NA>,,Year 2024-25 Short term improvement work of intersection on NH-93 Km 191 Chandausi Aata Mau Assu Nagliya Ballu Tharesa Jai Singh Pawansa Road (ODR),,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,
<NA>,,1494-4 RESERVE POLICE LINE JANPAD MORADABAD MAI MESS NO-4 EVAM 5 KE PEECHE YAMUNA BAIRACK KE SAMNE TEEN SHEAD K ANIRMAAN KARIYE,,,,,,,,,,,,,,,,,,,,,,,,2025-07-23,
<NA>,,Reconstruction of Hargaon Chandan to Khajuri Wale Devta road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Reconstruction of Kotwali Marg Jagannathpur road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Reconstruction of Kotwali Marg Jagannathpur road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,1532-4 AE-1 PRANTIYA KHAND PWD MORADABAD KE ANTARGAT PADNE WALE GRAMEEN MARGO PAR PATCH MARMMAT KA KARIYE,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,1532-5 AE-II PRANTIYA KHAND PWD MORADABAD KE ANTARGAT PADNE WALE GRAMEEN MARGO PAR PATCH MARMMAT KA KARIYE,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Financial Year 24-25 Under Reconstruction work of Bhatpura to Sakatpur Sirauli road Avshesh Bhag,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Repair and Maintenance of SH MDR ODR in Block Moh pur Deomal in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-10,
<NA>,,Repair and Maintenance of Village Roads in Block Moh pur Deomal in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-10,
<NA>,,ROAD SAFETY WORK OF INSTALLATION OF THERMOPLASTIC REPEATED BAR MARKING SIGN BOARDS CAUTION BOARD ETC ON KUNDARKI DINGARPUR RATANPUR KALA PAKBADA ROAD ODR CHAINAGE 0-000 TO 8-500 IN MORADABAD DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Reconstruction work on NH-24 to Rakheda road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Thermoplastic work from Mohalla Katra Jalaluddin turn to Shuaib Khurshid ka matab under traffic safety in Rampur district.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,Thermoplastic work from Maternity Centre to Guiya Talab via Jama Masjid under traffic safety in Rampur district.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,Thermoplastic work from Maternity Centre to Guiya Talab via Jama Masjid under traffic safety in Rampur district.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Construction of Hostel Barrak with capacity 16 (4 Female and 12 Male) at Thana Haldaur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Repair and Maintenance of Village Roads in Block Allehpur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Repair and Maintenance of SH MDR ODR in Block Allehpur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-25,
<NA>,,Repair and Maintenance of Village Roads in Block Allehpur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Road Safety and Signage work of Ujhari Burawali Road ODR Chainage 1.15 to 10.50 in District Amroha,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Repair and Maintenance of Village Roads in Block Allehpur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Repair and Maintenance of Village Roads in Block Allehpur in Distt Bijnor,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,For Agricultural Marketing Facilities in the Sugar Mill Area Special Repair work of Teda Inter College to Titronda Road in district Baghpat in financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,"Widening and Strengthening of Banthla Dikoli Road (ODR) in Km. 8 to Behta Hajipur Road (ODR) in Km. 9, 10, 11, 12, 13(500)",,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,Reconstruction work of the Buniyadpur road from Sadhu ki Nangli power house,,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,"Widening and strengthening work on the road from Delhi-Yamnautri (National Highway No. 709B) via Ghateda, Mundikhedi, Umri Kalan to Ambehata Chand (other district road).",,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,"Widening and strengthening work on the road from Delhi-Yamnautri (National Highway No. 709B) via Ghateda, Mundikhedi, Umri Kalan to Ambehata Chand (other district road).",,,,,,,,,,,,,,,,,,,,,,,,2025-07-07,
<NA>,,"Widening and strengthening work on the road from Delhi-Yamnautri (National Highway No. 709B) via Ghateda, Mundikhedi, Umri Kalan to Ambehata Chand (other district road).",,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Widening and strengthening work with paved shoulder from chain 17.100 to 31.100 of Saharanpur Nagal Sidki Jhabreda road in the financial year 2024-25 in Saharanpur district,,,,,,,,,,,,,,,,,,,,,,,,2025-07-14,
<NA>,,Widening of Purkaji Baypas ke sapeksh Purkaji Kasbe Mai NH-58 Parts ch 144.00 to 147.65 and 150.00 to 151.200 with paved shoulder.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,Widening and strengthening work from Chainage 0.000 to 3.550 km of Mushkipur road via service road from Nanauta Deoband Mangalore road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,Reconstruction Work On Athai Towars Belada Road Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Reconstruction work on Kasampur Bhumma to Ghatayan IInd Part Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Reconstruction work on Behda Sadat Morna to Meerapur Rajwaha Puliya Tak road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,22-Reconstruction Work On Tulsipur To Chindoda Road Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,11-Reconstruction Work On Shahpur Road to Subhash Nain Factory Road under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,24-Reconstruction Work On Gadanpura Road Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,29-Reconstruction Work On Daulatpur Mansoorpur Road in Ramaining Part Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,31-Reconstruction Work On Mansoorpur Sikheda road to Bhatoda road Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,29-Reconstruction Work On Daulatpur Mansoorpur Road in Ramaining Part Under Sugar Cane.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,"Tn 1310/3A dated 05.04.2025 4. In the financial year 2025-26, under the maintenance head, the work of painting, whitewashing, and repair of the inspection house in Saharanpur.",,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,Construction of District Magistrate and Aditional District Magistrate Office Building G1,,,,,,,,,,,,,,,,,,,,,,,,2025-07-19,
<NA>,,Construction of Examine Room for POSCO affected Women at Community Health Center Hapur,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,Construction of District Magistrate and Aditional District Magistrate Office Building G1,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04,
<NA>,,Salawa to Tanki to Budsumal road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work on Various Village Roads Under Assistant Engineer III,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch repair work on SH MDR ODR Roads under Assistant Engineer 1,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work at SH MDR ODR Road of Block Jewar in District Gautambudhnagar,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work at SH MDR ODR Road of Block Jewar in District Gautambudhnagar,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch repair work on SH MDR ODR Roads under Assistant Engineer 1,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work at SH MDR ODR Road of Block Jewar in District Gautambudhnagar,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work at VR Roads of Block Jewar in District Gautambudhnagar,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,Patch Repair work at VR Roads of Block Jewar in District Gautambudhnagar,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,23 Reconstruction work at Shamli-Budhana Road Bahawadi Road in Distt Shamli in FY 2024-25 Sugar Mill Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,Shahapur PWD Road to Junior High School Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,23 Reconstruction work at Shamli-Budhana Road Bahawadi Road in Distt Shamli in FY 2024-25 Sugar Mill Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,"Painting and other miscellaneous work on bridges, culverts and trees falling under the jurisdiction of Assistant Engineer IV",,,,,,,,,,,,,,,,,,,,,,,,2025-07-19,
<NA>,,Tn 1339/3A dated 09.04.2025 2. Patch repair work on roads under the Assistant Engineer II,,,,,,,,,,,,,,,,,,,,,,,,2025-07-19,
<NA>,,For Agricultural Marketing Facilities in the Sugar Mill Area Reconstruction Work of Bhadal Dhanora road in district Baghpat in financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,For Agricultural Marketing Facilities in the Sugar Mill Area Reconstruction work of Titronda Teda road to Ramnagar Road in district Baghpat in financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-24,
<NA>,,10-Reconstruction Work On Maheshpur Farm To Sarai Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11,
<NA>,,11-Reconstruction Work On Nawla to Khatauli Bhainsi Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11,
<NA>,,Reconstruction Work On Gram Badhiwala Main Road To Uttrakhand Boder Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,6- Reconstruction Work On Kheri Tagan to Matheri Link Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11,
<NA>,,3-Reconstruction Work On Village Rasoolpur Dabhedi main road to towards Peer Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-09,
<NA>,,6- Reconstruction Work On Kheri Tagan to Matheri Link Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11,
<NA>,,6- Reconstruction Work On Kheri Tagan to Matheri Link Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11,
<NA>,,7- Reconstruction Work On Matheri Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,8- Reconstruction Work On Gram Abhipura Pakki road to Rajwaha tak Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,9- Reconstruction Work On Mansoorpur to Abhipura road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Construction of 06 Nos. Type-4 Residences for PWD Officers in District Hapur,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,10-Reconstruction work on Goyla Kalyanpur Shajuddi Road Remaing Part,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,2-Reconstruction work on Karheda to Chorawala Road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,8- Reconstruction Work On Gram Abhipura Pakki road to Rajwaha tak Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,14-Reconstruction work on Chudiyala Se Narsinghpur road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,14-Reconstruction work on Chudiyala Se Narsinghpur road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,2-Reconstruction work on Karheda to Chorawala Road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,3-Reconstruction Work On Raipur Nangli Road to Fulat Road Puliya Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,4-Reconstruction work on Chorawala to Karheda Road Under Sugar Cane Area,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,7-Reconstruction Work On Matheri to Fulat Road Under Sugar Cane,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,For Agricultural Marketing Facilities in the Sugar Mill Area Reconstruction work of Pabla to Chauhalda Raod in district Baghpat in financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-21,
<NA>,,Tn 1629/3A dated 13.05.2025 8. Road safety work on the small bridge at kilometer 5 1 of the Nausera Sikandar Pur Faizabad Badshahi Bagh road in Saharanpur district,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,4 Construction work of Adarsh Tripti Mash Bhojanaalay in Sadar police station in Distt Shamli in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,
<NA>,,Patch Repair Work on Different Village Road of Block Anoopshahr in Year 2025-26 in District Bulandshahr,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Repair of bridges culverts and road protection work on various SH MDR ODR category roads in Block Jahangirabad in the financial year 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Repair of bridges culverts and road protection work on various SH MDR ODR category roads in Block Anoopshahr in the financial year 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-12,
<NA>,,Repair of bridges culverts and road protection work on various SH MDR ODR category roads in Block B.B.Nagar in the financial year 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Patch repair work on Village Roads under Assistant Engineer 2,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Patch repair work on SH MDR ODR Roads under Assistant Engineer 3,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Patch repair work on Village Roads under Assistant Engineer 2,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,
<NA>,,Road safety work at 06 T junctions falling on Sakauti Phalavada Ghatayan Road,,,,,,,,,,,,,,,,,,,,,,,,2025-07-10,
<NA>,,Patch repair work on Village roads under Assistant Engineer-I in Baghpat district under the financial year 2025-26.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,Patch repair work on Village roads under Assistant Engineer-IV in Baghpat district under the financial year 2025-26.,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,1- Road safty and Road signages work On Widening and Strenthning Dholra Sisoli Budhana ODR From Ch 0.000 to Ch. 14.650,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,Road Signage work on Bulandshahar Maman ODR,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17,
<NA>,,Road Signage work on Delhi Kanpur road Old N H 91 ODR From Km 83 746 to 90785,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Potholes Patch Repair work of Village Road in Arniya Block F Y 2025 26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Potholes Patch Repair work of Village Road in Arniya Block F Y 2025 26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Potholes Patch Repair work of Village Road in Arniya Block F Y 2025 26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Road Signage work on Delhi Kanpur road Old N H 91 ODR From Km 83 746 to 90785,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Potholes Patch Repair work of Village Road in Arniya Block F Y 2025 26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Potholes Patch Repair work of Village Road in Danpur Block F Y 2025 26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Road Signage work on Khurja Shikarpur road ODR in District Bulandshahar From Km 13 650,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Road Signage work on Khurja Shikarpur road ODR in District Bulandshahar From Km 13 650,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,For Agricultural Marketing Facilities in the Sugar Mill Area Reconstruction work of Mukari Road to Dutt Nagar Road in district Baghpat in financial year 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,Special Repair Work of Residential and Non-Residential Buildings in Tehsil Dhaulana,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Repair Work of Anawasiya Bhawan in Tahsil Baghpat In the Financial Year 2025-26 in District Baghpat,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Patch Repair and Various Work on SH MDR ODR in Dhaulana Block of District Hapur for the financial year 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03,
<NA>,,Patch Repair and Various Work on SH MDR ODR in Hapur Block of District Hapur for the financial year 2025-26,,,,,,,,,,,,,,,,,,,,,,,,2025-07-08,
<NA>,,"Under the financial year 2025-26, Track Improvement and Road safety work of various Kanwar Routes in District Baghpat.",,,,,,,,,,,,,,,,,,,,,,,,2025-07-18,
<NA>,,"Repair and painting work of Type-1 houses No. 21 to 24, 26 to 28, 30 to 31 and 38, 39, 43 to 45 to 51 located in F-Block, Sanjay Nagar, Ghaziabad",,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,9 Special repair work at Gangru to KGIT via Ghadi Ramkaur in Distt. Shamli in. F.Y. 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,13 Special repair work at Panipat Khatima Road to Mayapur Road in Distt. Shamli in. F.Y. 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,6 Special repair work at Malakpur to Gandrav Road in Distt Shamli in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,9 Special repair work at Gangru to KGIT via Ghadi Ramkaur in Distt. Shamli in. F.Y. 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,2 Special repair work at Bidoli Chausana Road to Alipura Road in Distt. Shamli in. F.Y. 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
<NA>,,6 Special repair work at Malakpur to Gandrav Road in Distt Shamli in FY 2024-25,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05,
