Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDC_904135_1,01/EE/BDV/2023-24,VRB Repairing,Repair of VRB at Km.3.470 at Prabhupur Birana Drain,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",District Chandauli,232104.0,2.0,"7,68,222",M/S CHANDAN CONSTRUCTION AND SUPPLIERS,"736,598.31",Rejected-Finance,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_11,01/EE/BDV/2023-24,V.R.B. Rapairng,Repairing of V.R.B. Ramda Tal Drain KM. 12.000 in Niyamtabad Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,08-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Niyamtabad Block, Chandauli",232104.0,2.0,"2,36,919",PRATIBHA ENTERPRISES,"201,979",Rejected-Finance,18-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_12,01/EE/BDV/2023-24,V.R.B. Rapairng,Repairing of V.R.B. Mawi Gawri Drain KM. 0.800 in Niyamtabad Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,08-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Niyamtabad Block, Chandauli",232104.0,2.0,"2,61,569",PRATIBHA ENTERPRISES,"244,394.39",Rejected-Finance,18-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_13,01/EE/BDV/2023-24,V.R.B. Rapairng,Repairing of V.R.B. Khajur Ganw Drain KM. 0.000 in Niyamtabad Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,08-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Niyamtabad Block, Chandauli",232104.0,2.0,"2,21,178",M/S DHIRENDRA VIKRAM SINGH,"191,978.32",Rejected-AOC,18-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_14,01/EE/BDV/2023-24,V.R.B. Rapairng,Repairing of V.R.B. Hridaypur Drain KM. 0.600 in Niyamtabad Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,08-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Niyamtabad Block, Chandauli",232104.0,2.0,"2,21,178",M/S DHIRENDRA VIKRAM SINGH,"191,825.97",Rejected-AOC,18-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_2,01/EE/BDV/2023-24,V.R.B. Rapairng,Repairing of V.R.B. Sarne Drain KM. 3.950 in Niyamtabad Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Niyamtabad Block, Chandauli",232104.0,2.0,"6,45,271",M/S RISHABH SINGH,"579,421.84",Rejected-Finance,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_7,01/EE/BDV/2023-24,Regulator Rapairng,Repairing work of protection wall in U/s Right bank of Bhurkuda Regulator in Chakia Block.,Works,Open Tender,Turn-key,Civil Works - Bridges,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Chakia Block, Chandauli",232104.0,2.0,"4,41,816",ARUN KUMAR PANDEY,"350,168.95",Accepted-AOC,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_8,01/EE/BDV/2023-24,Regulator Rapairng,Repairing work of Protection wall in D/S left bank of Bhurkuda regulator in Chakia Block,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Chakia Block, Chandauli",232104.0,2.0,"14,63,827",M/S KRISHNA ENTERPRISES,"1,198,841.8",Not Admitted-Fee/PreQual/Technical,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904135_9,01/EE/BDV/2023-24,Regulator Rapairng,Repairing work of Protection wall right side D/S of regulator of Khakhara Drain at Km. 0.000.,Works,Open Tender,Turn-key,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi","Shahabganj Block, Chandauli",232104.0,2.0,"11,83,994",M/S KRISHNA ENTERPRISES,"961,912",Not Admitted-Fee/PreQual/Technical,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",unknown
2024_UPIDC_904728_3,07/EE/2023-24,Construction of Canal Crossing at km 49.300 of Kabrai Main Canal (Lot-03),Construction of Canal Crossing at km 49.300 of Kabrai Main Canal.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",Distt HAMIRPUR,210301.0,2.0,"18,39,000",M/s Radha Krishna Shukla Contractor,"1,393,555.5",Rejected-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",unknown
2024_UPIDC_904728_4,07/EE/2023-24,Construction of Bitumen Approach Road at VRB and DRB between km. 41.000 to km. 53.400 of K.M.C. System. (Lot-04),Construction of Bitumen Approach Road at VRB and DRB between km. 41.000 to km. 53.400 of K.M.C. System.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",Distt HAMIRPUR,210301.0,2.0,"31,83,000",RAMESH KUMAR,"2,466,568.35",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",unknown
2024_UPIDC_904728_5,07/EE/2023-24,Construction of Bitumen Approach Road at VRB and DRB between km. 7.000 to km. 14.800 of Surauli Dy. System. (Lot-05),Construction of Bitumen Approach Road at VRB and DRB between km. 7.000 to km. 14.800 of Surauli Dy. System.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",Distt BANDA,210001.0,2.0,"25,75,000",M/s Radha Krishna Shukla Contractor,"2,028,245.25",Rejected-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",unknown
2024_UPIDC_904909_1,07/S.E/2023-24,C. C. Lining Work of Bhatpar Dy. between Km. 6.450 to Km. 6.700 and between Km 7.700 to 7.900.,C. C. Lining Work of Bhatpar Dy. between Km. 6.450 to Km. 6.700 and between Km 7.700 to 7.900.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,26-Feb-2024 09:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Khalilabad,272175.0,2.0,"43,45,000",M/ S A P SHUKLA AND COMPANY,"3,394,845.51",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2024_UPIDC_904922_1,12/SE/SRE/2023-24,LOT-01,"Flood protection work of Lakhnoti bund in between km. 8.000 to Km.9.500 on left bank of Yamuna river in block Gangoh, distt. Saharanpur",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Feb-2024 01:00 PM,NA ,90.0,No ,No,Online,06-Mar-2024 05:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,SAHARANPUR,247001.0,2.0,"6,17,00,000",SHRI SAI CONSTRUCTION,"45,567,649",Rejected-AOC,14-Mar-2024,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,unknown
2024_UPIDC_904931_1,07/SE/2023-24,Construction work of two additional suites and internal roads etc. in the inspection building of the Irrigation Department in Shahjahapur district (Lot No.-1).,Construction work of two additional suites and internal roads etc. in the inspection building of the Irrigation Department in Shahjahapur district (Lot No.-1),Works,Open Tender,Item Wise,Civil Works - Buildings,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",Shahjahanpur,242001.0,2.0,"94,00,000",M/S K.G.N. TRADERS,"9,125,411.61",Not Admitted-Fee/PreQual/Technical,11-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",unknown
2024_UPIDC_904988_1,02/EE/SNK-6/2023-24,Constructing of hume pipe Kulaba (12 inch dia) Left side at Km 43.000 of RMC In Distt.-Balrampur.,Constructing of hume pipe Kulaba (12 inch dia) Left side at Km 43.000 of RMC In Distt.-Balrampur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",BALRAMPUR,271201.0,2.0,,Mohammad Abdulla,"805,980",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",unknown
2024_UPIDC_904988_2,02/EE/SNK-6/2023-24,Constructing of hume pipe Kulaba (12 inch Dia) right side at Km 44.250 of RMC In Distt.-Balrampur.,Constructing of hume pipe Kulaba (12 inch Dia) right side at Km 44.250 of RMC In Distt.-Balrampur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2025 02:52 PM,NA ,90.0,No ,No,Online,04-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",BALRAMPUR,271201.0,2.0,,Mohammad Abdulla,"824,600",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",unknown
2024_UPIDC_904988_3,02/EE/SNK-6/2023-24,Constructing of hume pipe Kulaba (12 inch Dia) Left side at Km 46.120 of RMC In Distt.-Balrampur.,Constructing of hume pipe Kulaba (12 inch Dia) Left side at Km 46.120 of RMC In Distt.-Balrampur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",BALRAMPUR,271201.0,2.0,,Mohammad Abdulla,"784,812",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",unknown
2024_UPIDC_904988_4,02/EE/SNK-6/2023-24,Constructing of hume pipe Kulaba (12 inch Dia) Left side at Km 48.250 of RMC In Distt.-Balrampur.,Constructing of hume pipe Kulaba (12 inch Dia) Left side at Km 48.250 of RMC In Distt.-Balrampur.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",BALRAMPUR,271201.0,2.0,,M/S SHRI BALA JI CONSTRUCTION,"798,221",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||SCD-6, bahraich",unknown
2024_UPIDC_905141_1,10/S.E./2023-24,RESTORATION AND DEMARCATION OF RATSAR DY FROM KM 0.000 TO KM 25.600 IN DISTRICT BALLIA (u.P.) Lot 01,RESTORATION AND DEMARCATION OF RATSAR DY FROM KM 0.000 TO KM 25.600 IN DISTRICT BALLIA (u.P.) Lot 01,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,26-Feb-2024 03:00 PM,NA ,90.0,No ,No,Online,04-Mar-2024 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,S.P.R.U INFRATECH PRIVATE LIMITED,"50,010,572.02",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",unknown
2024_UPIDC_905141_2,10/S.E./2023-24,Restoration and Demarcation of Natthu pur Dy from km 0.00 to km 17.600 of Caudhari Charan singh Pump Canal Doharighat in District Mau Lot 02,Restoration and Demarcation of Natthu pur Dy from km 0.00 to km 17.600 of Caudhari Charan singh Pump Canal Doharighat in District Mau Lot 02,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,26-Feb-2024 03:00 PM,27-Feb-2024 01:00 PM ,90.0,No ,No,Online,04-Mar-2024 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Mau,275101.0,2.0,,S.P.R.U INFRATECH PRIVATE LIMITED,"40,047,256.5",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",unknown
2024_UPIDC_905141_3,10/S.E./2023-24,RESTORATION OF SPUR NO 1 AT KM. 30.850 OF M.G. BUND ON RIGHT BANK OF RIVER SARAYU IN DISTRICT AZAMGARH. (U.P.),RESTORATION OF SPUR NO 1 AT KM. 30.850 OF M.G. BUND ON RIGHT BANK OF RIVER SARAYU IN DISTRICT AZAMGARH. (U.P.),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,26-Feb-2024 03:00 PM,27-Feb-2024 01:00 PM ,90.0,No ,No,Online,04-Mar-2024 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Azamgarh,276001.0,2.0,,M/S ARYAN ENTERPRISES,"16,299,341.55",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",unknown
2024_UPIDC_905494_1,13/SE/2023-24,ESTIMATE FOR CONSTRUCTION OF V.R.B. ON KUREBHAR DRAIN AT KM 5.170,VRB WORK,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Feb-2024 12:00 PM,28-Feb-2024 12:30 PM ,90.0,No ,No,Online,02-Mar-2024 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",SULTANPUR,228001.0,2.0,"65,85,000",SHIVANAND SHUKLA,"5,579,359.9",Rejected-AOC,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh",unknown
2024_UPIDC_905762_3,05/SE/2023-24,LOT1,As per the NIT,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 05:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",Meerut,250001.0,2.0,"1,37,00,000",M/S AJAY KUMAR,"7,969,700",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",unknown
