Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPRNS_951316_1,2024_UPRNS_951316_1,120/E-TENDER/2024-2025,REMAINING WORK OF DEPOT WORKSHOP AT KASGANJ,,,,,,,,,,,,,,,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,,,,,,"4,974,511.5",,,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2024_09
2024_SCIDC_956227_1,2024_SCIDC_956227_1,631/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from the house of Devi Singh to the house of Dharampal in Ghaziwala village of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"289,088.38",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_956233_1,2024_SCIDC_956233_1,632/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from village Alauddinpur Chakwali Road to Satendra house under the Legislative Assembly area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"279,626.12",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_956238_1,2024_SCIDC_956238_1,633/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of C.C. road and drain from Shyampal house to Nathi Valmiki house in village Umahikalan under Vidhansabha area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"890,496.87",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_956247_1,2024_SCIDC_956241_1,636/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from the house of Pappu Prajapati to Lal Singh Valmiki in village Daulatpur under the Legislative Assembly area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"877,095.28",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_956247_1,2024_SCIDC_956244_1,636/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from the house of Pappu Prajapati to Lal Singh Valmiki in village Daulatpur under the Legislative Assembly area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"877,095.28",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_956247_1,2024_SCIDC_956247_1,636/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from the house of Pappu Prajapati to Lal Singh Valmiki in village Daulatpur under the Legislative Assembly area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"877,095.28",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_952075_1,2024_SCIDC_952075_1,04/FZD/MP/24-25,"Construction of CC Road From Dauji Mandir to Panchayat Ghar at Punachha, Block Shikohabad, Distt. Firozabad",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,,,,,,"1,099,374.9",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,2024_09
2024_SCIDC_952112_1,2024_SCIDC_952112_1,05/FZD/MP/24-25,"Construction of Brick Drain From Marhiyan Shrikrishan to Nagla Taal at Nagla Hari Singh, Vill. Urawar, Block Madanpur, Distt. Firozabad",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,,,,,,"1,695,975.84",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad,2024_09
2024_SCIDC_952114_1,2024_SCIDC_952114_1,005/S.E./MBD./2024-25 DATE 04.09.2024,"CONSTRUCTION OF MULTIPURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTER AT BILASPUR, RAMPUR",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"9,275,820",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_952486_1,2024_SCIDC_952486_1,533SE(E)/E-Ten/LKO/24-25 dt04.9.24,"Balance work for Fire Fighting  System at Sangeet Bhawan, Bhatkhande Sanskriti Vidhiyala,  Lucknow.",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,,,,,,"5,294,070",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2024_09
2024_SCIDC_955184_1,2024_SCIDC_955184_1,438/EE/Ayo/E-tender/MLA Milkipur/24- 25 11.09.2024,Supply and fixing of 12 Nos 9.00 Mtr Semi high mast Light different site Block Harringtonganj Distt Ayodhya,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"2,008,949",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2024_09
2024_SCIDC_956219_1,2024_SCIDC_956219_1,630/EE/S.PUR/TNDR/24-25 DATE 12.09.2024,Construction work of CC road and drain from well to Shri Shiv temple in village Azampur Majbata under Vidhansabha area development fund scheme of district Saharanpur,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,,,,,,"387,166.32",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2024_09
2024_SCIDC_950187_1,2024_SCIDC_950174_1,201/S.E. BLY/E-Tender/PBT/2024-25 Dt. 28.08.2024,Construction of Road work in Campus at Dramand Govt. Inter Collage Pilibhit,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,,,,,,"4,371,727.04",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2024_09
2024_SCIDC_950187_1,2024_SCIDC_950187_1,201/S.E. BLY/E-Tender/PBT/2024-25 Dt. 28.08.2024,Construction of Road work in Campus at Dramand Govt. Inter Collage Pilibhit,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,,,,,,"4,371,727.04",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2024_09
2024_SCIDC_950190_1,2024_SCIDC_950190_1,51,Gram Utara me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"721,755.94",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950194_1,2024_SCIDC_950194_1,52,Gram Chhoda me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,276,077.64",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950197_1,2024_SCIDC_950197_1,53,Dayantpur me Agra Aligarh By Pass se Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"672,050.8",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950205_1,2024_SCIDC_950201_1,55,Khandari Garhi Hathras me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"295,361.8",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950205_1,2024_SCIDC_950205_1,55,Khandari Garhi Hathras me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"295,361.8",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950207_1,2024_SCIDC_950207_1,56,Gram Boolgarhi me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"921,040.34",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950909_3,2024_SCIDC_950909_3,437/EE/Ayo/E-tender/MLASUL/24- 25 30.08.2024,SUPPLY AND FIXING SOLER LIGHT 9.5MT AND 12.5MT AT SULTANPUR,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,,,,,,"1,923,895.59",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2024_09
2024_SCIDC_951984_1,2024_SCIDC_951984_1,004/S.E./MBD./2024-25 DATE 04.09.2024,"CONSTRUCTION OF MULTIPURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTER AT VILLAGE DAULRA, BLOCK-MUDHA PANDEY, MORADABAD",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"8,344,161",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948562_1,2024_SCIDC_948562_1,41,Gram Bisana me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"523,806.96",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948628_1,2024_SCIDC_948565_1,227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,,,,,,"10,748,925",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,2024_09
2024_SCIDC_948628_1,2024_SCIDC_948566_1,227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,,,,,,"10,748,925",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,2024_09
2024_SCIDC_948628_1,2024_SCIDC_948628_1,227/R-T-III/S.E/GND/E-T/24-25 D-22.8.24,"Project Alankar Yojna ke Antargat Multipurpose hall,Toilet Block,Add.Class room and Library at Fakhruddin Ali Ahmed Inter college Gonda.",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,,,,,,"10,748,925",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Gonda,2024_09
2024_SCIDC_950144_1,2024_SCIDC_948715_1,46,Gram Hatisha me Inerlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,505,229",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950144_1,2024_SCIDC_950135_1,46,Gram Hatisha me Inerlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,505,229",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950144_1,2024_SCIDC_950144_1,46,Gram Hatisha me Inerlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,505,229",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950155_1,2024_SCIDC_950155_1,47,Gram Mitanpur me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"730,663.48",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950163_1,2024_SCIDC_950163_1,48,Gram Shekhupur Ajit me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"667,356.55",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_950187_1,2024_SCIDC_950170_1,201/S.E. BLY/E-Tender/PBT/2024-25 Dt. 28.08.2024,Construction of Road work in Campus at Dramand Govt. Inter Collage Pilibhit,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,,,,,,"4,371,727.04",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2024_09
2024_SCIDC_948429_1,2024_SCIDC_948429_1,31,Gram Dhadoli Mahra Nagral Patari me C C Interlocking,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"561,051.33",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948456_1,2024_SCIDC_948444_1,33,Gram Aahan Me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"611,392.15",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948456_1,2024_SCIDC_948456_1,33,Gram Aahan Me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"611,392.15",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948468_1,2024_SCIDC_948468_1,34,Gram Ramnagariya me C C Interlockig Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,318,960.2",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948472_1,2024_SCIDC_948472_1,35,Gram Khusalgarh me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"727,053.29",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948478_1,2024_SCIDC_948478_1,36,Gram Maheva me Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,422,138.57",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948489_1,2024_SCIDC_948489_1,37,Gram Noorpur me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"901,876.83",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948493_1,2024_SCIDC_948493_1,38,Gram Noorpur me jaharveer baba mandir se C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"376,541.63",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948498_1,2024_SCIDC_948495_1,40,Gram Agsoli me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"774,323.64",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948498_1,2024_SCIDC_948498_1,40,Gram Agsoli me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"774,323.64",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948261_1,2024_SCIDC_948261_1,014/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 160.00 m. CC road from Ale Nabi house to Mohammad house in village Nawada, Block-JOYA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"1,517,948.58",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948264_1,2024_SCIDC_948264_1,015/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 172.00 m interlocking road and 344.00-meter drain towards the house of Naeem Saifi from the meeting of Abid Pradhan in village Mitthepur, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"934,981.86",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948273_1,2024_SCIDC_948273_1,016/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 100.00 m interlocking road and 200.00-meter drain from Param Singh shop towards Balwant house in village Sihali Narayan, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"612,996.7",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948316_1,2024_SCIDC_948281_1,019/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"954,786.93",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948316_1,2024_SCIDC_948306_1,019/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"954,786.93",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948316_1,2024_SCIDC_948316_1,019/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 110.00 m interlocking road and 50.00-meter drain from Sanjay Kumar house to Rishipal house in village Narayanpur, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"954,786.93",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948323_1,2024_SCIDC_948323_1,020/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 100.00 m interlocking road and 50.00-meter drain from the field of Kallu Singh Lambardar towards Karan Singh field in village Yusufpura Majhra catch, Block-HASANPUR, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"705,853.55",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948421_1,2024_SCIDC_948402_1,30,Gram Nagla Bari me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,334,438.01",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948421_1,2024_SCIDC_948421_1,30,Gram Nagla Bari me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"1,334,438.01",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948010_2,2024_SCIDC_948010_2,26,Gram Tikari kala me C C Interlocking Work,,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,,,,,,"658,326.62",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,2024_09
2024_SCIDC_948191_1,2024_SCIDC_948016_2,07/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 120.00 m interlocking road from Prathama Bank towards Suresh house in village Gharaunta, Block-HASANPUR, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"1,263,801.28",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948191_1,2024_SCIDC_948191_1,07/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 120.00 m interlocking road from Prathama Bank towards Suresh house in village Gharaunta, Block-HASANPUR, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"1,263,801.28",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948205_1,2024_SCIDC_948205_1,08/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 200.00 m interlocking road and 400.00-meter drain from Jama Masjid towards Raees house in village Sandpur Imma, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"1,010,139.78",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
2024_SCIDC_948242_1,2024_SCIDC_948211_1,011/EE/JPN/2024-25 Dt. 22-08-2024,"Construction work of 52.00 m CC road from Amroha-Kanth road towards Guru Tegh Bahadur Degree College near Sona Farm Chhavi in village Chhavi, Block-AMROHA, District-AMROHA",,,,,,,,,,,,,,,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,,,,,,"278,931.38",,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Moradabad,2024_09
