Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_CEUCZ_1105037_3,1315/E- Tender/ 2025-26 Dt- 30-12-2025,Special Rapair of Dharauli Gujrehta Natpurwa Pahla Ashram ODR km-8 to Mahmadpur Gangupur Gate Mahsui via Ramgarh Chini mill to Korauna marg,Special Rapair of Dharauli Gujrehta Natpurwa Pahla Ashram ODR km-8 to Mahmadpur Gangupur Gate Mahsui via Ramgarh Chini mill to Korauna marg,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,09-Jan-2026 03:00 PM,,12-Jan-2026 12:00 PM ,90.0,No ,No,Online,19-Jan-2026 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division, Sitapur",SITAPUR,261001.0,2.0,"30,89,000",BHOG NATH,"2,625,500.11",Accepted-AOC,28-Jan-2026,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division, Sitapur",unknown
2025_UPIDM_1100883_1,02/SE/2025-26 8250/SE/12/12/2025,"NABARD Funded Modernization of Ch. Charan Singh Kunwano Pump Canal, Dist- Santkabirnagar. Supply, Installation testing and commissioning of IOT based monitoring System.","NABARD Funded Modernization of Ch. Charan Singh Kunwano Pump Canal, Dist- Santkabirnagar. Supply, Installation testing and commissioning of IOT based monitoring System.",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,22-Dec-2025 12:30 PM,,NA ,90.0,No ,No,Online,07-Jan-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,SANTKABIR NAGAR,272175.0,2.0,"59,30,000",new super engineering and electric works,"4,499,999",Rejected-Technical,30-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur,unknown
2025_UPIDC_1096552_2,02/EE/2025-26,Tender Notice No. 02/EE/2025-26,Construction of V.R.B. at km.15.550 of Kundarki Dy. of M.G.C. stage-II.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,20-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,26-Dec-2025 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-2, Hardwar",Kundarki,244413.0,2.0,"8,46,000",BASERA DEVELOPERS,"711,004.73",Rejected-Technical,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-2, Hardwar",unknown
2025_UPIDC_1078704_27,TN-05/EE/2025-26,TN-05/EE/2025-26 Rajwaha Right Mohammadpur Ke Km 8.850 to Km 9.600 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-27,Rajwaha Right Mohammadpur Ke Km 8.850 to Km 9.600 ke madhya nahar sewamarg ke navinikaran ka karya,Works,Open Tender,Item Wise,Civil Works,No,No,as per tender notice ,30-Sep-2025 11:00 AM,,NA ,90.0,No ,No,Online,06-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",Muzaffarnagar,251001.0,2.0,"21,11,000",PARVEEN KUMAR CONTRACTOR,"2,106,303.75",Accepted-AOC,11-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2025_REDUP_1099103_6,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Panchyat Khusrupur me Nanhelal Gautam ke Ghar se Vijay Rawat ke Ghar tak Interlocking Road ka Nirman karye,Gram Panchyat Khusrupur me Nanhelal Gautam ke Ghar se Vijay Rawat ke Ghar tak Interlocking Road ka Nirman karye,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"10,97,000",M/S DIPTI KATIYAR,"1,991,121.39",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2026_SCIDC_1104958_1,127/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Amar Singh house to Vedpal house or Ajit Singh Rana house to Chaman Singh house at Vill Khudana Block Nanota, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Amar Singh house to Vedpal house or Ajit Singh Rana house to Chaman Singh house at Vill Khudana Block Nanota, District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Offline,15-Jan-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"13,23,079",ANKIT KUMAR CONTRACTOR,"1,322,417",Accepted-AOC,05-Feb-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2025_UPIDC_1093605_2,10/SE/2025-26,"Brick soling of 5.620 km service road between Km 4.900 to Km 7.500, Km 25.600 to Km 26.470 and Km 27.100 to Km 29.250 of Baitalpur Dy. and reconstruction work of Kulawa on 17 canals","Brick soling of 5.620 km service road between Km 4.900 to Km 7.500, Km 25.600 to Km 26.470 and Km 27.100 to Km 29.250 of Baitalpur Dy. and reconstruction work of Kulawa on 17 canals",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,26-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,10-Dec-2025 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",DEORIA AND KUSHINAGAR,274001.0,2.0,,M/S aRATI CONSTRUCTION,"13,561,800.72",Accepted-AOC,24-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",unknown
2025_UPPRC_1077915_1,07/2025-26/PCL/UNIT-11/Ayodhya,PROPOSED CONSTRUCTION OF SUB CENTRE INCLUDING HEALTH WELLNESS CENTRE AT BLOCK PARASPUR AT NAKAHA T DISTT GONDA UP,PROPOSED CONSTRUCTION OF SUB CENTRE INCLUDING HEALTH WELLNESS CENTRE AT BLOCK PARASPUR AT NAKAHA T DISTT GONDA UP,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Sep-2025 09:00 AM,,NA ,30.0,No ,No,Online,06-Oct-2025 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,Gonda,221504.0,2.0,"23,21,000",SHRI RAM CONSTRUCTION,"2,292,025.4",Rejected-Technical,21-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,unknown
2025_UPIDC_1080765_67,03/EE/2025-26,Silt Clearance on Kohda Minor from Km. 0.000 to Km. 5.600,Silt Clearance on Kohda Minor from Km. 0.000 to Km. 5.600,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",BASTI,272001.0,2.0,"1,66,000",A K ENTERPRISES,"108,078.75",Accepted-AOC,31-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",unknown
2025_REDUP_1100547_1,1966/EE/RED/05-12-2025,"Const. of Library Room in vill. Nihalpur Khilla, Gram Panchayat Pahadpur, Block Kishani, Mainpuri.","Const. of Library Room in vill. Nihalpur Khilla, Gram Panchayat Pahadpur, Block Kishani, Mainpuri.",Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,20-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,14-Jan-2026 02:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,MAINPURI,205001.0,2.0,"6,81,361",Satendra Kumar,"680,766",Rejected-Finance,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2025_UPIDC_1081187_2,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF POSIL MR. FROM KM. 0.000 TO KM. 6.840,SILT CLEARANCE AND SCRAPING OF POSIL MR. FROM KM. 0.000 TO KM. 6.840,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,28-Oct-2025 04:00 PM,,NA ,90.0,No ,No,Online,03-Nov-2025 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR U.P,242001.0,2.0,"1,89,000",DREAM WORLD DEVELOPMENT CONSTRUCTION,"179,868.84",Rejected-Finance,11-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPIDC_1083873_28,05/AE-5/2025-26,Earth work in silt clearance/Scarping of Pakria Mr. from km. 0.000 to km. 5.200,Earth work in silt clearance/Scarping of Pakria Mr. from km. 0.000 to km. 5.200,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,12-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"1,33,000",M/S ANAND KUMAR,"130,839.81",Accepted-AOC,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2025_SCIDC_1099588_2,981-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 16.12.2025,"Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi)","Construction of Drain Work at Vill. Pachua in main Road to Mangan Sen House, Panchayat House (Vidhayak Nidhi)",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,24-Dec-2025 11:00 AM,,NA ,90.0,No ,No,Offline,29-Dec-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"17,38,904",M. I. CONSTRUCTIN,"1,738,382.33",Rejected-AOC,30-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2025_UPIDC_1087047_10,2/EE/2025-26,Silt clearance and Scraping of Thekma Dy. from Km. 22.500 to Km. 27.500,Silt clearance and Scraping of Thekma Dy. from Km. 22.500 to Km. 27.500,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 02:30 PM,,NA ,90.0,No ,No,Online,06-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",Azamgarh,276001.0,2.0,,M/S PRINCE INTERPRISES,"309,962.13",Not Admitted-Fee/PreQual/Technical,23-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",unknown
2025_UPIDC_1080765_59,03/EE/2025-26,Silt Clearance on Bargadwa Minor from Km. 0.000 to Km. 7.220,Silt Clearance on Bargadwa Minor from Km. 0.000 to Km. 7.220,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",BASTI,272001.0,2.0,"2,14,000",M/S ANIL KUMAR BARNWAL THEKEDAR,"169,836.48",Rejected-Finance,31-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",unknown
2025_REDUP_1100547_3,1966/EE/RED/05-12-2025,"Const. Of C. C Road and nali from H/o. Shri Vimal Diwakar to H/o. Shri Bachchu Shrivastav side in Nagar Palika ward No.19, Mohalla Dakshini Chhapatti, Mainpuri.","Const. Of C. C Road and nali from H/o. Shri Vimal Diwakar to H/o. Shri Bachchu Shrivastav side in Nagar Palika ward No. 19, Mohalla Dakshini Chhapatti, Mainpuri.",Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,20-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,14-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"1,41,334",M/s Mani Construction,"141,193",Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2025_UPIDC_1080765_65,03/EE/2025-26,Silt Clearance on Bahadurpur Minor from Km. 0.000 to Km. 6.700,Silt Clearance on Bahadurpur Minor from Km. 0.000 to Km. 6.700,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",BASTI,272001.0,2.0,"1,99,000",M/S ANIL KUMAR BARNWAL THEKEDAR,"154,202.4",Rejected-Finance,31-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",unknown
2025_UPIDC_1063632_58,03/AEIV/2025-26,"Providing and Fixing LED Square Light at Dr. Ram Manohar Lohiya Parikalp Bhawan Telibag, Lucknow.(Lot No.58)","Providing and Fixing LED Square Light at Dr. Ram Manohar Lohiya Parikalp Bhawan Telibag, Lucknow.(Lot No.58)",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Prikalp Bhawan Telibagh, Lucknow.",226002.0,2.0,,BHAJAN LAL,"163,210",Accepted-AOC,01-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPIDC_1075611_2,TN-02/EE/2025-26,"TN-02/EE/2025-26 Repair of damaged pitching located at Km 0.200 of Anupshahar Branch Canal and repair work of damaged bridges located at Km 0.200, 2.137, 4.800, 7.886, 10.611, 13.927, 15.754, 20.102, 23.741, 25.625, 25.726, 25.727, 30.491, 35.071, 37","TN-02/EE/2025-26 Repair of damaged pitching located at Km 0.200 of Anupshahar Branch Canal and repair work of damaged bridges located at Km 0.200, 2.137, 4.800, 7.886, 10.611, 13.927, 15.754, 20.102, 23.741, 25.625, 25.726, 25.727, 30.491, 35.071, 37",Works,Open Tender,Piece-work,Civil Works,No,No,As Per Tender Document  ,20-Sep-2025 10:00 AM,,24-Sep-2025 03:00 PM ,90.0,No ,No,Online,29-Sep-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",As Per Tender Document,250001.0,2.0,"21,10,000",MAHALAXMI CONTRACTOR,"1,983,962.6",Accepted-AOC,07-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",unknown
2025_UPIDC_1081119_1,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF BEOR DY. FROM KM 0.000 TO KM. 16.000,SILT CLEARANCE AND SCRAPING OF BEOR DY. FROM KM 0.000 TO KM. 16.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Oct-2025 01:00 PM,31-Oct-2026 12:40 AM,NA ,90.0,No ,No,Online,17-Oct-2025 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR,242001.0,2.0,"7,69,000",M/S K.G.N. TRADERS,"734,492.7",Accepted-AOC,06-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_REDUP_1099103_4,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Panchyat Jaitpur Durgapurwa ke Mazara Lokiyakhera me Badhi Puliya ka Nirman karye,Gram Panchyat Jaitpur Durgapurwa ke Mazara Lokiyakhera me Badhi Puliya ka Nirman karye,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"20,47,000",M/S DIPTI KATIYAR,"2,046,191.87",Accepted-AOC,28-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_UPTCL_1052714_1,10-ETC-I(A)/ 2025-2026,10-ETC-I(A)/ 2025-2026,"Supply and installation of Gateway for Data Synchronization at 132 KV Substation Bindki, under Electy. Trans. Division- Fatehpur.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,28-Jun-2025 03:00 PM,,NA ,120.0,No ,No,Offline,15-Jul-2025 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Fatehpur,212601.0,2.0,"2,24,500",AR POWER AUTOMATION,"220,000",Rejected-AOC,14-Jan-2026,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2026_CEUCZ_1105037_1,1315/E- Tender/ 2025-26 Dt- 30-12-2025,Special Repair of Machrehta-Kalli road to Heerapur Link road,Special Repair of Machrehta-Kalli road to Heerapur Link road,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,09-Jan-2026 03:00 PM,,12-Jan-2026 12:00 PM ,90.0,No ,No,Online,19-Jan-2026 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division, Sitapur",SITAPUR,261001.0,2.0,"23,40,000",Rudransh Constructions,"2,160,720.01",Accepted-AOC,29-Jan-2026,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division, Sitapur",unknown
2025_UPIDC_1085397_5,03/EE/2025-2026,SILT CLEARANCE OF VISHUNPUR DY FROM KM 0.000 TO KM 3.000 AND 8.500 to 9.000 AND SCRAPING BED AND BOTH SIDE SLOPE FROM KM 3.000 TO KM 8.500 AND 9.000 TO KM 13.600,SILT CLEARANCE OF VISHUNPUR DY FROM KM 0.000 TO KM 3.000 AND 8.500 to 9.000 AND SCRAPING BED AND BOTH SIDE SLOPE FROM KM 3.000 TO KM 8.500 AND 9.000 TO KM 13.600,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",EEID1 PRAYAGRAJ,211004.0,2.0,"6,80,000",MOHD KAMRAN,"514,639.48",Not Admitted-Fee/PreQual/Technical,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",unknown
2025_UPIDC_1077130_10,01/EE/2025-26,"Renovation work of metaled road on VRB/DRB at km 59.800, km 61.900, km 63.656 and km 69.278 of SSFC in distt. Sitapur. (Lot No-5)","Renovation work of metaled road on VRB/DRB at km 59.800, km 61.900, km 63.656 and km 69.278 of SSFC in distt. Sitapur. (Lot No-5)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,24-Oct-2025 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",ID Sitapur,261001.0,2.0,"9,80,000",AJAY REKHA CONSTRUCTIONS,"589,488",Rejected-Finance,18-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",unknown
2026_RDUP_1104121_5,"1561/Acc./Ni.Su./2025-26, dt. 17.12.2025",Vikash khand Chaumuha gram pilhaura mai baghelo wali chaupal ka nirman karya.,Vikash khand Chaumuha gram pilhaura mai baghelo wali chaupal ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"18,42,000",M/S Govind Ram Contractor And Suppliers,"1,841,640.914",Accepted-AOC,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2025_UPIDC_1078704_19,TN-05/EE/2025-26,TN-05/EE/2025-26 Rajwah Left Basera Ke Km 1.100 to Km 1.800 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-19,Rajwah Left Basera Ke Km 1.100 to Km 1.800 ke madhya nahar sewamarg ke navinikaran ka karya,Works,Open Tender,Item Wise,Civil Works,No,No,as per tender notice ,30-Sep-2025 11:00 AM,,NA ,90.0,No ,No,Online,06-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",Muzaffarnagar,251001.0,2.0,"12,70,000",Mudit Lal Goel Contractor,"1,024,282",Accepted-AOC,11-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2025_YEIDA_1083328_15,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,Water Connection Leakage Repair Work in Rehabilitation and Resettlement Area of Village Abadi in Jewar Banger YEIDA. WC-04,Water Connection Leakage Repair Work in Rehabilitation and Resettlement Area of Village Abadi in Jewar Banger YEIDA. WC-04,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,29-Oct-2025 06:55 PM,,NA ,90.0,No ,No,Online,19-Nov-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"52,34,818",DEEPTI INFRATECH,"4,371,073.64",Rejected-Finance,27-Jan-2026,Yamuna Expressway Industrial Development Authority,unknown
2025_UPIDC_1082354_2,04/EE-HDSC/2025-26,Silt clearance of Sihona dy. from km. 0.000 to 20.900 (Lot-07),Silt clearance of Sihona dy. from km. 0.000 to 20.900 (Lot-07),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,25-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,31-Oct-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",Hardoi,241001.0,2.0,"10,18,000",M/S KOUSHAL KISHORE SINGH THEKEDAR,"798,852.242",Rejected-Finance,03-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||HDSC, hardoi",unknown
2025_UPIDC_1079802_5,05/AEII/2025-26,"Scrapping of internal section of Patanpur Mr-1 (km. 0.000 to 2.700), Umari Mr-1 (km. 0.000 to 0.500) and Umari Mr-2 (km. 0.000 to 1.300)","Scrapping of internal section of Patanpur Mr-1 (km. 0.000 to 2.700), Umari Mr-1 (km. 0.000 to 0.500) and Umari Mr-2 (km. 0.000 to 1.300)",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,04-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,10-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",HAMIRPUR,210301.0,2.0,,KRISHNA BIHARI SINGH,"89,322.49",Accepted-AOC,06-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",unknown
2025_UPIDC_1082497_8,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-08,Ordinary Jungle clearance of outer section and Scraping Internal Section from km. 0.000 to km. 10.950 of B.M.F.C. LOT-08,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",MIRZAPUR,231001.0,2.0,,M S G K CONSTRUCTION,"269,742.39",Rejected-Finance,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_UPIDC_1078690_42,03/EESNK1BANSI/2025-26,Silt Scraping and jungle clearance of Hardi minor At km 0.000 to 4.800,Silt Scraping and jungle clearance of Hardi minor At km 0.000 to 4.800,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,13-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",SIDDHARTH NAGAR,272153.0,2.0,"1,30,000",BABA NAGESHWARNATH CONSTRUCTION,"127,420.24",Accepted-AOC,11-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",unknown
