Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2023_DOLBU_807924_1,79/31-05-2023,Kayakalp Yojnantargat prathmik vidyalay Ram Vatika Dham (Ram Batti) ke kaksho me Farsh tiles lagane ka karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"124,881",,2023-07-26,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2023_DOLBU_807926_1,79/31-05-2023,Kayakalp Yojnantargat prarthmik vidyalay Girantpurwa me Interlocking wa boundary wall uchchikaran ka karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"100,806",,2023-07-22,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2023_DOLBU_807928_1,79/31-05-2023,Nagar Panchayat Dhaurahra Seemantargat 2 Seat ka Shauchalay Nirman karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"127,091",,2023-07-22,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2023_DOLBU_807930_1,79/31-05-2023,Nagar Panchayat Dhaurahra Seemantargat 6 Seat ka Samudayik Shauchalay Nirman Karya,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur,,,,,,"435,196",,2023-07-25,Directorate of Local Bodies UP||Nagar Panchayat Dhaurahra Lakhimpur
2023_UPIDC_773152_3,02/EE/2022-23,Earth work in restoration of Amindeeh Minor under Ch.Ch.Singh Ayodhya Pump Canal System at District-Basti (LOT-03),,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Quality Control Circle, Faizabad||SCD, faizabad",,,,,,"1,195,662",,2023-07-05,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Quality Control Circle, Faizabad||SCD, faizabad"
2023_MVVNL_809295_1,18/EDCB/2023-24,18/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural),,,,,,"485,650",,2023-07-26,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Rural)
2023_CEUFZ_774254_1,393/3A/E-Tendering/2023 Date 06-02-2023,Thermoplastic work at MDR/ODR/CITY Road in Block Dewa District Barabanki.,,,,,,,,,,,,,,,,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki",,,,,,"1,470,840",,2023-07-13,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki"
2023_CEUFZ_781087_8,1276/54(I)Com(CD-4)-Ayo/Ambd Circle Dt 16.02.23,Construction of Kodara Bahbarnagar via Narauli Link Road,,,,,,,,,,,,,,,,Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-4 Ayodhya,,,,,,"10,468,079",,2023-07-18,Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-4 Ayodhya
2023_CEUFZ_770620_2,8119/1KAM(BARA)ETender/2022 date 20-12-22,"Construction of 1x8 Mtr. Span RCC Box Culvert, Approch road at Km 9 of  Karimnagar Pilhati Agarsad Bahrauli, (ODR) road in Block Nindura Distt Barabanki.",,,,,,,,,,,,,,,,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki",,,,,,"4,686,049.42",,2023-07-26,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki"
2023_CEUFZ_770620_2,8119/1KAM(BARA)ETender/2022 date 20-12-22,"Construction of 1x8 Mtr. Span RCC Box Culvert, Approch road at Km 9 of  Karimnagar Pilhati Agarsad Bahrauli, (ODR) road in Block Nindura Distt Barabanki.",,,,,,,,,,,,,,,,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki",,,,,,"4,686,049.42",,2023-07-26,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki"
2023_CEMRT_806822_1,357/24MS-S(MZN)/2023 Dt. 17.01.2023,1-Wideing and strengthening work on Delhi Nitipass Road Khatuli Portion to Khatuli Kadli Phalawda road under NABARD Yogna in Distt Muzaffarnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"103,492,508",,2023-07-26,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2023_CEMRT_808454_4,3219/94 MS/23 dated 19.05.2023,4. Construction of road by hotmix and side track by CC tiles from Ward No. 17/54 Garhi Malook Ki Pulia to Behat Road via Gitanjali Chowk Under the Smart City Scheme in Saharanpur district,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"16,354,913.95",,2023-07-21,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2023_CEMRT_809316_2,1589/7A dated 16.06.2023,Renewal work of Jhangirpur Jhajhar Hasanpur Road to Nangaliya in District Gautambudhnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,,,,,,"521,037.68",,2023-07-17,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR
2023_CEMRT_809316_3,1589/7A dated 16.06.2023,Renewal work of Khurja Jewar Road MDR in District Gautambudhnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR,,,,,,"2,381,507.5",,2023-07-17,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD GAUTAMBUDH NAGAR
2023_CEMRT_787707_2,1448/28MS-SCircle/23 Dt. 24.02.23,Widening and Strengthning in Distt. Muzaffarnagar Reshu Vihar to Almaspur Chowk.,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"11,379,600",,2023-07-22,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2022_CEUFZ_689520_4,661/3A-ETendering/2022 Date 07-04-2022,"Renewal work of Katra Link road in Block Banki, District Barabanki.",,,,,,,,,,,,,,,,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki",,,,,,"988,200",,2023-07-06,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki"
2022_CEUFZ_708579_1,1205/3-A/E-Tendering/2022 Date 07-06-2022,"Transportation of Bulk Bitumen from Different Refineries to central store of  Cd 3 Pwd, Barabanki",,,,,,,,,,,,,,,,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki",,,,,,"3,500,000",,2023-07-14,"Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Construction Division-3, PWD, Barabanki"
2023_UPIDM_809262_1,06/EE/TCDVNS/Dril/2023-24/ Lot No-04,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,040,400",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809451_1,06/EE/TCDVNS/Dril/2023-24/ Lot No-05,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"894,000",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809471_1,06/EE/TCDVNS/Dril/2023-24/ Lot No-06,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,066,400",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809796_1,05/EETCDAG/2023-2024 LOT NO-02,DRILLING OF STW DISTT MAINPURI,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,,,,,,"870,000",,2023-07-11,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra
2023_UPIDM_809796_1,05/EETCDAG/2023-2024 LOT NO-02,DRILLING OF STW DISTT MAINPURI,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,,,,,,"870,000",,2023-07-11,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra
2023_UPIDM_810900_1,07/EE/TCDVNS/PG/2023-24/ Lot No-02,Supply of PG in Dist Jaunpur,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,672,950",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_810900_1,07/EE/TCDVNS/PG/2023-24/ Lot No-02,Supply of PG in Dist Jaunpur,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,672,950",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_811489_2,08/EE/TCDVNS/Dril/2023-24/ Lot No-02,Drilling Work of state tubewell (R and R),,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,695,600",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_811489_2,08/EE/TCDVNS/Dril/2023-24/ Lot No-02,Drilling Work of state tubewell (R and R),,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,695,600",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_811494_2,08/EE/TCDVNS/Dril/2023-24/ Lot No-03,Drilling Work of state tubewell (R and R),,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,695,600",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_808840_1,04/EE/TCDVNS/Dril/2023-24/ Lot No-05,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,755,200",,2023-07-05,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809140_1,05/EE/TCDVNS/PG/2023-24/ Lot No-01,Supply of PG in Dist Jaunpur,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,529,400",,2023-07-05,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809148_1,05/EE/TCDVNS/PG/2023-24/ Lot No-02,Supply of PG in Dist Ghazipur,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,543,100",,2023-07-06,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809155_1,05/EE/TCDVNS/PG/2023-24/ Lot No-03,Supply of PG in Dist Mau,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,972,250",,2023-07-06,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809162_1,05/EE/TCDVNS/PG/2023-24/ Lot No-04,Supply of PG in Dist Ballia,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"2,672,100",,2023-07-06,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809169_1,05/EE/TCDVNS/PG/2023-24/ Lot No-05,Supply of PG in Dist Chandauli,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,907,325",,2023-07-06,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809179_1,05/EE/TCDVNS/PG/2023-24/ Lot No-06,Supply of PG in Dist Azamgarh,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"3,035,600",,2023-07-06,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809231_1,06/EE/TCDVNS/Dril/2023-24/ Lot No-01,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"834,300",,2023-07-19,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809241_2,06/EE/TCDVNS/Dril/2023-24/ Lot No-02,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,390,500",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_809250_2,06/EE/TCDVNS/Dril/2023-24/ Lot No-03,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,380,800",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
2023_UPIDM_808813_2,04/EE/TCDVNS/Dril/2023-24/ Lot No-01,Drilling Work of state tubewell,,,,,,,,,,,,,,,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,,,,,,"1,668,600",,2023-07-20,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi
