Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPIDC_1110884_2,08/EE/2025-26/6,Restoration of Service Road from km 1.100 to 1.200 at Ubty Dy,Restoration of Service Road from km 1.100 to 1.200 at Ubty Dy,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Feb-2026 01:30 PM,,NA ,90.0,No ,No,Online,18-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",Ubty Dy,283141.0,2.0,,AK ENTERPRISES,,Rejected-Technical,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",unknown
2026_UPIDC_1107737_1,03/EE/2025-26,Construction of drainage syphon at Km 6.220 of Chaipur Dy.,Construction of drainage syphon at Km 6.220 of Chaipur Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"22,14,000",BANKE BIHARI CONTRACTOR & GENERAL ORDER SUPPLIERS,"2,196,893",Accepted-AOC,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_UPPRC_1115337_1,18/PCL/PM/Unit-36/Noida/25-26 Dt 11.02.26,"Construction work of Computer Room at Model Girls Inter College Prem Nagar, Loni District Ghaziabad","Construction work of Computer Room at Model Girls Inter College Prem Nagar, Loni District Ghaziabad",Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,25-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,"Model Girls Inter College Prem Nagar, Loni Distric",201102.0,2.0,"15,67,000",M/S MAHAVEER ENGINEERS,"1,307,848.407",Rejected-AOC,25-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_UPPRC_1117729_1,08/PM-4/UPPCL/2025-26 Dated 07-02-2026,CONSTRUCTION OF 4 BEDDED AYUSH HEALTH AND WELLNESS CENTER AT-BAIPUR IN DISTT- AGRA (U.P),CONSTRUCTION OF 4 BEDDED AYUSH HEALTH AND WELLNESS CENTER AT-BAIPUR IN DISTT- AGRA (U.P),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,18-Feb-2026 04:00 PM,,NA ,90.0,No ,No,Online,26-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,Baipur Sikandra Agra,282003.0,2.0,"22,58,162",P N INFRAVENTURE PRIVATE LIMITED,"2,200,579.19",Rejected-Finance,10-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,unknown
2026_SCIDC_1121554_1,142/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM MANOJ KUMAR DIWAKAR TO SHRI RAJESH BALMIKI HOUSE AT VILL.- NAMAN, GRAM PANCHAYAT UDESAR GAJADHAR SINGH, TEHSIL- JASRANA.","CONSTRUCTION OF C.C. ROAD FROM MANOJ KUMAR DIWAKAR TO SHRI RAJESH BALMIKI HOUSE AT VILL.- NAMAN, GRAM PANCHAYAT UDESAR GAJADHAR SINGH, TEHSIL- JASRANA.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 06:55 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"22,02,000",M S CONSTRUCTION,"2,202,263.25",Not Admitted-Fee/PreQual/Technical,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_UPIDC_1104329_1,04/SE/2025-26,Sharda Sagar khand pilibhit ke antrargat kailash rajwaha ke km. 0.000 se km. 39.600 tak punarsthapna ka karye.,Sharda Sagar khand pilibhit ke antrargat kailash rajwaha ke km. 0.000 se km. 39.600 tak punarsthapna ka karye.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Online,19-Jan-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",PILIBHIT,262001.0,2.0,"2,90,00,000",GLOBAL INFRATECH INDIA PVT LTD,"19,794,134.1",Rejected-Finance,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",unknown
2026_REDUP_1118901_2,1603/RED/Tender/2025-26,"Installation of Semi-high mast lights (200 watts with 06 lights) at 15 public places (as per the proposal of Hon ble MP), Block- Maholi","Installation of Semi-high mast lights (200 watts with 06 lights) at 15 public places (as per the proposal of Hon ble MP), Block- Maholi",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,21-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,27-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Maholi, Sitapur",261001.0,2.0,"23,66,915",M/s Mannat Construction,"2,366,668",Accepted-AOC,24-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,unknown
2026_UPGWD_1106526_1,10/UPATALRWH/BEM/ 2025-26,Installation Construction of Roof Top Rain Water Harvesting Structures at Various Notifed Block Kasturba Gandhi Avasiya Balika Vidyalaya Ambiapur Nehru Inter College Islamnagar Janta Inter College Bisauli Triveni Sahai Inter College Asafpur,Installation Construction of Roof Top Rain Water Harvesting Structures at Various Notifed Block Kasturba Gandhi Avasiya Balika Vidyalaya Ambiapur Nehru Inter College Islamnagar Janta Inter College Bisauli Triveni Sahai Inter College Asafpur,Works,Open Tender,Lump-sum,Civil Works - Others,No,No,Roof Top Rain Water Harvesting Structures ,16-Jan-2026 04:00 PM,,NA ,90.0,No ,No,Online,23-Jan-2026 11:30 AM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Hydrogeologist, GWD Dn-Bareilly (Hydrological)",BAREILLY,243001.0,2.0,,VRIDHHI ENTERPRISES,"2,934,737",Rejected-AOC,10-Feb-2026,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Hydrogeologist, GWD Dn-Bareilly (Hydrological)",unknown
2026_UPIDC_1122141_3,06/EE/2025-26,06/EE/2025-26(LOT-3),06/EE/2025-26(LOT-3),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Mar-2026 11:00 AM,,NA ,90.0,No ,No,Online,12-Mar-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MORADABAD,244001.0,2.0,,Akash Contractor,"1,200,404.1",Accepted-AOC,24-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2026_UPIDC_1111715_1,12/SE/2025-26,Reconstruction work of damaged VRBs at Km. 43.600 and Km. 44.330 of Lower Narayani Branch in District-Maharajganj and Kushinagar.,Reconstruction work of damaged VRBs at Km. 43.600 and Km. 44.330 of Lower Narayani Branch in District-Maharajganj and Kushinagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,03-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,17-Feb-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur","MAHARAJGANJ, KUSHINAGAR",273303.0,2.0,,M/S SAGAR CONSTRUCTION,"16,693,590.6",Rejected-Finance,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",unknown
2026_UPIDM_1122475_1,02/EE/LIDPr/YPC/2025-26 Dt. 21/02/2026,"Dismantling of existing old dismantling joint and manufacturing, supply, erection, commissioning of double flanged MS Dismantling Joints of 750 mm dia. of pipeline of pump no. 06,07,08, 10 at pump house of Yamuna Pump Canal Stage-I Paduapratappur","Dismantling of existing old dismantling joint and manufacturing, supply, erection, commissioning of double flanged MS Dismantling Joints of 750 mm dia. of pipeline of pump no. 06,07,08, 10 at pump house of Yamuna Pump Canal Stage-I Padua pratappur",Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Scheme,No,No,NA ,07-Mar-2026 02:00 PM,,12-Mar-2026 12:00 PM ,90.0,No ,No,Online,16-Mar-2026 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer LID Allahabad,PADUA PRATAPPUR PRAYAGRAJ,212402.0,2.0,"19,80,000",M/S S S ENTERPRISES,"1,632,000",Rejected-Finance,19-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer LID Allahabad,unknown
2026_REDUP_1118901_3,1603/RED/Tender/2025-26,"Installation of Semi-high mast lights (200 watts with 06 lights) at 08 public places (as per the proposal of Hon ble MP), Block-Behta","Installation of Semi-high mast lights (200 watts with 06 lights) at 08 public places (as per the proposal of Hon ble MP), Block-Behta",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,21-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,27-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Behta, Sitapur",261001.0,2.0,"12,62,355",M/s Mannat Construction,"1,262,629",Accepted-AOC,24-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,unknown
2026_UPIDC_1110886_1,08/EE/2025-26/8,Restoration of Service Road from km 2.500 to 3.500 at Katora Minor,Restoration of Service Road from km 2.500 to 3.500 at Katora Minor,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,30-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,05-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",Katora Minor,283141.0,2.0,,M/s SHRI MAHIPAL SINGH,"846,000",Rejected-Technical,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",unknown
2026_SCIDC_1121119_1,137/FZD/MP/25-26,"CONSTRUCTION OF NALA FROM MAIN ROAD TO TALAB AT VILL. MATAMAI, TEHSIL- FIROZABAD.","CONSTRUCTION OF NALA FROM MAIN ROAD TO TALAB AT VILL. MATAMAI, TEHSIL- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 01:00 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"12,69,000",M/s Pratap Singh Contractor,"1,268,388.75",Rejected-AOC,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_SCIDC_1122888_1,32/MLA/Patiyali/Kasganj/25-26 Date 09.03.2026,Block Ganjdundwara main Gram Katsaiya main Puliya Nirman.,As per Boq,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Mar-2026 12:29 PM,,NA ,60.0,No ,No,Offline,18-Mar-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Village -Katsaiya,207242.0,2.0,"21,15,221",M/S RASHMI DEVI CONSTRUCTION,"2,114,586.28",Rejected-Finance,30-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,unknown
2026_UPIDC_1118621_1,07/EE/2025-26,Lot-01 Rejuvenation work of Barrel No 23 at km 0.050 and Barrel No 13 at km 0.875 of Right Gomti Bund,Rejuvenation work of Barrel No 23 at km 0.050 and Barrel No 13 at km 0.875 of Right Gomti Bund,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,21-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,27-Feb-2026 11:05 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",Lucknow,226001.0,2.0,"9,13,200",M/S RADHEY SHYAM CONSTRUCTION,"651,268.98",Rejected-Finance,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",unknown
2026_SCIDC_1123763_1,1184-3/E.E. BLY/E-Tender/BLY/2025-26 Dt. 11.03.2026,Construction work of Maharana Pratap ji Memory Gates at Vill. Prathvipur in Chauraha near Beejamau Raod (Vidhayak Nidhi),Construction work of Maharana Pratap ji Memory Gates at Vill. Prathvipur in Chauraha near Beejamau Raod (Vidhayak Nidhi),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,11-Mar-2026 02:00 PM,,NA ,90.0,No ,No,Offline,18-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"9,32,543",M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,"932,263.24",Accepted-AOC,19-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2026_UPPRC_1118856_1,23/PCL/PM/Noida/2025-26 Dt 19.02.26,Construction work of Balance Boundary Wall at Pt. Deendyal Upadhyay Rajkiya Model Inter College Nathla Hasanpur District Bulandshahar,Construction work of Balance Boundary Wall at Pt. Deendyal Upadhyay Rajkiya Model Inter College Nathla Hasanpur District Bulandshahar,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,28-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,Pt. Deendyal Upadhyay Rajkiya Model Inter College,203002.0,2.0,"7,77,000",sharma enterprises,"650,202.15",Rejected-AOC,16-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_UPIDC_1119659_1,09/SE/2025-26,NIT09/SE/2025-26 Lot01,Costruction of Escape and Spreading Moorum top of bundhi From ch. Km. 0.060 to km. 2.060 of Narso Bundhi.,Works,Open Tender,Item Wise,Civil Works - Water Works,No,No,NA ,24-Feb-2026 12:21 PM,,NA ,90.0,No ,No,Online,03-Mar-2026 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur","SILTHAM,SONBHADRA",231213.0,2.0,,S.B. ENTERPRISES,"7,997,139.56",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",unknown
2026_UPIDC_1120438_1,TENDER NOTICE NO.06/EE/2025-26,Tender Notice No.06/EE/2025-26,Earth work in removing thecks and Berm cutting in Internal section of Chandak Escape from Km.0.000 to Km.1.700 for the Year 2025-26 in Distt. Bijnor (Year 2025-26).Lot-1,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,03-May-2026 12:21 PM,,NA ,90.0,No ,No,Online,09-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",BIJNOR,246701.0,2.0,"11,66,000",ZAHEERUDEEN,"600,294",Rejected-Technical,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",unknown
2026_UPIDC_1107737_19,03/EE/2025-26,Construction of V.R.B. at Km 4.990 of Chainpur Dy.,Construction of V.R.B. at Km 4.990 of Chainpur Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"19,38,000",AMRENDRA KUMAR TRIPATHI,"1,931,606",Not Admitted-Fee/PreQual/Technical,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_UPIDC_1113784_2,05/SE/2025-26,Restoration of the Meja branch canal from km 0.000 to km 3.800 including its Pucca work and demarcation of canal land.,Restoration of the Meja branch canal from km 0.000 to km 3.800 including its Pucca work and demarcation of canal land.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,09-Feb-2026 01:40 PM,,NA ,90.0,No ,No,Online,20-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",PRAYAGRAJ,211001.0,2.0,"2,85,24,000",BHAMAR SINGH,"21,201,575.75",Accepted-AOC,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",unknown
