Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_UPTCL_836244_3,2023_UPTCL_836244_3,99-ETC-I(A)/ 2023-2024,99-ETC-I(A)/2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"139,710",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2023_UPTCL_848866_3,2023_UPTCL_848866_3,108-ETC-I(A)/ 2023-2024,108-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"194,380",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2023_UPTCL_849422_2,2023_UPTCL_848878_3,50/ETC-II (P)/2023-2024,50/ETC-II(P)/2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"351,000",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2023_UPTCL_849422_2,2023_UPTCL_849422_2,50/ETC-II (P)/2023-2024,50/ETC-II(P)/2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"351,000",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2023_UPTCL_849521_3,2023_UPTCL_849521_3,66/ETC-II(P)/ 2023-2024,66/ETC-II(P)/2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"193,980",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2023_UPTCL_853365_2,2023_UPTCL_853365_2,59/ETC-II (P)/2023-2024,59/ETC-II(P)/2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"255,920",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2023_UPTCL_857864_1,2023_UPTCL_857864_1,67/ETC-II(P)/ 2023-2024,67/ETC-II(P)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"189,000",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2023_UPTCL_828534_1,2023_UPTCL_828534_1,83-ETC-I(A)/ 2023-2024,83-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"297,620",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2023_UPPAN_801278_1,2023_UPPAN_801278_1,"1406/PAN/ET/22-23,  DT. 09-05-2023","CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET, BATH ROOM FOR G.R.P. OFFICE JHANSI DISTT  JHANSI  U.P.",,,,,,,,,,,,,,,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,,,,,,"2,892,780",,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow
2023_UPPAN_801279_1,2023_UPPAN_801279_1,"1403/PAN/ET/22-23,  DT. 09-05-2023","CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET, BATH ROOM FOR G.R.P. THANA JHANSI DISTT  JHANSI  U.P.",,,,,,,,,,,,,,,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,,,,,,"2,947,324",,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow
2023_UPPAN_828884_1,2023_UPPAN_828884_1,"3509/PAN/ET/23-24,  dt. 11-08-2023","CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET, BATH ROOM FOR G.R.P. THANA AZAMGARH DISTT AZAMGARH U.P.",,,,,,,,,,,,,,,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,,,,,,"2,610,366.3",,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow
2023_UPPAN_799014_1,2023_UPPAN_799014_1,"1154/PAN/ET/22-23,  DT. 25-04-2023",CONSTRUCTION OF 20 PERSON PRE FABRICATED BARRACK AND TOILET FOR G.R.P. THANA SULTANPUR DISTT  SULTANPUR  U.P.,,,,,,,,,,,,,,,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,,,,,,"2,901,780",,,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow
2023_UPIDC_857381_72,2023_UPIDC_857381_72,06/AE-IV/2023-24,Silt clearance of Sohauli minor from  Km. 0.000 to Km. 3.400,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"63,220.2",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_76,2023_UPIDC_857381_76,06/AE-IV/2023-24,Silt clearance of Sethuwapara minor from  Km. 0.000 to Km. 1.800 and Darana minor from km. 0.000 to 1.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"30,847",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_77,2023_UPIDC_857381_77,06/AE-IV/2023-24,"Silt clearance of Argupur minor from  Km. 0.000 to Km. 1.500, Bela minor from  Km. 0.000 to Km. 1.000, Dihapur minor from  Km. 0.000 to Km. 1.250 and Kaithauli minor from  Km. 0.000 to Km. 1.600",,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"62,383.23",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_71,2023_UPIDC_857381_68,06/AE-IV/2023-24,Silt clearance of Rajapur minor from  Km. 0.000 to Km. 3.600,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"71,657.67",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_71,2023_UPIDC_857381_70,06/AE-IV/2023-24,Silt clearance of Rajapur minor from  Km. 0.000 to Km. 3.600,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"71,657.67",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_71,2023_UPIDC_857381_71,06/AE-IV/2023-24,Silt clearance of Rajapur minor from  Km. 0.000 to Km. 3.600,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"71,657.67",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_35,2023_UPIDC_857381_35,06/AE-IV/2023-24,Silt clearance and Scraping of  Abbopur Mr. from  Km. 0.000 to Km. 3.100,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"37,625.16",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_41,2023_UPIDC_857381_40,06/AE-IV/2023-24,Scraping of Bharauli Dy. from  Km. 10.000 to Km. 18.950,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"162,274.35",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_41,2023_UPIDC_857381_41,06/AE-IV/2023-24,Scraping of Bharauli Dy. from  Km. 10.000 to Km. 18.950,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"162,274.35",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_45,2023_UPIDC_857381_45,06/AE-IV/2023-24,Silt clearance and Scraping of Thekma Dy. from  Km. 76.000 to Km. 78.000 and 79.000 to 83.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"94,989.84",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_24,2023_UPIDC_857381_23,06/AE-IV/2023-24,Silt clearance and Scraping of Amanawa Mr. from  Km. 0.000 to Km. 3.500,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"45,976",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_24,2023_UPIDC_857381_24,06/AE-IV/2023-24,Silt clearance and Scraping of Amanawa Mr. from  Km. 0.000 to Km. 3.500,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"45,976",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_26,2023_UPIDC_857381_25,06/AE-IV/2023-24,Silt clearance and Scraping of Palthi Mr. from  Km. 0.000 to Km. 4.5000,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"88,716",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_26,2023_UPIDC_857381_26,06/AE-IV/2023-24,Silt clearance and Scraping of Palthi Mr. from  Km. 0.000 to Km. 4.5000,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"88,716",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_31,2023_UPIDC_857381_27,06/AE-IV/2023-24,Silt clearance and Scraping of Jr. Kauragahani Mr. from  Km. 0.000 to Km. 2.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"38,752",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_31,2023_UPIDC_857381_29,06/AE-IV/2023-24,Silt clearance and Scraping of Jr. Kauragahani Mr. from  Km. 0.000 to Km. 2.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"38,752",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_31,2023_UPIDC_857381_30,06/AE-IV/2023-24,Silt clearance and Scraping of Jr. Kauragahani Mr. from  Km. 0.000 to Km. 2.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"38,752",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_857381_31,2023_UPIDC_857381_31,06/AE-IV/2023-24,Silt clearance and Scraping of Jr. Kauragahani Mr. from  Km. 0.000 to Km. 2.200,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"38,752",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_856580_12,2023_UPIDC_856580_12,03/EE/2023-24,Silt clearance of Bhagwanpur Dy. from  Km. 3.100 to Km. 11.850,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"201,585",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_856580_13,2023_UPIDC_856580_13,03/EE/2023-24,Scraping of Thekma Dy. from  Km. 29.000 to Km. 34.000,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"175,820",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_847417_59,2023_UPIDC_847417_59,01/EEAID/2023-24,LOT 10 OF TENDER NOTICE NO.01-EE-2023-24,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",,,,,,"609,148.8",,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur"
2023_UPIDC_855836_12,2023_UPIDC_855836_12,02/EE/2023-24,Scraping of Thekma Dy. from  Km. 19.200 to Km. 23.400,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",,,,,,"256,514.78",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh"
2023_UPIDC_847417_55,2023_UPIDC_847417_50,01/EEAID/2023-24,LOT 13 OF TENDER NOTICE NO.01-EE-2023-24,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",,,,,,"1,572,500",,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur"
2023_UPIDC_847417_55,2023_UPIDC_847417_54,01/EEAID/2023-24,LOT 13 OF TENDER NOTICE NO.01-EE-2023-24,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",,,,,,"1,572,500",,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur"
2023_UPIDC_847417_55,2023_UPIDC_847417_55,01/EEAID/2023-24,LOT 13 OF TENDER NOTICE NO.01-EE-2023-24,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",,,,,,"1,572,500",,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur"
2024_UPTCL_920485_1,2024_UPTCL_920473_1,165-ETC-I(A)/ 2023-2024,165-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"193,500",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2024_UPTCL_920485_1,2024_UPTCL_920485_1,165-ETC-I(A)/ 2023-2024,165-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"193,500",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2024_UPTCL_920491_1,2024_UPTCL_920489_1,167-ETC-I(A)/ 2023-2024,167-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"198,195",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2024_UPTCL_920491_1,2024_UPTCL_920491_1,167-ETC-I(A)/ 2023-2024,167-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"198,195",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2024_UPVDS_922109_1,2024_UPVDS_922109_1,445/V.S./01(pro.)/2024,Annual Maintenance of Communicatio System,,,,,,,,,,,,,,,,UP Vidhansabha,,,,,,"23,950,000",,,UP Vidhansabha
2023_UPECL_848393_1,2023_UPECL_848393_1,UPLC-CONSUL/EMP/2023,"EMPANELMENT OF CONSULTANT(S) FOR PROVIDING ADVISORY CONSULTANCY SERVICES IN IMPLEMENTATION OF GOVERNMENT PROJECTS / SCHEMES TO U.P. ELECTRONICS CORPORATION LTD (UPLC) AND TO THE STATE GOVERNMENT DEPARTMENTS, ON BEHALF OF UPLC",,,,,,,,,,,,,,,,UP Electronics Corporation Ltd.||UPLC HQ,,,,,,1,,,UP Electronics Corporation Ltd.||UPLC HQ
2023_UPGWD_835778_3,2023_UPGWD_835778_3,03/PEZO/MZP/2023-24,Construction of 18 Nos Piezometers,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)",,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)"
2023_UPGWD_835803_2,2023_UPGWD_835803_2,04/PEZO/MZP/2023-24,Construction of Piezometer,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)",,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)"
2023_UPGWD_835902_3,2023_UPGWD_835902_3,05/RWH/MZP/2023-24,Construction of RWH,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)",,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)"
2023_UPGWD_835915_1,2023_UPGWD_835915_1,06/RWH/MZP/2023-24,CONSTRUCTION OF RWH,,,,,,,,,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)",,,,,,,,,"Office of The Director Ground Water Department||Joint Director Allahabad||Sr. Geophysicist, GWD Dn- Mirzapur (Geophysical)"
2023_UPCTL_829319_1,2023_UPCTL_819494_1,22(01)-ECTC/MBD/2023-24,"Roof Treatment, Plaster Repair and Painting of C.R.B., Kiosk and Store at 132 KV S/s Kirthal, Baghpat.",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_829319_1,2023_UPCTL_829319_1,22(01)-ECTC/MBD/2023-24,"Roof Treatment, Plaster Repair and Painting of C.R.B., Kiosk and Store at 132 KV S/s Kirthal, Baghpat.",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_844902_1,2023_UPCTL_844902_1,34(01)-ECTC/MBD/2023-24,Civil Work of 132 KV Bay for M/s Amba Shakti Steel at 220 KV S/s Nara Distt. Muzaffarnagar.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_859052_1,2023_UPCTL_859052_1,39(02)-ECTC/MBD/2023-24,Civil works for construction of 33 KV Bay for M/s Sidhbali Steel Pvt. Ltd. at 132 KV S/s Bhopa Road Distt. Muzaffarnagar.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"475,813",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_867515_1,2023_UPCTL_867515_1,47(01)-ECTC/MBD/2023-24,"Design and Drawing work for Relocation and Protection Work of foundation of Tower No. 508 of 400 KV Vishnuprayag- Muzaffarnagar D/C Line situated at Najibabad, Bijnor under 400 KV Substation Division Muzaffarnagar",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"249,375",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_870180_1,2023_UPCTL_870170_1,50(02)-ECTC/MBD/2023-24,Civil work for increasing capacity from 2X40 MVA to 3X40 MVA and Shifting of T.B.C. Bay at 220 KV S/s Badhai Kalan Distt. Muzaffarnagar.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"3,147,985",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_870180_1,2023_UPCTL_870180_1,50(02)-ECTC/MBD/2023-24,Civil work for increasing capacity from 2X40 MVA to 3X40 MVA and Shifting of T.B.C. Bay at 220 KV S/s Badhai Kalan Distt. Muzaffarnagar.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"3,147,985",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_870188_1,2023_UPCTL_870188_1,50(03)-ECTC/MBD/2023-24,Civil work for Increasing Capacity from (2X63) MVA to (2X63 1X40) MVA at 132 KV S/s Nagli Kithore Meerut.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"4,511,594",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_870206_1,2023_UPCTL_870206_1,50(04)-ECTC/MBD/2023-24,Civil works for Installation of RTU and FOTE Panel in Control Room Building at 132 KV S/s Rampur.,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"597,185",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_870216_1,2023_UPCTL_870216_1,50(05)-ECTC/MBD/2023-24,"Civil work for Increasing Capacity from (63 40) MVA to (2X63) MVA at 132 KV S/s Nirpura, Baghpat.",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"150,995",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_804304_1,2023_UPCTL_804277_1,02(06)-ECTC/MBD/2023-24,"Annual M and R Works of Park and Plantation at Paareshan Bhawan, Victoria Park, Meerut",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"171,828.41",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
2023_UPCTL_804304_1,2023_UPCTL_804304_1,02(06)-ECTC/MBD/2023-24,"Annual M and R Works of Park and Plantation at Paareshan Bhawan, Victoria Park, Meerut",,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle,,,,,,"171,828.41",,,UP Power Transmission Corp.Ltd (Works and Projects))||Chief Engineer (Civil-1)||Moradabad Circle
