Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,6087453,H R ENTERPRISES,04-May-2026 01:44 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,6087216,JAY SHANI DEV CONSTRUCTIONS,04-May-2026 01:12 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,6081611,JP SHAKTI CONSTRUCTION,01-May-2026 12:52 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,6084937,J R BUILDTECH,03-May-2026 03:25 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,6086418,JSB ENTERPRISES,04-May-2026 09:33 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,6086597,KEDAR BUILDTECH,04-May-2026 11:15 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,6083400,KESH RAM CONSTRUCTIONS,02-May-2026 02:47 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,6086765,K K CONSTRUCTION,04-May-2026 12:02 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,6084021,MADAN CONSTRUCTION,04-May-2026 10:57 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,6084189,Mahadev Construction,02-May-2026 10:00 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,6087422,MAHALAXMI INFRASTRUCTURE,04-May-2026 02:04 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,6086970,Modern engg Associates,04-May-2026 02:02 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,6082951,M/S AARTI ENTERPRISES,03-May-2026 11:21 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,6087158,M/S ADINATH CONSTRUCTIONS,04-May-2026 12:49 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,6087787,M/S AKANSHA CONSTRUCTION,04-May-2026 02:54 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,6087664,M/S ANUJ KUMAR CONTRACTORS,04-May-2026 02:30 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,6087592,M/s Ashutosh kumar contractor,04-May-2026 02:16 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,6081701,M/S A V ENTERPRISES,01-May-2026 01:09 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,6083886,M/S CHOUDHARY ASSOCIATES,02-May-2026 06:35 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,6087221,M/S DEVYANI ENTEPRISES,04-May-2026 01:01 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,6087524,M/S GLOABL ENGINEERS AND INFRASTRUCTURE,04-May-2026 01:59 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,6081652,M/S JAY CONSTRUCTIONS,01-May-2026 12:23 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,6087359,M/S J.S. ELECTRICALS ENGINEERING COMPANY,04-May-2026 02:56 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,6084249,M/S MAA BHAGWATI CONSTRUCTION,04-May-2026 12:34 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,6087410,M/S MADAN PAL SHARMA,04-May-2026 01:43 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,6087423,M/S MAGIC SOLUTIONS,04-May-2026 01:32 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,6087518,M/S MAHADEV CONSTRUCTION,04-May-2026 01:55 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,6084247,M/s Mahadev Constructions,04-May-2026 01:15 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,6087173,M/S MAHESH CHAND CONTRACTORS,04-May-2026 01:21 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,6086924,M/S MAHIMA CONSTRUCTION,04-May-2026 11:55 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,6087106,M/S MANBEER SINGH CONTRACTOR,04-May-2026 12:21 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,6086922,M/S MOHAN CONSTUCTIONS,04-May-2026 11:57 AM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,6086486,M/S NIKHIL ASSOCIATES,04-May-2026 09:49 AM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,6079844,M/S NIRMAL ASSOCIATES,03-May-2026 06:07 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,6084826,M/S PRASHANT VERMA,04-May-2026 12:34 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,6082031,M/s RAJBALA ENTERPRISES,01-May-2026 04:28 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,6082870,M/s Ranjeet Construction,04-May-2026 10:56 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,6083577,M/S RIDHIMA WEAVTAX PRIVATE LIMITED,02-May-2026 04:55 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,6087728,M/S SACHIN KUMAR CONTRACTOR,04-May-2026 02:54 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,6087675,M/S SHEKHAR CONSTRUCTION,04-May-2026 02:25 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,6086817,M S SHRI RAM CONSTRUCTION,04-May-2026 11:46 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,6086468,M/S UJJWAL CONSTRUCTION,04-May-2026 10:03 AM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,6087711,M/S VIJAY AND SONS,04-May-2026 02:38 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,6087344,NAMAN ENTERPRISES,04-May-2026 01:14 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,6087415,N.G.Constructions,04-May-2026 01:59 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,6083722,N.K. CONSTRUCTIONS,02-May-2026 05:03 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,6081642,PRAMOD KUMAR SINGHAL,01-May-2026 12:29 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,6087665,QUBITOS DESIGNS,04-May-2026 02:49 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,6086390,Raghuvanshi buildtech,04-May-2026 02:48 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,6087280,RAM CONSTRUCTIONS,04-May-2026 01:04 PM,Rejected-Technical,all requried not complete,12-May-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,6087566,R G Buildtech Engineers Limited,04-May-2026 02:41 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,6087459,SATNAM CONSTRUCTIONS,04-May-2026 01:43 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,6087599,SHIVANSH CONSTRUCTION,04-May-2026 02:17 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,6087607,SHREE BALAJI ENTERPRISES / DHRUV SHARMA,04-May-2026 02:18 PM,Rejected-AOC,L2,17-Jun-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
