object_id,total_road_length
09-158-00827,63548.67191810478
09-158-00828,63330.23567349705
09-158-00829,161376.58188334675
09-159-00830,126088.74075404638
09-159-00831,36736.85029949588
09-159-00832,161806.68157536475
09-160-00833,271305.5012775779
09-160-00834,183748.1731937733
09-160-00835,138774.37282387598
09-161-00836,109399.57936797634
09-161-00837,43310.51989862589
09-161-00838,204206.41767524657
09-161-00839,243680.251056929
09-161-00840,23209.507790221174
09-162-00841,219754.13660436083
09-162-00842,292413.790814393
09-163-00843,94142.58456163335
09-163-00844,56532.73977897609
09-163-00845,250300.5087237787
09-163-00846,163965.26275085157
09-163-00847,152467.69232525423
09-164-00848,212535.88201910778
09-164-00849,403007.87052502617
09-164-00850,132421.67324601096
09-165-00851,69758.49840765848
09-165-00852,163149.67248857705
09-165-00853,229236.65091606576
09-165-00854,349067.3421927168
09-165-00855,117648.79538776686
09-166-00856,202949.26471077418
09-166-00857,128038.32525411686
09-166-00858,193691.73726913822
09-166-00859,178906.0068801805
09-166-00860,476980.7936137
09-167-00861,237350.379532794
09-167-00862,319081.55469177006
09-167-00863,141382.11048349238
09-168-00864,121975.99405329315
09-168-00865,122507.71961157708
09-168-00866,165854.68905066248
09-168-00867,197454.62585400883
09-169-00868,125491.4189676986
09-169-00869,74680.02313610664
09-169-00870,228652.82908447733
09-170-00871,278769.60541979544
09-170-00872,138007.68900796527
09-170-00873,185183.4040612695
09-170-00874,87991.18107952818
09-171-00875,304542.77266242844
09-171-00876,141389.47488487524
09-172-00877,291912.1456298938
09-172-00878,372050.5100134967
09-172-00879,235764.0630209558
09-173-00880,85616.46751520802
09-173-00881,269479.6343809628
09-173-00882,325502.8059183788
09-173-00883,134680.8807659134
09-173-00884,78964.85451583668
09-174-00885,242723.0067278359
09-174-00886,155637.70318889164
09-174-00887,153064.96595197098
09-175-00888,371252.8303382203
09-175-00889,242173.355000216
09-175-00890,105367.57632198528
09-175-00891,184403.84729183276
09-175-00892,138351.37802749025
09-175-00893,272462.79962533177
09-175-00894,191666.48421692566
09-175-00895,171189.54710835926
09-176-00896,94846.00592521511
09-176-00897,42184.899141755894
09-176-00898,296552.41795122635
09-176-00899,51500.1329749699
09-176-00900,144855.63601069845
09-176-00901,246339.49291088866
09-177-00902,184822.9165887548
09-177-00903,221054.5351291214
09-177-00904,222491.7790560338
09-177-00905,246833.01739620906
09-177-00906,165255.38605268532
09-178-00907,156160.44810844056
09-178-00908,153139.5311127502
09-178-00909,141169.81995611198
09-178-00910,160346.0303141774
09-178-00911,111888.70474294313
09-179-00915,251230.10571939257
09-179-00916,200749.90296849463
09-179-00917,139917.6825940874
09-179-00918,196460.58581343328
09-179-06868,122476.50244621754
09-180-00919,189820.7823532836
09-180-00920,101063.24105689059
09-180-00921,139201.07016312296
09-180-00922,106310.40842330706
09-181-00923,139559.8407572553
09-181-00924,103758.4557782337
09-182-00925,183513.50021857923
09-182-00926,137004.36750448387
09-182-00927,113905.5492678521
09-183-00928,210567.28826884733
09-183-00929,118545.27736941271
09-183-00930,144518.1022651367
09-183-00931,120588.68658164357
09-184-00932,98092.76817954381
09-184-00933,126990.16474041977
09-184-00934,169761.38051026195
09-184-00935,112285.52760207342
09-184-00936,107979.92393977196
09-185-00937,95587.11655339813
09-185-00938,424763.60253842926
09-185-00939,331740.40413612535
09-185-00940,36573.6281951864
09-186-00941,135708.02437292633
09-186-00942,197173.84418752926
09-186-00943,155884.62802771264
09-187-00944,95062.41995039154
09-187-00945,109676.0120743821
09-187-00946,145743.24035388127
09-187-00947,295881.0190921837
09-188-00948,76513.27219371595
09-188-00949,148837.4111580705
09-188-00950,343451.29597712646
09-188-00951,111040.23332407586
09-188-00952,113655.96430561728
09-188-00953,113363.42883512538
09-188-00954,113638.93588309169
09-189-00956,227532.89804221908
09-189-00957,182651.66897614292
09-189-00958,236183.5484548961
09-189-01020,238282.82149515272
09-190-00959,315537.9680487506
09-190-00960,92649.45432143957
09-190-00961,85969.98269549936
09-190-00962,126633.00885640939
09-190-00963,127087.32642712237
09-191-00964,155153.45914409455
09-191-00965,213997.1540686071
09-191-00966,222510.62552781653
09-191-00967,142510.2617383013
09-191-00968,203826.77083509887
09-191-00969,195352.060837149
09-191-00970,79763.05795175863
09-192-00971,127985.29456936629
09-192-00972,86605.72238016923
09-192-00973,195444.52138974125
09-192-00974,171969.22472030064
09-193-00975,98660.45318182002
09-193-00976,80036.10370097162
09-193-00977,146099.69004109755
09-193-00978,152123.89460529637
09-193-00979,153391.1409950684
09-193-00980,76496.37419207928
09-194-00981,160768.32531125218
09-194-00982,115431.2235316963
09-194-00983,209514.92375021984
09-194-00984,280162.8188098331
09-194-00985,180187.52663931518
09-194-00986,134833.70715347168
09-195-00987,140196.3860543329
09-195-00988,146174.4788546903
09-195-00989,243595.0212406767
09-195-00990,270083.65093867684
09-195-00991,104660.99256510184
09-196-00992,185597.2956064195
09-196-00993,255106.46746218464
09-196-00994,133897.59852640715
09-197-00995,302818.5542097846
09-197-00996,500656.654789225
09-198-00997,138669.15005884357
09-198-00998,133986.3357667385
09-198-00999,162655.84360933618
09-199-01000,294541.4570528451
09-199-01001,225824.16504282685
09-199-01002,99406.35478095632
09-199-01003,201512.50504273886
09-200-01004,75657.35470984194
09-200-01005,156147.73946805295
09-200-01006,2499.208125923413
09-201-01007,144255.36296599932
09-201-01008,244946.6675393119
09-201-01009,112470.06655633671
09-202-01010,105063.72797902135
09-202-01011,43189.514528358966
09-202-01012,86530.27642345324
09-704-00706,141787.74814822667
09-704-00707,187674.15188450748
09-705-00740,214729.9050690877
09-705-00741,120264.93158192254
09-706-00824,151593.00862408118
09-706-00912,250380.72814271788
09-706-00913,124725.70816336563
09-706-00914,156896.53640009338
09-754-00721,116275.94761404821
09-754-00722,160393.46559982403
09-754-00778,187340.93609685928
