object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-142-00750,9,142,750,UTTAR PRADESH,Bulandshahr,Shikarpur,0.0,0.0,,134,9,750,69,193950.3981386573,709889754.8424231,511473.625,,,,SHIKARPUR,09-142-00750,0.8858710768618675,29134.89,51197.57
09-184-00932,9,184,932,UTTAR PRADESH,Siddharth Nagar,Shohratgarh,0.0,0.0,,182,9,932,302,158456.31816009263,660613075.4925383,511913.125,,,,SHOHRATGARH,09-184-00932,0.956995327963086,31368.7,61159.7
09-197-00996,9,197,996,UTTAR PRADESH,Varanasi,Sadar,0.0,0.0,,187,9,996,387,264679.69309043617,1031609215.9075044,3544819.25,,,,SADAR,09-197-00996,0.8992481120621113,219257.1,296497.01
09-197-00996,9,197,996,UTTAR PRADESH,Varanasi,Sadar,0.0,0.0,,187,9,996,387,264679.69309043617,1031609215.9075044,3544819.25,,,,SADAR,09-197-00996,0.8992481120621113,219257.1,296497.01
09-197-00996,9,197,996,UTTAR PRADESH,Varanasi,Sadar,0.0,0.0,,187,9,996,387,264679.69309043617,1031609215.9075044,3544819.25,,,,SADAR,09-197-00996,0.8992481120621113,219257.1,296497.01
09-197-00996,9,197,996,UTTAR PRADESH,Varanasi,Sadar,0.0,0.0,,187,9,996,387,264679.69309043617,1031609215.9075044,3544819.25,,,,SADAR,09-197-00996,0.8992481120621113,219257.1,296497.01
09-195-00991,9,195,991,UTTAR PRADESH,Ghazipur,Zamania,0.0,0.0,,146,9,991,379,186385.38685134277,879840663.3432323,768258.625,,,,ZAMANIA,09-195-00991,0.9392404948514252,52712.81,72755.31
09-187-00945,9,187,945,UTTAR PRADESH,Maharajganj,Nichlaul,0.0,0.0,,164,9,945,317,237980.831733881,882407531.860894,731863.6875,,,,NICHLAUL,09-187-00945,0.9265652429333929,43782.33,70573.51000000001
09-135-00720,9,135,720,UTTAR PRADESH,Moradabad,Bilari,0.0,0.0,,171,9,720,29,212674.84949804065,724008960.5912561,810009.5625,,,,BILARI,09-135-00720,0.8932725812111322,35222.17999999999,90542.69
09-136-00725,9,136,725,UTTAR PRADESH,Rampur,Bilaspur,0.0,0.0,,176,9,725,36,197829.97433966145,636355652.8795408,364714.90625,,,,BILASPUR,09-136-00725,0.8921149936695062,15528.380000000001,37895.09
09-161-00840,9,161,840,UTTAR PRADESH,Etawah,Chakarnagar,0.0,0.0,,139,9,840,201,173620.59159028914,639377961.9413606,172481.609375,,,,CHAKARNAGAR,09-161-00840,0.8556804322578312,11743.66,16358.52
09-132-00704,9,132,704,UTTAR PRADESH,Saharanpur,Deoband,0.0,0.0,,177,9,704,5,157617.53021558124,740951749.1451852,620575.4375,,,,DEOBAND,09-132-00704,0.8759874541246159,32560.5,60476.16
09-161-00838,9,161,838,UTTAR PRADESH,Etawah,Etawah,0.0,0.0,,139,9,838,200,214190.79226098725,820563780.0420132,691661.4375,,,,ETAWAH,09-161-00838,0.8577657509306621,45759.7,62934.969999999994
09-159-00832,9,159,832,UTTAR PRADESH,Farrukhabad,Farrukhabad,0.0,0.0,,141,9,832,195,254786.52024169636,1126311501.9801655,1200419.375,,,,FARRUKHABAD,09-159-00832,0.8591539948411696,62375.810000000005,123368.53
09-146-00769,9,146,769,UTTAR PRADESH,Agra,Fatehabad,0.0,0.0,,118,9,769,93,214607.0018251029,789004088.4720188,538266.1875,,,,FATEHABAD,09-146-00769,0.8550458128131958,26699.230000000003,52549.05
09-147-00772,9,147,772,UTTAR PRADESH,Firozabad,Firozabad,0.0,0.0,,143,9,772,95,229294.46715623236,575021373.7070752,999957.75,,,,FIROZABAD,09-147-00772,0.8626815030806785,52974.899999999994,97098.4
09-705-00741,9,705,741,UTTAR PRADESH,Hapur,Garhmukteshwar,0.0,0.0,,661,9,741,60,133342.13859046303,610010163.1463053,528656.25,,,,GARHMUKTESHWAR,09-705-00741,0.8734441365962203,24744.91,51661.76
09-140-00739,9,140,739,UTTAR PRADESH,Ghaziabad,Ghaziabad,0.0,0.0,,145,9,739,54,192591.00254077185,598256757.5738646,3744003.25,,,,GHAZIABAD,09-140-00739,0.8563690432422563,176221.47999999998,363654.27
09-705-00740,9,705,740,UTTAR PRADESH,Hapur,Hapur,0.0,0.0,,661,9,740,59,199585.4895350124,847747013.8293185,1303244.875,,,,HAPUR,09-705-00740,0.8714305405201153,60343.14,125195.26000000001
09-144-00759,9,144,759,UTTAR PRADESH,Hathras,Hathras,0.0,0.0,,163,9,759,78,185773.75819127457,608465379.7286415,641613.6875,,,,HATHRAS,09-144-00759,0.8602617319489614,36817.78,64840.7
09-181-00924,9,181,924,UTTAR PRADESH,Shravasti,Ikauna,0.0,0.0,,181,9,924,290,246256.91281488095,764624621.9862597,542317.625,,,,IKAUNA,09-181-00924,0.8659866704799027,29915.090000000004,64871.63
09-152-00796,9,152,796,UTTAR PRADESH,Shahjahanpur,Jalalabad,0.0,0.0,,180,9,796,132,287598.4784972026,1207465786.9591131,738369.375,,,,JALALABAD,09-152-00796,0.8545370889358158,36200.11,78937.69
09-147-00773,9,147,773,UTTAR PRADESH,Firozabad,Jasrana,0.0,0.0,,143,9,773,96,211578.0969840703,1048127390.615976,596040.4375,,,,JASRANA,09-147-00773,0.8628077497394487,31595.71,57742.34
09-161-00836,9,161,836,UTTAR PRADESH,Etawah,Jaswantnagar,0.0,0.0,,139,9,836,199,136676.10067413718,357941578.5227976,254570.953125,,,,JASWANTNAGAR,09-161-00836,0.8579320278434266,16977.979999999996,23399.96
09-704-00706,9,704,706,UTTAR PRADESH,Shamli,Kairana,0.0,0.0,,660,9,706,8,213890.56598065273,866534345.2569133,637469.0625,,,,KAIRANA,09-704-00706,0.8639350869082943,36534.87,64474.75
09-146-00763,9,146,763,UTTAR PRADESH,Agra,MAHABAN,0.0,0.0,,118,9,0,85,5922.737495632088,569433.013079915,198.16656494140625,,,,MAHABAN,09-146-00763,0.8505353319057817,2.44,4.57
09-136-00728,9,136,728,UTTAR PRADESH,Rampur,Milak,0.0,0.0,,176,9,728,36,160168.52183873233,522958820.75711143,404304.84375,,,,MILAK,09-136-00728,0.8910446557717421,16718.65,42416.97
09-140-00738,9,140,738,UTTAR PRADESH,Ghaziabad,Modinagar,0.0,0.0,,145,9,738,57,148780.41284596163,592149740.4520664,860554.8125,,,,MODINAGAR,09-140-00738,0.8648316651856652,39771.25,82774.06
09-135-00719,9,135,719,UTTAR PRADESH,Moradabad,Moradabad,0.0,0.0,,171,9,719,29,321562.99641972844,1011553458.2590028,1922307.625,,,,MORADABAD,09-135-00719,,,
09-132-00703,9,132,703,UTTAR PRADESH,Saharanpur,Nakur,0.0,0.0,,177,9,703,7,208398.9598181624,1157325510.350506,606601.375,,,,NAKUR,09-132-00703,0.8762540845563515,31724.880000000005,59001.619999999995
09-152-00793,9,152,793,UTTAR PRADESH,Shahjahanpur,Powayan,0.0,0.0,,180,9,793,134,325505.0971670036,1645476218.937201,704056.5,,,,POWAYAN,09-152-00793,0.8552868168002766,33971.05,74465.51000000001
09-136-00726,9,136,726,UTTAR PRADESH,Rampur,Rampur,0.0,0.0,,176,9,726,35,177503.20594866088,429484111.1518469,777285.5625,,,,RAMPUR,09-136-00726,0.8913235539659469,31502.55,80052.46
09-132-00705,9,132,705,UTTAR PRADESH,Saharanpur,Rampur Maniharan,0.0,0.0,,177,9,705,7,150206.79568106696,631828244.721079,379165.78125,,,,RAMPUR_MANIHARAN,09-132-00705,0.8762638590234463,19938.72,37079.7
09-144-00760,9,144,760,UTTAR PRADESH,Hathras,Sadabad,0.0,0.0,,163,9,760,79,192270.91456181055,594454500.2227658,430153.8125,,,,SADABAD,09-144-00760,0.8599273081490095,24644.38,43583.19
09-132-00702,9,132,702,UTTAR PRADESH,Saharanpur,Saharanpur,0.0,0.0,,177,9,702,3,238816.45011611623,1058846811.2047112,1811012.25,,,,SAHARANPUR,09-132-00702,0.8762768323420743,95027.44,176788.34
09-136-00724,9,136,724,UTTAR PRADESH,Rampur,Tanda,0.0,0.0,,176,9,724,34,175171.97177447187,409495856.7092862,473060.75,,,,TANDA,09-136-00724,0.8913613461166695,19700.95,50020.6
09-136-00724,9,136,724,UTTAR PRADESH,Rampur,Tanda,0.0,0.0,,176,9,724,34,175171.97177447187,409495856.7092862,473060.75,,,,TANDA,09-136-00724,0.8913613461166695,19700.95,50020.6
09-136-00724,9,136,724,UTTAR PRADESH,Rampur,Tanda,0.0,0.0,,176,9,724,34,175171.97177447187,409495856.7092862,473060.75,,,,TANDA,09-136-00724,0.8913613461166695,19700.95,50020.6
09-136-00724,9,136,724,UTTAR PRADESH,Rampur,Tanda,0.0,0.0,,176,9,724,34,175171.97177447187,409495856.7092862,473060.75,,,,TANDA,09-136-00724,0.8913613461166695,19700.95,50020.6
09-135-00717,9,135,717,UTTAR PRADESH,Moradabad,Thakurdwara,0.0,0.0,,171,9,717,26,225841.18367380888,728138088.4048432,599483.4375,,,,THAKURDWARA,09-135-00717,0.8934716590700074,26301.36,67453.06
09-152-00794,9,152,794,UTTAR PRADESH,Shahjahanpur,Tilhar,0.0,0.0,,180,9,794,131,324982.8640504056,1382260681.0611176,862754.625,,,,TILHAR,09-152-00794,0.8554719850803871,42595.48,93191.56
09-147-00771,9,147,771,UTTAR PRADESH,Firozabad,Tundla,0.0,0.0,,143,9,771,95,196332.73992889927,492523069.626588,580480.875,,,,TUNDLA,09-147-00771,0.862628326161875,30561.32,55858.28
09-185-00939,9,185,939,UTTAR PRADESH,Basti,Basti,0.0,0.0,,131,9,939,311,219502.8523701472,1080521224.7044394,1022339.4375,,,,BASTI,09-185-00939,0.9462404199606185,66340.72,101087.69
09-198-00997,9,198,997,UTTAR PRADESH,Bhadohi,Bhadohi,0.0,0.0,,179,9,997,392,252252.82313762995,434049751.43031913,543524.1875,,,,BHADOHI,09-198-00997,0.944244329242431,32580.940000000002,55396.28
09-185-00937,9,185,937,UTTAR PRADESH,Basti,Bhanpur,0.0,0.0,,131,9,937,309,201276.70105904288,546683352.0369202,419472.0,,,,BHANPUR,09-185-00937,0.9511396900745551,26524.82,45904.03
09-190-00963,9,190,963,UTTAR PRADESH,Deoria,Bhatpar Rani,0.0,0.0,,137,9,963,340,139911.67694591556,447757082.8095866,491065.625,,,,BHATPAR_RANI,09-190-00963,1.0036513162515144,35381.81,45364.12
09-163-00846,9,163,846,UTTAR PRADESH,Kanpur Dehat,Bhognipur,0.0,0.0,,156,9,846,208,167110.1211365867,821545642.5856451,408842.59375,,,,BHOGNIPUR,09-163-00846,0.8517350524545441,28495.59,35813.81
09-148-00777,9,148,777,UTTAR PRADESH,Mainpuri,Bhogaon,0.0,0.0,,166,9,777,109,269908.5750790272,1501267400.2022707,990476.9375,,,,BHOGAON,09-148-00777,0.8696579672371366,60427.72,95152.0
09-162-00841,9,162,841,UTTAR PRADESH,Auraiya,Bidhuna,0.0,0.0,,122,9,841,202,232252.43593856948,1400986250.5871418,816867.375,,,,BIDHUNA,09-162-00841,0.8510940234553173,51091.56,74146.13
09-156-00818,9,156,818,UTTAR PRADESH,Unnao,Bighapur,0.0,0.0,,186,9,818,166,169755.8293630389,778445854.6905546,400981.03125,,,,BIGHAPUR,09-156-00818,0.8957915041863165,25991.629999999997,35784.06
09-134-00713,9,134,713,UTTAR PRADESH,Bijnor,Bijnor,0.0,0.0,,132,9,713,22,206681.5133501595,1108365310.7299905,725847.0,,,,BIJNOR,09-134-00713,0.9005272502602961,37404.75,72381.16
09-177-00906,9,177,906,UTTAR PRADESH,Ayodhya,Bikapur,0.0,0.0,,140,9,906,274,207067.63464809116,701054717.4217612,590894.3125,,,,BIKAPUR,09-177-00906,0.9467308266243833,39767.18,53619.740000000005
09-155-00812,9,155,812,UTTAR PRADESH,Hardoi,Bilgram,0.0,0.0,,150,9,812,159,254141.8953667703,1205097441.3825023,769702.75,,,,BILGRAM,09-155-00812,0.8545128067477692,45486.86,77881.63
09-164-00848,9,164,848,UTTAR PRADESH,Kanpur Nagar,Bilhaur,0.0,0.0,,157,9,848,209,220917.8072213572,1038064716.593689,501859.3125,,,,BILHAUR,09-164-00848,0.8500160107490851,31745.61,35057.83
09-149-00780,9,149,780,UTTAR PRADESH,Budaun,Bilsi,0.0,0.0,,133,9,780,113,148033.83435545128,464915462.1407976,284529.15625,,,,BILSI,09-149-00780,0.8566337430411991,12468.470000000001,32132.0
09-172-00877,9,172,877,UTTAR PRADESH,Fatehpur,Bindki,0.0,0.0,,142,9,877,238,234260.33382678553,1609502303.2321815,841258.375,,,,BINDKI,09-172-00877,0.8885429798456167,55062.880000000005,77113.51999999999
09-149-00779,9,149,779,UTTAR PRADESH,Budaun,Bisauli,0.0,0.0,,133,9,779,112,239442.5924662731,1204754900.3256004,925917.875,,,,BISAULI,09-149-00779,0.8569246891610464,40643.45,104596.51000000001
09-133-00709,9,133,709,UTTAR PRADESH,Muzaffarnagar,Budhana,0.0,0.0,,172,9,709,11,148725.0842257034,686842487.0243188,632543.625,,,,BUDHANA,09-133-00709,0.8781669466807374,36062.64,63583.64
09-142-00746,9,142,746,UTTAR PRADESH,Bulandshahr,Bulandshahr,0.0,0.0,,134,9,746,65,244280.69004475465,763280248.3102148,968289.5625,,,,BULANDSHAHR,09-142-00746,0.8865387997774897,56254.979999999996,98669.39
09-191-00964,9,191,964,UTTAR PRADESH,Azamgarh,Burhanpur,0.0,0.0,,123,9,964,343,158596.05161937655,548790607.9470104,497581.90625,,,,BURHANPUR,09-191-00964,1.006354173369349,34937.64,46265.66
09-188-00948,9,188,948,UTTAR PRADESH,Gorakhpur,Campierganj,0.0,0.0,,148,9,948,320,214867.3244030889,456414800.1063594,543561.5625,,,,CAMPIERGANJ,09-188-00948,0.9287939754632253,33731.21,51561.46
09-174-00887,9,174,887,UTTAR PRADESH,Kaushambi,Chail,0.0,0.0,,158,9,887,253,163719.51449336662,616892686.3622857,676339.0,,,,CHAIL,09-174-00887,0.893287267856669,39512.27,72110.22
09-196-00994,9,196,994,UTTAR PRADESH,Chandauli,Chakia,0.0,0.0,,135,9,994,383,247580.31215518064,1506217297.3415773,486385.125,,,,CHAKIA,09-196-00994,0.9044303959961615,31765.089999999997,48465.34
09-196-00993,9,196,993,UTTAR PRADESH,Chandauli,Chandauli,0.0,0.0,,135,9,993,383,258244.84675443068,801104993.3798236,930865.125,,,,CHANDAULI,09-196-00993,0.9047071497635156,59721.86,90403.14
09-754-00722,9,754,722,UTTAR PRADESH,Sambhal,Chandausi,0.0,0.0,,659,9,722,31,239977.67545327567,821409530.3383827,886472.625,,,,CHANDAUSI,09-754-00722,0.8761409338740911,39175.84,100811.98
09-134-00716,9,134,716,UTTAR PRADESH,Bijnor,Chandpur,0.0,0.0,,132,9,716,23,205781.60710704373,1057979089.2153604,810884.9375,,,,CHANDPUR,09-134-00716,0.9006898122566505,41952.57000000001,82223.26999999999
09-169-00869,9,169,869,UTTAR PRADESH,Mahoba,Charkhari,0.0,0.0,,165,9,869,231,232200.71536285893,1001045222.6781448,194061.34375,,,,CHARKHARI,09-169-00869,0.8635411315122901,14605.779999999999,17547.96
09-188-00951,9,188,951,UTTAR PRADESH,Gorakhpur,Chauri Chaura,0.0,0.0,,148,9,951,326,169455.57707190388,466211822.8380241,524329.125,,,,CHAURI_CHAURA,09-188-00951,0.9381404517480594,33936.24,44807.46
09-145-00761,9,145,761,UTTAR PRADESH,Mathura,Chhata,0.0,0.0,,167,9,761,81,229263.04303840303,1353990933.923843,696874.625,,,,CHHATA,09-145-00761,0.8504375336118938,39395.310000000005,73747.23
09-160-00833,9,160,833,UTTAR PRADESH,Kannauj,Chhibramau,0.0,0.0,,155,9,833,196,260652.71455954708,1103079805.6396422,934179.125,,,,CHHIBRAMAU,09-160-00833,0.8644746742579972,53272.469999999994,93034.32999999999
09-199-01003,9,199,1003,UTTAR PRADESH,Mirzapur,Chunar,0.0,0.0,,170,9,1003,399,243241.96668659677,1272736212.8091724,882033.125,,,,CHUNAR,09-199-01003,0.8895267221047525,54974.67999999999,89997.92
09-183-00929,9,183,929,UTTAR PRADESH,Gonda,Colonelganj,0.0,0.0,,147,9,929,297,237911.11057140745,1301308701.793101,1081339.625,,,,COLONELGANJ,09-183-00929,0.9051130105499184,63572.51,112831.67
09-141-00742,9,141,742,UTTAR PRADESH,Gautam Buddha Nagar,Dadri,0.0,0.0,,144,9,742,62,167537.0461512224,628343792.5460336,1851095.875,,,,DADRI,09-141-00742,0.8370096378836067,90066.41,183301.24
09-158-00827,9,158,827,UTTAR PRADESH,Rae Bareli,Dalmau,0.0,0.0,,175,9,827,182,162527.26697223185,532662795.2358532,336829.1875,,,,DALMAU,09-158-00827,0.9229372281597289,22515.39,29616.87
09-149-00783,9,149,783,UTTAR PRADESH,Budaun,Dataganj,0.0,0.0,,133,9,783,117,292453.54066618194,1394287060.2883282,799524.9375,,,,DATAGANJ,09-149-00783,0.8568032877124335,35175.6,90015.48999999999
09-190-00959,9,190,959,UTTAR PRADESH,Deoria,Deoria,0.0,0.0,,137,9,959,339,239407.678837054,1160864019.88409,1370357.375,,,,DEORIA,09-190-00959,1.0045662127887687,99125.98,126081.2
09-163-00844,9,163,844,UTTAR PRADESH,Kanpur Dehat,Derapur,0.0,0.0,,156,9,844,207,196044.86299125693,568169151.9137164,320443.40625,,,,DERAPUR,09-163-00844,0.8518062115355406,22074.71,27852.32
09-134-00715,9,134,715,UTTAR PRADESH,Bijnor,Dhampur,0.0,0.0,,132,9,715,21,240373.5780330243,1095932777.0558414,1294614.5,,,,DHAMPUR,09-134-00715,0.9013226799732761,12417.67,24275.739999999998
09-134-00715,9,134,715,UTTAR PRADESH,Bijnor,Dhampur,0.0,0.0,,132,9,715,21,240373.5780330243,1095932777.0558414,1294614.5,,,,DHAMPUR,09-134-00715,0.9013226799732761,12417.67,24275.739999999998
09-137-00729,9,137,729,UTTAR PRADESH,Amroha,Dhanaura,0.0,0.0,,154,9,729,39,196835.8859552268,878357951.6032248,596475.125,,,,DHANAURA,09-137-00729,0.8938976334820233,28743.510000000002,63288.369999999995
09-153-00802,9,153,802,UTTAR PRADESH,Kheri,Dhaurahara,0.0,0.0,,159,9,802,141,249094.4495970456,1449231687.6478016,708324.9375,,,,DHAURAHARA,09-153-00802,0.8780167061580765,37250.53,73273.15
09-142-00749,9,142,749,UTTAR PRADESH,Bulandshahr,Debai,0.0,0.0,,134,9,749,68,171901.92317484584,687714932.3824618,556844.4375,,,,DEBAI,09-142-00749,0.8856616106091232,32317.760000000002,56833.439999999995
09-184-00936,9,184,936,UTTAR PRADESH,Siddharth Nagar,Domariyaganj,0.0,0.0,,182,9,936,306,203032.5761613212,641891789.9889474,654454.6875,,,,DOMARIYAGANJ,09-184-00936,0.95635062519813,40212.72,78426.13
09-200-01006,9,200,1006,UTTAR PRADESH,Sonbhadra,Dudhi,0.0,0.0,,184,9,1006,403,301829.1472254912,3243210743.729237,794900.75,,,,DUDHI,09-200-01006,0.8984277584740792,43152.659999999996,88283.66
09-201-01008,9,201,1008,UTTAR PRADESH,Etah,Etah,0.0,0.0,,138,9,1008,105,269990.0836250088,1590940232.100049,1138686.375,,,,ETAH,09-201-01008,0.8624032022922383,65265.58,114477.23
09-177-00905,9,177,905,UTTAR PRADESH,Ayodhya,Faizabad,0.0,0.0,,140,9,905,275,180034.14134024037,614492202.0906429,893079.125,,,,FAIZABAD,09-177-00905,0.9462973589421164,59515.02,80769.82
09-150-00789,9,150,789,UTTAR PRADESH,Bareilly,Faridpur,0.0,0.0,,130,9,789,122,216211.02887258233,834043762.1116054,572287.0,,,,FARIDPUR,09-150-00789,0.8687870417037213,25974.890000000003,58000.020000000004
09-176-00896,9,176,896,UTTAR PRADESH,Barabanki,Fatehpur,0.0,0.0,,129,9,896,266,293891.83686878247,930176996.452998,684451.4375,,,,FATEHPUR,09-176-00896,0.8933417325669651,42619.479999999996,69840.66
09-176-00896,9,176,896,UTTAR PRADESH,Barabanki,Fatehpur,0.0,0.0,,129,9,896,266,293891.83686878247,930176996.452998,684451.4375,,,,FATEHPUR,09-176-00896,0.8933417325669651,42619.479999999996,69840.66
09-176-00896,9,176,896,UTTAR PRADESH,Barabanki,Fatehpur,0.0,0.0,,129,9,896,266,293891.83686878247,930176996.452998,684451.4375,,,,FATEHPUR,09-176-00896,0.8933417325669651,42619.479999999996,69840.66
09-176-00896,9,176,896,UTTAR PRADESH,Barabanki,Fatehpur,0.0,0.0,,129,9,896,266,293891.83686878247,930176996.452998,684451.4375,,,,FATEHPUR,09-176-00896,0.8933417325669651,42619.479999999996,69840.66
09-172-00878,9,172,878,UTTAR PRADESH,Fatehpur,Fatehpur,0.0,0.0,,142,9,878,240,257794.2631977652,2032564426.7963223,1278752.125,,,,FATEHPUR,09-172-00878,0.8882315550781604,83894.99,117608.41
09-172-00878,9,172,878,UTTAR PRADESH,Fatehpur,Fatehpur,0.0,0.0,,142,9,878,240,257794.2631977652,2032564426.7963223,1278752.125,,,,FATEHPUR,09-172-00878,0.8882315550781604,83894.99,117608.41
09-172-00878,9,172,878,UTTAR PRADESH,Fatehpur,Fatehpur,0.0,0.0,,142,9,878,240,257794.2631977652,2032564426.7963223,1278752.125,,,,FATEHPUR,09-172-00878,0.8882315550781604,83894.99,117608.41
09-172-00878,9,172,878,UTTAR PRADESH,Fatehpur,Fatehpur,0.0,0.0,,142,9,878,240,257794.2631977652,2032564426.7963223,1278752.125,,,,FATEHPUR,09-172-00878,0.8882315550781604,83894.99,117608.41
09-166-00857,9,166,857,UTTAR PRADESH,Jhansi,Garautha,0.0,0.0,,153,9,857,225,245505.0335254393,1298838704.2020102,261965.984375,,,,GARAUTHA,09-166-00857,0.8768116847589157,17200.17,21637.09
09-706-00913,9,706,913,UTTAR PRADESH,Amethi,Gauriganj,0.0,0.0,,640,9,913,185,167706.77615109883,733229960.7296718,488410.90625,,,,GAURIGANJ,09-706-00913,0.9614373453760913,33362.380000000005,43815.35
09-141-00743,9,141,743,UTTAR PRADESH,Gautam Buddha Nagar,Gautam Buddha Nagar,0.0,0.0,,144,9,743,63,209380.17781095993,678095884.0099571,457169.125,,,,GAUTAM_BUDDHA_NAGAR,09-141-00743,0.8400728143555413,22310.370000000003,44770.66
09-195-00989,9,195,989,UTTAR PRADESH,Ghazipur,Ghazipur,0.0,0.0,,146,9,989,376,252015.12727795896,838845061.3900924,981021.625,,,,GHAZIPUR,09-195-00989,0.9401184787140584,68259.59,93694.39000000001
09-186-00943,9,186,943,UTTAR PRADESH,Sant Kabeer Nagar,Ghanghata,0.0,0.0,,178,9,943,314,183870.26120853296,728622830.5323683,573612.9375,,,,GHANGHATA,09-186-00943,0.9538480228062974,37281.88,58854.94
