object_id,total_tender_awarded_value,timeperiod
09-135-00719,2434349.2199999997,2023_12
09-137-00730,573057.33,2023_12
09-142-00746,6134285.0,2023_12
09-145-00764,9583321.02,2023_12
09-148-00775,2294942.25,2023_12
09-150-00787,18104934.49,2023_12
09-150-00789,1345244.0,2023_12
09-156-00815,260255.0,2023_12
09-156-00817,13000.0,2023_12
09-161-00836,3228377.0,2023_12
09-180-00919,14806049.0,2023_12
09-182-00925,6908770.56,2023_12
09-182-00927,862658.3400000001,2023_12
09-185-00939,7611301.33,2023_12
09-195-00988,595477.45,2023_12
09-196-00993,61206.0,2023_12
09-199-01000,164927.0,2023_12
09-704-00707,3294429.69,2023_12
09-134-00713,4893855.75,2023_10
09-150-00784,650721.36,2023_10
09-179-00916,156726.21,2023_10
09-134-00713,7156125.0,2019_05
09-135-00719,6728400.0,2019_05
09-136-00726,7355247.0,2019_05
09-135-00719,1444271.44,2019_11
09-132-00702,2057534.0,2019_10
09-134-00713,1176750.87,2023_11
09-135-00718,4066855.56,2023_11
09-136-00726,297227.38,2023_11
09-142-00745,958715.0,2023_11
09-142-00746,11165313.0,2023_11
09-150-00787,1360548.0,2023_11
09-154-00808,245710.0,2023_11
09-155-00812,676500.0,2023_11
09-157-00819,308034.88,2023_11
09-172-00878,3290867.0,2023_11
09-173-00881,251847.0,2023_11
09-176-00897,415675.5,2023_11
09-177-00903,4979961.4799999995,2023_11
09-177-00904,1679896.75,2023_11
09-178-00909,1372012.0,2023_11
09-195-00988,470123.05,2023_11
09-199-01000,1657136.17,2023_11
09-132-00702,131633889.15,2024_01
09-134-00713,9239994.33,2024_01
09-134-00716,18392629.2,2024_01
09-135-00719,72130042.6,2024_01
09-136-00726,39430534.11,2024_01
09-137-00729,1267959.0,2024_01
09-137-00730,5804995.0,2024_01
09-138-00734,17187635.44,2024_01
09-139-00736,5393318.98,2024_01
09-140-00739,2301499.31,2024_01
09-141-00744,3355237.5,2024_01
09-144-00760,81324.0,2024_01
09-146-00766,412409.15,2024_01
09-149-00783,1136859.66,2024_01
09-150-00786,2653266.44,2024_01
09-150-00787,2685033.48,2024_01
09-152-00795,5009544.0,2024_01
09-152-00796,47621.5,2024_01
09-153-00798,63920.0,2024_01
09-153-00801,5552998.3,2024_01
09-154-00804,2070782.98,2024_01
09-154-00808,0.0,2024_01
09-155-00813,27754074.67,2024_01
09-156-00816,28251017.24,2024_01
09-156-00817,7782425.43,2024_01
09-161-00840,14437072.0,2024_01
09-163-00843,74575866.0,2024_01
09-164-00849,7721615.7,2024_01
09-166-00860,6547207.76,2024_01
09-167-00862,13790504.0,2024_01
09-168-00864,1407276.0,2024_01
09-168-00865,2797574.0,2024_01
09-168-00866,2952308.0,2024_01
09-169-00870,2739962.0,2024_01
09-170-00871,24067730.66,2024_01
09-172-00878,39912357.56,2024_01
09-173-00883,52388.4,2024_01
09-176-00897,3971148.199,2024_01
09-177-00902,1310858.0,2024_01
09-178-00909,16746751.0,2024_01
09-179-00915,1018233.18,2024_01
09-180-00922,2236236.0,2024_01
09-183-00928,0.0,2024_01
09-184-00934,16128137.61,2024_01
09-185-00939,8672933.66,2024_01
09-187-00947,10497448.0,2024_01
09-188-00950,212322487.64,2024_01
09-188-00952,12528796.63,2024_01
09-191-00966,3762993.53,2024_01
09-191-00969,1792832.33,2024_01
09-192-00972,2801757.79,2024_01
09-192-00973,31435950.0,2024_01
09-193-00978,2179079.02,2024_01
09-194-00981,2340448.33,2024_01
09-194-00984,2104882.54,2024_01
09-196-00993,10840522.8,2024_01
09-199-01000,619050.0,2024_01
09-200-01006,4328224.56,2024_01
09-704-00706,3383900.62,2024_01
09-704-00707,983859.22,2024_01
09-154-00805,0.0,2023_08
09-191-00966,4928912.0,2019_09
09-132-00701,10002874.0,2026_04
09-132-00702,33345500.0,2026_04
09-134-00713,7780376.0,2026_04
09-145-00764,13485450.0,2026_04
09-150-00787,51258564.0,2026_04
09-151-00790,44543960.0,2026_04
09-152-00795,30672603.3,2026_04
09-153-00801,99531907.0,2026_04
09-154-00804,87181636.19999999,2026_04
09-170-00871,31832442.31,2026_04
09-181-00924,13825381.1,2026_04
09-182-00925,41569058.23,2026_04
09-183-00928,33810020.0,2026_04
09-184-00934,15829493.15,2026_04
09-185-00939,32105439.22,2026_04
09-186-00941,62571196.45,2026_04
09-187-00947,11876672.0,2026_04
09-188-00950,295235743.55,2026_04
09-190-00959,40263951.21,2026_04
09-191-00966,53914124.7,2026_04
09-193-00978,236801681.74,2026_04
09-195-00989,81583235.5,2026_04
09-199-01000,36760030.0,2026_04
09-134-00713,13709744.12,2026_05
09-142-00746,160768.5,2026_05
09-143-00754,1037303.0,2026_05
09-148-00777,208862.5,2026_05
09-151-00790,416167.58,2026_05
09-151-00792,532433.95,2026_05
09-161-00839,164201.8,2026_05
09-180-00921,45425019.68,2026_05
09-183-00928,3218922.0,2026_05
09-185-00939,81654427.38,2026_05
09-188-00950,134144018.2,2026_05
09-705-00740,9908991.0,2026_05
09-135-00719,3198784.82,2023_09
09-132-00702,15219338.62,2024_02
09-134-00713,12331996.04,2024_02
09-134-00716,5065745.86,2024_02
09-135-00719,40955560.11,2024_02
09-136-00726,14806412.144,2024_02
09-136-00728,4659281.03,2024_02
09-137-00729,2246204.0,2024_02
09-138-00734,1074585.66,2024_02
09-141-00742,3895763.8,2024_02
09-142-00746,52977580.0,2024_02
09-142-00751,37408462.88,2024_02
09-143-00753,6599416.0,2024_02
09-143-00756,26895521.89,2024_02
09-144-00759,8760000.0,2024_02
09-145-00764,2453201.0,2024_02
09-146-00766,9824834.03,2024_02
09-147-00772,6936881.76,2024_02
09-149-00781,1244244.93,2024_02
09-149-00783,1082606.43,2024_02
09-150-00787,4937713.88,2024_02
09-150-00789,2938349.0,2024_02
09-152-00794,12587880.92,2024_02
09-152-00795,56903012.3,2024_02
09-152-00796,2548819.0,2024_02
09-153-00799,1966508.0,2024_02
09-153-00800,959945.0,2024_02
09-153-00801,68172175.0,2024_02
09-154-00804,916341.0,2024_02
09-154-00805,2895340.0,2024_02
09-154-00806,381574.0,2024_02
09-154-00808,0.0,2024_02
09-155-00811,11657238.04,2024_02
09-156-00815,857942.54,2024_02
09-156-00816,3060964.37,2024_02
09-156-00817,22745979.0,2024_02
09-161-00838,701574.0,2024_02
09-163-00845,2739035.0,2024_02
09-164-00850,4701349.01,2024_02
09-168-00865,2481558.0,2024_02
09-168-00866,5401577.03,2024_02
09-169-00869,10107506.76,2024_02
09-170-00871,14257391.0,2024_02
09-172-00878,78525184.85000001,2024_02
09-175-00890,4889430.63,2024_02
09-179-00915,11068330.19,2024_02
09-179-00917,1107322.0,2024_02
09-180-00919,29907040.0,2024_02
09-180-00921,20494890.0,2024_02
09-181-00923,8671563.0,2024_02
09-182-00925,46682166.76,2024_02
09-183-00928,13891461.19,2024_02
09-183-00931,1535487.056,2024_02
09-185-00937,55957.13,2024_02
09-185-00938,6736341.8,2024_02
09-185-00939,12807308.54,2024_02
09-185-00940,75858.0,2024_02
09-187-00947,193963284.38,2024_02
09-188-00950,63576292.0,2024_02
09-190-00959,10339415.48,2024_02
09-191-00966,159666.0,2024_02
09-191-00967,53784.0,2024_02
09-192-00972,16885983.18,2024_02
09-196-00993,230350.64,2024_02
09-196-00994,22801205.6,2024_02
09-199-01000,15830067.55,2024_02
09-704-00707,5853175.44,2024_02
09-705-00740,7283859.18,2024_02
09-754-00722,3103847.96,2024_02
09-132-00702,3217147.0,2026_06
09-144-00758,311529.83,2026_06
09-149-00782,268028.0,2026_06
09-154-00803,2188288.0,2026_06
09-154-00806,2588608.0,2026_06
09-154-00808,181320.0,2026_06
09-164-00848,362600.0,2026_06
09-165-00855,1519343.87,2026_06
09-176-00897,673455.0,2026_06
09-176-00899,378252.0,2026_06
09-183-00931,447914.62,2026_06
09-185-00939,29410.92,2026_06
09-190-00959,1093023.56,2026_06
09-194-00984,4901676.92,2026_06
09-705-00740,880000.0,2026_06
09-155-00811,26967319.278,2024_03
09-176-00897,2008800.0,2024_03
09-176-00900,3688970.0,2024_03
09-190-00959,50104549.29,2024_03
09-193-00978,10372112.0,2024_03
09-200-01006,2378435.0,2024_03
09-132-00702,133362840.22,2024_07
09-136-00726,3497191.75,2024_07
09-137-00730,707276.19,2024_07
09-143-00753,15931223.98,2024_07
09-145-00764,1197681.0,2024_07
09-146-00766,7579512.0,2024_07
09-148-00775,32599476.79,2024_07
09-148-00776,4265667.0,2024_07
09-150-00787,2743040.0,2024_07
09-154-00804,2724715.8,2024_07
09-155-00811,900451.0,2024_07
09-156-00817,895070.17,2024_07
09-158-00827,822413.63,2024_07
09-161-00838,397105.5,2024_07
09-161-00839,1140914.0,2024_07
09-164-00850,944473.29,2024_07
09-166-00860,1944589.0,2024_07
09-167-00862,7781999.0,2024_07
09-175-00889,2050860.0,2024_07
09-177-00902,993808.0,2024_07
09-177-00903,1172406.0,2024_07
09-183-00928,22175283.72,2024_07
09-183-00930,3366262.0,2024_07
09-185-00938,1325750.0,2024_07
09-185-00939,1638774.491,2024_07
09-188-00950,149747878.10799998,2024_07
09-190-00959,7519875.0,2024_07
09-193-00978,8290590.84,2024_07
09-194-00984,2006148.0,2024_07
09-199-01000,2950000.0,2024_07
09-705-00740,155088.756,2024_07
09-148-00776,315037.5,2026_02
09-185-00939,3950767.0,2026_02
09-134-00713,1178353.0,2026_03
09-164-00848,220995.0,2026_03
09-175-00894,2241720.0,2026_03
09-182-00925,1402196.0,2026_03
09-188-00950,4212900.0,2026_03
09-202-01010,70176192.0,2026_03
09-202-01011,23934839.2,2026_03
09-140-00739,778193341.44,2024_12
09-143-00753,22746039.85,2024_12
09-143-00755,6187608.4,2024_12
09-147-00771,6249034.0,2024_12
09-148-00775,4278183.34,2024_12
09-163-00843,813120.0,2024_12
09-173-00882,19774299.5,2024_12
09-175-00888,1820676.42,2024_12
09-175-00895,123700.1,2024_12
09-179-00917,166792.46,2024_12
09-182-00925,7692003.0,2024_12
09-185-00937,326839.22,2024_12
09-185-00938,20796459.0,2024_12
09-186-00941,3443877.0,2024_12
09-188-00950,308088.56,2024_12
09-188-00952,1176623.68,2024_12
09-188-00954,2007799.01,2024_12
09-191-00966,1989952.14,2024_12
09-192-00971,199913.1,2024_12
09-193-00976,2298443.97,2024_12
09-193-00978,92654160.0,2024_12
09-194-00986,10631008.04,2024_12
09-195-00991,750613.0,2024_12
09-706-00914,5390525.8100000005,2024_12
09-135-00719,5166668.27,2024_06
09-137-00730,707412.12,2024_06
09-141-00743,1000389.56,2024_06
09-145-00764,6923868.09,2024_06
09-146-00766,2119388.91,2024_06
09-148-00775,38726507.31,2024_06
09-154-00804,2324741.0,2024_06
09-154-00808,1917088.9,2024_06
09-168-00864,320050.0,2024_06
09-170-00871,1038240.0,2024_06
09-171-00876,3351017.0,2024_06
09-172-00878,15095684.67,2024_06
09-172-00879,3368700.0,2024_06
09-173-00881,7581280.0,2024_06
09-173-00882,3822000.0,2024_06
09-173-00883,924623.03,2024_06
09-174-00885,3828653.0,2024_06
09-175-00891,139310.0,2024_06
09-175-00894,3528107.37,2024_06
09-176-00897,3937280.0,2024_06
09-176-00900,4615112.82,2024_06
09-179-00917,1133378.9,2024_06
09-180-00921,3138338.06,2024_06
09-185-00939,764940.0,2024_06
09-188-00950,31708589.7,2024_06
09-190-00962,81795.95,2024_06
09-191-00966,8569886.84,2024_06
09-193-00978,14642600.0,2024_06
09-194-00984,27693291.119999997,2024_06
09-198-00997,14967689.4,2024_06
09-199-01000,14448706.3,2024_06
09-202-01010,15861293.12,2024_06
09-704-00707,2912119.14,2024_06
09-133-00709,246012.0,2024_10
09-134-00713,40164575.71,2024_10
09-134-00716,284625.7,2024_10
09-135-00719,5440456.3,2024_10
09-137-00729,465966.9,2024_10
09-140-00739,344335.87,2024_10
09-142-00745,678047.78,2024_10
09-144-00759,49443805.0,2024_10
09-145-00764,8486302.5,2024_10
09-146-00766,26552526.18,2024_10
09-146-00770,15112202.575,2024_10
09-147-00771,2717207.46,2024_10
09-147-00772,34962279.14,2024_10
09-148-00777,232550.0,2024_10
09-150-00787,19710674.32,2024_10
09-150-00789,1584216.02,2024_10
09-151-00790,1549194.0,2024_10
09-152-00795,13450434.34,2024_10
09-154-00804,11721389.67,2024_10
09-154-00805,841327.25,2024_10
09-155-00811,1011257.0,2024_10
09-160-00835,1145910.71,2024_10
09-165-00852,2946175.64,2024_10
09-169-00870,40654690.47,2024_10
09-170-00871,34246441.6,2024_10
09-175-00890,6060549.6,2024_10
09-176-00896,398282.0,2024_10
09-176-00897,3809780.0,2024_10
09-176-00901,23712095.1,2024_10
09-177-00902,814130.68,2024_10
09-177-00905,3510141.0,2024_10
09-178-00909,11413005.57,2024_10
09-179-00915,461615.28,2024_10
09-183-00928,735418.0,2024_10
09-183-00930,3839097.163,2024_10
09-185-00939,1103838.96,2024_10
09-186-00942,2718746.2,2024_10
09-187-00947,13700958.4,2024_10
09-188-00950,60826489.510000005,2024_10
09-190-00959,5716588.4,2024_10
09-193-00978,43325441.76,2024_10
09-201-01007,1341970.0,2024_10
09-704-00706,1415333.67,2024_10
09-704-00707,5948834.17,2024_10
09-706-00914,5881905.0,2024_10
09-754-00721,667926.0,2024_10
09-754-00722,1338596.9,2024_10
09-146-00769,20948711.38,2024_04
09-147-00772,3441096.0,2024_04
09-156-00817,340912.88,2024_04
09-157-00822,2010998.0,2024_04
09-161-00836,2751740.42,2024_04
09-161-00838,3239314.642,2024_04
09-164-00849,1229373.0,2024_04
09-166-00859,2076913.43,2024_04
09-193-00978,59269130.57,2024_04
09-704-00707,742560.0,2024_04
09-145-00761,717485.28,2026_01
09-145-00762,396347.0,2026_01
09-145-00764,331533.82999999996,2026_01
09-152-00793,963295.45,2026_01
09-152-00794,2387166.4699999997,2026_01
09-154-00805,3065179.51,2026_01
09-154-00808,27409280.08,2026_01
09-155-00811,1373045.59,2026_01
09-156-00814,233507.79,2026_01
09-166-00860,1784118.0,2026_01
09-175-00888,1078682.8,2026_01
09-175-00895,611708.75,2026_01
09-182-00925,152456.52000000002,2026_01
09-182-00926,453491.86,2026_01
09-184-00932,157792.83000000002,2026_01
09-184-00934,220701.6,2026_01
09-184-00935,164180.0,2026_01
09-184-00936,61231.16,2026_01
09-185-00937,55253.08,2026_01
09-185-00940,252761.72,2026_01
09-188-00948,209295.0,2026_01
09-188-00949,184518.0,2026_01
09-188-00952,330075.9,2026_01
09-188-00954,808137.5,2026_01
09-191-00965,906634.0,2026_01
09-191-00966,118036.95,2026_01
09-191-00967,61545.0,2026_01
09-191-00968,353859.59,2026_01
09-191-00969,540701.05,2026_01
09-191-00970,128254.3,2026_01
09-132-00702,2080301.86,2024_05
09-134-00713,249375.0,2024_05
09-170-00871,21817925.0,2024_05
09-176-00897,42906038.02,2024_05
09-180-00921,2809200.0,2024_05
09-185-00939,20452000.0,2024_05
09-193-00978,10793160.0,2024_05
09-194-00984,1135217.0,2024_05
09-195-00989,1240059.94,2024_05
09-198-00997,881254.0,2024_05
09-704-00707,1125395.03,2024_05
09-134-00713,1311824.62,2024_11
09-134-00716,815828.7,2024_11
09-136-00726,16647715.44,2024_11
09-137-00729,332569.14,2024_11
09-138-00734,3527840.87,2024_11
09-143-00753,6103366.74,2024_11
09-144-00759,27238237.28,2024_11
09-145-00762,33257850.0,2024_11
09-146-00766,11438930.47,2024_11
09-150-00786,545336.0,2024_11
09-150-00787,18604476.93,2024_11
09-150-00789,2921588.952,2024_11
09-151-00790,2756865.0,2024_11
09-151-00791,1777123.66,2024_11
09-151-00792,665533.7,2024_11
09-152-00796,899311.4,2024_11
09-153-00802,352757.93,2024_11
09-154-00805,1440096.0,2024_11
09-155-00811,11611329.5,2024_11
09-156-00816,4477419.7,2024_11
09-156-00817,32000.0,2024_11
09-161-00838,46056915.0,2024_11
09-165-00852,101853108.09,2024_11
09-166-00860,70835381.73,2024_11
09-167-00861,472592.237,2024_11
09-167-00862,32627835.96,2024_11
09-168-00864,88617623.55,2024_11
09-169-00869,9249537.68,2024_11
09-169-00870,8159405.14,2024_11
09-171-00875,13261094.69,2024_11
09-172-00878,979489.78,2024_11
09-172-00879,6647916.0,2024_11
09-173-00881,4302531.08,2024_11
09-173-00882,3288378.8,2024_11
09-175-00891,6670718.216,2024_11
09-176-00896,1804011.0,2024_11
09-176-00897,4536928.42,2024_11
09-176-00898,26070650.08,2024_11
09-176-00901,425432.4,2024_11
09-179-00915,14851191.46,2024_11
09-179-00918,171571.3,2024_11
09-180-00921,629887.0,2024_11
09-183-00931,480875.9,2024_11
09-186-00941,408901.26,2024_11
09-187-00947,48447010.64,2024_11
09-188-00950,5629434.0,2024_11
09-189-00956,1898855.35,2024_11
09-190-00959,42846422.72,2024_11
09-191-00966,59370960.97,2024_11
09-191-00967,1249888.0,2024_11
09-192-00971,299096.96,2024_11
09-192-00972,1175866.46,2024_11
09-193-00976,359857.2,2024_11
09-194-00981,2306484.0,2024_11
09-194-00984,74837371.4,2024_11
09-199-01000,61886052.34,2024_11
09-202-01010,3415801.0,2024_11
09-705-00741,1271172.0,2024_11
09-706-00914,12800955.58,2024_11
09-169-00870,1308493.768,2020_12
09-145-00764,9351626.0,2022_03
09-132-00702,196872.0,2020_07
09-148-00775,754278.0,2025_09
09-153-00801,1991381.57,2025_09
09-154-00804,1444269.0,2025_09
09-155-00811,785535.64,2025_09
09-177-00902,1415322.0,2025_09
09-191-00966,1721247.24,2025_09
09-139-00735,332206.0,2025_08
09-142-00745,639014.88,2025_08
09-142-00746,973939.58,2025_08
09-142-00750,1165336.192,2025_08
09-145-00762,1438150.0,2025_08
09-153-00799,1427814.0,2025_08
09-154-00804,2358952.0,2025_08
09-161-00838,4223698.0,2025_08
09-166-00860,2266797.25,2025_08
09-196-00993,4893278.3,2025_08
09-201-01008,2090000.0,2025_08
09-704-00706,1556399.296,2025_08
09-152-00795,13021574.79,2020_01
09-185-00939,3760524.0,2020_01
09-146-00767,1379364.42,2020_03
09-193-00978,7788503.97,2020_03
09-158-00826,6769437.16,2020_02
09-168-00864,1052605.53,2020_02
09-168-00867,1925230.54,2020_02
09-183-00928,5811150.0,2020_02
09-195-00990,1974687.16,2020_02
