object_id,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),elevation_mean,slope_mean,timeperiod
09-152-00796,UTTAR PRADESH,Shahjahanpur,Jalalabad,0.0,0.0,,180,9,796,132,287598.4784972026,1207465786.9591131,145.48619072916148,64.00183197520772,
09-147-00773,UTTAR PRADESH,Firozabad,Jasrana,0.0,0.0,,143,9,773,96,211578.0969840703,1048127390.615976,164.2799307751177,74.32854569769869,
09-161-00836,UTTAR PRADESH,Etawah,Jaswantnagar,0.0,0.0,,139,9,836,199,136676.10067413718,357941578.5227976,150.05618664974978,69.60266723056318,
09-704-00706,UTTAR PRADESH,Shamli,Kairana,0.0,0.0,,660,9,706,8,213890.56598065273,866534345.2569133,240.22468837362473,70.56258240335615,
09-146-00763,UTTAR PRADESH,Agra,MAHABAN,0.0,0.0,,118,9,0,85,5922.737495632088,569433.013079915,152.3009009009009,34.21114161036036,
09-136-00728,UTTAR PRADESH,Rampur,Milak,0.0,0.0,,176,9,728,36,160168.52183873233,522958820.75711143,180.2383050255682,69.06436673839231,
09-140-00738,UTTAR PRADESH,Ghaziabad,Modinagar,0.0,0.0,,145,9,738,57,148780.41284596163,592149740.4520664,218.24155187696556,74.44915687896906,
09-135-00719,UTTAR PRADESH,Moradabad,Moradabad,0.0,0.0,,171,9,719,29,321562.99641972844,1011553458.2590028,196.31642183482157,69.60851220332405,
09-132-00703,UTTAR PRADESH,Saharanpur,Nakur,0.0,0.0,,177,9,703,7,208398.9598181624,1157325510.350506,260.80849163774343,65.96725391797251,
09-152-00793,UTTAR PRADESH,Shahjahanpur,Powayan,0.0,0.0,,180,9,793,134,325505.0971670036,1645476218.937201,163.26639370195977,65.81362217962318,
09-136-00726,UTTAR PRADESH,Rampur,Rampur,0.0,0.0,,176,9,726,35,177503.20594866088,429484111.1518469,188.56835158529003,69.80832097938884,
09-132-00705,UTTAR PRADESH,Saharanpur,Rampur Maniharan,0.0,0.0,,177,9,705,7,150206.79568106696,631828244.721079,260.86804931190403,66.96093242418475,
09-144-00760,UTTAR PRADESH,Hathras,Sadabad,0.0,0.0,,163,9,760,79,192270.91456181055,594454500.2227658,170.99286050525654,77.8697630629217,
09-132-00702,UTTAR PRADESH,Saharanpur,Saharanpur,0.0,0.0,,177,9,702,3,238816.45011611623,1058846811.2047112,278.0793328000707,68.31874450992997,
09-136-00724,UTTAR PRADESH,Rampur,Tanda,0.0,0.0,,176,9,724,34,175171.97177447187,409495856.7092862,203.19168349863835,69.46706962909369,
09-135-00717,UTTAR PRADESH,Moradabad,Thakurdwara,0.0,0.0,,171,9,717,26,225841.18367380888,728138088.4048432,214.1912286112864,63.98984151058718,
09-152-00794,UTTAR PRADESH,Shahjahanpur,Tilhar,0.0,0.0,,180,9,794,131,324982.8640504056,1382260681.0611176,156.9707535130749,65.05539925496994,
09-147-00771,UTTAR PRADESH,Firozabad,Tundla,0.0,0.0,,143,9,771,95,196332.73992889927,492523069.626588,163.98595737684704,73.04050638114224,
09-185-00939,UTTAR PRADESH,Basti,Basti,0.0,0.0,,131,9,939,311,219502.8523701472,1080521224.7044394,85.22238550999246,70.26824119178522,
09-198-00997,UTTAR PRADESH,Bhadohi,Bhadohi,0.0,0.0,,179,9,997,392,252252.82313762995,434049751.43031913,84.78382567364324,66.8855282947383,
09-185-00937,UTTAR PRADESH,Basti,Bhanpur,0.0,0.0,,131,9,937,309,201276.70105904288,546683352.0369202,89.88205959195439,68.47182814930878,
09-190-00963,UTTAR PRADESH,Deoria,Bhatpar Rani,0.0,0.0,,137,9,963,340,139911.67694591556,447757082.8095866,66.98369258093162,72.22656817631388,
09-163-00846,UTTAR PRADESH,Kanpur Dehat,Bhognipur,0.0,0.0,,156,9,846,208,167110.1211365867,821545642.5856451,125.26983436911156,68.02383287192457,
09-148-00777,UTTAR PRADESH,Mainpuri,Bhogaon,0.0,0.0,,166,9,777,109,269908.5750790272,1501267400.2022707,151.9061423442074,63.18931784976845,
09-162-00841,UTTAR PRADESH,Auraiya,Bidhuna,0.0,0.0,,122,9,841,202,232252.43593856948,1400986250.5871418,141.63109660681485,67.87496663508242,
09-156-00818,UTTAR PRADESH,Unnao,Bighapur,0.0,0.0,,186,9,818,166,169755.8293630389,778445854.6905546,115.9757545903413,66.20466880811671,
09-134-00713,UTTAR PRADESH,Bijnor,Bijnor,0.0,0.0,,132,9,713,22,206681.5133501595,1108365310.7299905,232.92216788992025,66.33795354681392,
09-177-00906,UTTAR PRADESH,Ayodhya,Bikapur,0.0,0.0,,140,9,906,274,207067.63464809116,701054717.4217612,97.4563847281974,68.80993476507679,
09-155-00812,UTTAR PRADESH,Hardoi,Bilgram,0.0,0.0,,150,9,812,159,254141.8953667703,1205097441.3825023,133.07024679651246,71.5462300804753,
09-164-00848,UTTAR PRADESH,Kanpur Nagar,Bilhaur,0.0,0.0,,157,9,848,209,220917.8072213572,1038064716.593689,131.21683238098566,67.99746040621851,
09-149-00780,UTTAR PRADESH,Budaun,Bilsi,0.0,0.0,,133,9,780,113,148033.83435545128,464915462.1407976,176.05163264813265,65.79171304559735,
09-172-00877,UTTAR PRADESH,Fatehpur,Bindki,0.0,0.0,,142,9,877,238,234260.33382678553,1609502303.2321815,115.39606573413866,65.92544671360422,
09-149-00779,UTTAR PRADESH,Budaun,Bisauli,0.0,0.0,,133,9,779,112,239442.5924662731,1204754900.3256004,179.9548394268104,67.87782725569524,
09-133-00709,UTTAR PRADESH,Muzaffarnagar,Budhana,0.0,0.0,,172,9,709,11,148725.0842257034,686842487.0243188,235.47608349362827,66.1615051695119,
09-142-00746,UTTAR PRADESH,Bulandshahr,Bulandshahr,0.0,0.0,,134,9,746,65,244280.69004475465,763280248.3102148,204.07074118434448,66.54748201728326,
09-191-00964,UTTAR PRADESH,Azamgarh,Burhanpur,0.0,0.0,,123,9,964,343,158596.05161937655,548790607.9470104,82.21816649081197,66.63117876284852,
09-188-00948,UTTAR PRADESH,Gorakhpur,Campierganj,0.0,0.0,,148,9,948,320,214867.3244030889,456414800.1063594,80.62328723161741,68.68685138338347,
09-174-00887,UTTAR PRADESH,Kaushambi,Chail,0.0,0.0,,158,9,887,253,163719.51449336662,616892686.3622857,96.78215228610114,68.82375903598884,
09-196-00994,UTTAR PRADESH,Chandauli,Chakia,0.0,0.0,,135,9,994,383,247580.31215518064,1506217297.3415773,205.95126404938637,69.43284235165113,
09-196-00993,UTTAR PRADESH,Chandauli,Chandauli,0.0,0.0,,135,9,993,383,258244.84675443068,801104993.3798236,74.61037294502594,64.7084936856986,
09-754-00722,UTTAR PRADESH,Sambhal,Chandausi,0.0,0.0,,659,9,722,31,239977.67545327567,821409530.3383827,189.13042806443897,68.69002213095143,
09-134-00716,UTTAR PRADESH,Bijnor,Chandpur,0.0,0.0,,132,9,716,23,205781.60710704373,1057979089.2153604,222.98183711053264,62.85160675834787,
09-169-00869,UTTAR PRADESH,Mahoba,Charkhari,0.0,0.0,,165,9,869,231,232200.71536285893,1001045222.6781448,167.87469855285457,72.71021047034716,
09-188-00951,UTTAR PRADESH,Gorakhpur,Chauri Chaura,0.0,0.0,,148,9,951,326,169455.57707190388,466211822.8380241,75.35757380759065,66.08171955706808,
09-145-00761,UTTAR PRADESH,Mathura,Chhata,0.0,0.0,,167,9,761,81,229263.04303840303,1353990933.923843,183.4879803305625,66.67092817786603,
09-160-00833,UTTAR PRADESH,Kannauj,Chhibramau,0.0,0.0,,155,9,833,196,260652.71455954708,1103079805.6396422,144.1458793408998,65.44356944798251,
09-199-01003,UTTAR PRADESH,Mirzapur,Chunar,0.0,0.0,,170,9,1003,399,243241.96668659677,1272736212.8091724,111.42306061824442,66.43738352779523,
09-183-00929,UTTAR PRADESH,Gonda,Colonelganj,0.0,0.0,,147,9,929,297,237911.11057140745,1301308701.793101,104.37304166083943,63.88635184062903,
09-141-00742,UTTAR PRADESH,Gautam Buddha Nagar,Dadri,0.0,0.0,,144,9,742,62,167537.0461512224,628343792.5460336,206.20640380190065,73.70639320119967,
09-158-00827,UTTAR PRADESH,Rae Bareli,Dalmau,0.0,0.0,,175,9,827,182,162527.26697223185,532662795.2358532,110.15045208432888,69.37174012017955,
09-149-00783,UTTAR PRADESH,Budaun,Dataganj,0.0,0.0,,133,9,783,117,292453.54066618194,1394287060.2883282,155.34744346802043,67.09680624359397,
09-190-00959,UTTAR PRADESH,Deoria,Deoria,0.0,0.0,,137,9,959,339,239407.678837054,1160864019.88409,74.64450589938535,69.90555088382415,
09-163-00844,UTTAR PRADESH,Kanpur Dehat,Derapur,0.0,0.0,,156,9,844,207,196044.86299125693,568169151.9137164,134.26142956766765,69.04584570835885,
09-134-00715,UTTAR PRADESH,Bijnor,Dhampur,0.0,0.0,,132,9,715,21,240373.5780330243,1095932777.0558414,227.80855467889597,62.615106281639285,
09-134-00715,UTTAR PRADESH,Bijnor,Dhampur,0.0,0.0,,132,9,715,21,240373.5780330243,1095932777.0558414,227.80855467889597,63.250476909917666,
09-137-00729,UTTAR PRADESH,Amroha,Dhanaura,0.0,0.0,,154,9,729,39,196835.8859552268,878357951.6032248,211.38319094156532,61.14261227328448,
09-153-00802,UTTAR PRADESH,Kheri,Dhaurahara,0.0,0.0,,159,9,802,141,249094.4495970456,1449231687.6478016,128.36243290258798,63.89308290195516,
09-142-00749,UTTAR PRADESH,Bulandshahr,Debai,0.0,0.0,,134,9,749,68,171901.92317484584,687714932.3824618,189.38249188050116,67.73870287015187,
09-184-00936,UTTAR PRADESH,Siddharth Nagar,Domariyaganj,0.0,0.0,,182,9,936,306,203032.5761613212,641891789.9889474,92.92692188859604,68.57916440722852,
09-200-01006,UTTAR PRADESH,Sonbhadra,Dudhi,0.0,0.0,,184,9,1006,403,301829.1472254912,3243210743.729237,317.126953637531,70.60355833492719,
09-201-01008,UTTAR PRADESH,Etah,Etah,0.0,0.0,,138,9,1008,105,269990.0836250088,1590940232.100049,168.03908635789952,71.2468967383051,
09-177-00905,UTTAR PRADESH,Ayodhya,Faizabad,0.0,0.0,,140,9,905,275,180034.14134024037,614492202.0906429,95.7147736864966,67.70266757361438,
09-150-00789,UTTAR PRADESH,Bareilly,Faridpur,0.0,0.0,,130,9,789,122,216211.02887258233,834043762.1116054,164.6608149610349,67.00464348516093,
09-176-00896,UTTAR PRADESH,Barabanki,Fatehpur,0.0,0.0,,129,9,896,266,293891.83686878247,930176996.452998,121.57607125766738,68.59095575760212,
09-172-00878,UTTAR PRADESH,Fatehpur,Fatehpur,0.0,0.0,,142,9,878,240,257794.2631977652,2032564426.7963223,110.67433996375355,66.14884467515239,
09-166-00857,UTTAR PRADESH,Jhansi,Garautha,0.0,0.0,,153,9,857,225,245505.0335254393,1298838704.2020102,163.0543226804108,75.62230519385696,
09-706-00913,UTTAR PRADESH,Amethi,Gauriganj,0.0,0.0,,640,9,913,185,167706.77615109883,733229960.7296718,104.5759967254946,73.22710720993523,
09-141-00743,UTTAR PRADESH,Gautam Buddha Nagar,Gautam Buddha Nagar,0.0,0.0,,144,9,743,63,209380.17781095993,678095884.0099571,198.60591420643743,71.06079420378197,
09-195-00989,UTTAR PRADESH,Ghazipur,Ghazipur,0.0,0.0,,146,9,989,376,252015.12727795896,838845061.3900924,68.43305872872469,68.28679814835314,
09-186-00943,UTTAR PRADESH,Sant Kabeer Nagar,Ghanghata,0.0,0.0,,178,9,943,314,183870.26120853296,728622830.5323683,80.38087872569031,66.8962096081448,
09-200-01004,UTTAR PRADESH,Sonbhadra,Ghorawal,0.0,0.0,,184,9,1004,400,202478.63744612932,1044647296.715396,287.47160739506256,74.61388580355525,
09-164-00850,UTTAR PRADESH,Kanpur Nagar,Ghatampur,0.0,0.0,,157,9,850,218,251377.19772910772,1380317908.560417,120.64022496834885,66.92462921116532,
09-198-00998,UTTAR PRADESH,Bhadohi,Gyanpur,0.0,0.0,,179,9,998,393,198982.5604937233,493574335.31265134,85.21152166590356,67.20130542035866,
09-175-00893,UTTAR PRADESH,Prayagraj,Handia,0.0,0.0,,120,9,893,257,203241.00118810535,924348121.0736034,90.14182596414057,69.87252751991892,
09-176-00901,UTTAR PRADESH,Barabanki,Haidergarh,0.0,0.0,,129,9,901,272,238217.0688841064,951691654.3059916,111.56541210957135,69.39679878936035,
09-168-00864,UTTAR PRADESH,Hamirpur,Hamirpur,0.0,0.0,,149,9,864,228,297022.2218725833,1328439722.4378889,117.7600072599327,67.52645356806111,
09-155-00811,UTTAR PRADESH,Hardoi,Hardoi,0.0,0.0,,150,9,811,156,304000.6608718269,2018503890.4402752,139.11271214316383,71.39581928252359,
09-185-00938,UTTAR PRADESH,Basti,Harraiya,0.0,0.0,,131,9,938,307,260821.62112230348,1584605434.593428,90.73697208260236,68.76481184884275,
09-156-00815,UTTAR PRADESH,Unnao,Hasanganj,0.0,0.0,,186,9,815,164,304356.13303368137,1410177935.4741244,126.07196087247742,70.21417343322994,
09-137-00731,UTTAR PRADESH,Amroha,Hasanpur,0.0,0.0,,154,9,731,42,196944.69764080513,1109975653.6075244,197.96620379352717,61.22895497842697,
09-189-00956,UTTAR PRADESH,Kushi Nagar,Hata,0.0,0.0,,160,9,956,334,237921.53160709067,968693666.99205,82.83573499934921,62.991943771964074,
09-184-00935,UTTAR PRADESH,Siddharth Nagar,Itwa,0.0,0.0,,182,9,935,305,235960.56518479975,745066108.2112968,92.4247613505499,70.26259665285734,
09-179-00916,UTTAR PRADESH,Sultanpur,Jaisinghpur,0.0,0.0,,185,9,916,189,190876.7263326107,651144227.6358731,94.06248149701486,67.18881679577639,
09-195-00987,UTTAR PRADESH,Ghazipur,Jakhania,0.0,0.0,,146,9,987,373,189198.52280127504,681854805.5523578,71.84940863121531,70.6573196262942,
09-178-00909,UTTAR PRADESH,Ambedkar Nagar,Jalalpur,0.0,0.0,,121,9,909,280,201721.82178105527,634105366.8732921,85.82804858161137,68.52664594670335,
09-165-00852,UTTAR PRADESH,Jalaun,Jalaun,0.0,0.0,,151,9,852,220,212563.52588130487,850041786.9394336,137.43890367894872,75.57249804110378,
09-201-01009,UTTAR PRADESH,Etah,Jalesar,0.0,0.0,,138,9,1009,106,164774.1851475561,671544115.494197,170.5646770414968,73.82104399812098,
09-133-00711,UTTAR PRADESH,Muzaffarnagar,Jansath,0.0,0.0,,172,9,711,16,202633.57228517692,975676130.9130728,238.3804903459696,65.9033199361339,
09-194-00984,UTTAR PRADESH,Jaunpur,Jaunpur,0.0,0.0,,152,9,984,367,225759.4206010225,879194998.2781557,82.52491824632833,64.62387627773856,
09-141-00744,UTTAR PRADESH,Gautam Buddha Nagar,Jewar,0.0,0.0,,144,9,744,63,172016.46253970903,527495512.2527913,194.42345462253357,67.2396740929443,
09-166-00860,UTTAR PRADESH,Jhansi,Jhansi,0.0,0.0,,153,9,860,222,377444.9186510384,1459313054.5713522,254.62697732717183,73.97379424942638,
09-179-00918,UTTAR PRADESH,Sultanpur,Kadipur,0.0,0.0,,185,9,918,191,255340.54671524192,770273011.3458763,89.19121487734574,66.95151374701534,
09-180-00922,UTTAR PRADESH,Bahraich,Kaiserganj,0.0,0.0,,125,9,922,287,225300.55965079452,1273850602.967038,109.66106363286504,61.09415959263771,
09-165-00853,UTTAR PRADESH,Jalaun,Kalpi,0.0,0.0,,151,9,853,220,296854.4747413285,1558459791.1470106,127.10717112441466,73.22111454523126,
09-199-01001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,192.18740101995076,70.20603053577882,
09-173-00880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,101.46364244721528,74.27705564239047,
09-158-00826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,113.5589410865058,67.3019036431967,
09-167-00862,UTTAR PRADESH,Lalitpur,Lalitpur,0.0,0.0,,161,9,862,226,284478.73546752986,2230966685.299675,380.115584064042,71.26308353154177,
09-179-00917,UTTAR PRADESH,Sultanpur,Lambhua,0.0,0.0,,185,9,917,190,182095.69763381564,683258224.7477463,93.27882118556292,68.55256046500028,
09-157-00821,UTTAR PRADESH,Lucknow,Sadar,0.0,0.0,,162,9,821,175,308417.65083501587,1181226858.933099,120.34039915896444,71.76306221631482,
09-194-00983,UTTAR PRADESH,Jaunpur,Machhlishahr,0.0,0.0,,152,9,983,368,218800.66030963627,1002758057.2174994,88.34118393390477,67.95575460076265,
09-165-00851,UTTAR PRADESH,Jalaun,Madhogarh,0.0,0.0,,151,9,851,219,236896.40043848375,1032928023.532372,138.56818221575193,76.47841644816508,
09-192-00972,UTTAR PRADESH,Mau,Madhuban,0.0,0.0,,168,9,972,353,163748.20782248484,586828898.0523095,67.7645531122388,69.90879423172211,
09-145-00763,UTTAR PRADESH,Mathura,Mahavan,0.0,0.0,,167,9,763,85,216765.3666573953,605433094.467712,170.66502496052036,75.93638374727662,
09-158-00823,UTTAR PRADESH,Rae Bareli,Maharajganj,0.0,0.0,,175,9,823,177,194779.640685101,903719960.3252108,113.8552510074342,67.40899269930064,
09-187-00947,UTTAR PRADESH,Maharajganj,Maharajganj,0.0,0.0,,164,9,947,319,288930.82814822695,1381506980.0896623,88.2493234112511,63.71778402277464,
09-180-00920,UTTAR PRADESH,Bahraich,Mahasi,0.0,0.0,,125,9,920,285,216997.47277436563,1147998608.5003364,115.98644044409536,62.471288768123635,
09-169-00870,UTTAR PRADESH,Mahoba,Mahoba,0.0,0.0,,165,9,870,230,347243.7437529829,1515962218.8962724,175.27057348744069,70.07364249410008,
09-148-00775,UTTAR PRADESH,Mainpuri,Mainpuri,0.0,0.0,,166,9,775,107,227688.592167491,1279152003.3732913,158.5403978280142,69.81583713272543,
09-157-00819,UTTAR PRADESH,Lucknow,Malihabad,0.0,0.0,,162,9,819,168,208350.3560055396,601843483.572194,125.8022902825767,72.98627810622092,
09-174-00886,UTTAR PRADESH,Kaushambi,Manjhanpur,0.0,0.0,,158,9,886,252,164355.40950085418,856929882.0958185,100.06941976744186,70.06806511627907,
09-183-00931,UTTAR PRADESH,Gonda,Mankapur,0.0,0.0,,147,9,931,301,269893.15941194963,913935308.8770312,96.9394973332036,71.4900227318963,
09-194-00985,UTTAR PRADESH,Jaunpur,Mariahu,0.0,0.0,,152,9,985,370,222067.56693014852,934119902.763146,83.72668321986383,63.59609771726071,
09-199-01002,UTTAR PRADESH,Mirzapur,Marihan,0.0,0.0,,170,9,1002,399,230474.05241643748,1056793917.4630324,235.1213170161529,71.7361761654626,
09-145-00762,UTTAR PRADESH,Mathura,Mat,0.0,0.0,,167,9,762,82,270238.7138616289,936615037.5974392,179.1976641546431,69.89486415855173,
09-145-00764,UTTAR PRADESH,Mathura,Mathura,0.0,0.0,,167,9,764,83,273524.84634102945,1374951796.182027,175.2295475649431,72.52299937824569,
09-171-00876,UTTAR PRADESH,Chitrakoot,Mau,0.0,0.0,,136,9,876,237,257603.7212790344,1006579614.8583964,123.7979410689045,70.51889017386749,
09-192-00973,UTTAR PRADESH,Mau,Maunath Bhanjan,0.0,0.0,,168,9,973,354,183889.7692973198,644828157.8914212,68.75484373690306,71.25599704455213,
09-168-00867,UTTAR PRADESH,Hamirpur,Maudaha,0.0,0.0,,149,9,867,228,343025.2428872845,1483686870.502745,125.5746890019458,71.30445738638467,
09-166-00859,UTTAR PRADESH,Jhansi,Mauranipur,0.0,0.0,,153,9,859,224,449383.8766828492,1364992266.5528617,216.65041987271104,74.6114186709913,
09-138-00733,UTTAR PRADESH,Meerut,Mawana,0.0,0.0,,169,9,733,45,222277.42090731364,1389742727.2669618,222.27393391613572,63.77356645428952,
09-138-00734,UTTAR PRADESH,Meerut,Meerut,0.0,0.0,,169,9,734,49,236585.30027391372,1234734518.821442,222.7222700257806,68.11901892104639,
09-186-00941,UTTAR PRADESH,Sant Kabeer Nagar,Mehdawal,0.0,0.0,,178,9,941,312,215850.6544742857,602325130.6232733,81.13543649030441,71.94908158046965,
09-191-00970,UTTAR PRADESH,Azamgarh,Mehnagar,0.0,0.0,,123,9,970,352,191304.04912637456,504214001.2651848,76.25033420736327,67.2481147531229,
09-175-00894,UTTAR PRADESH,Prayagraj,Meja,0.0,0.0,,120,9,894,265,219545.10315569473,1034150545.9497678,102.77557337917098,68.60972915603162,
09-177-00903,UTTAR PRADESH,Ayodhya,Milkipur,0.0,0.0,,140,9,903,273,219539.12090976053,788321189.1052017,103.26874453346952,69.17685064002298,
09-150-00785,UTTAR PRADESH,Bareilly,Meerganj,0.0,0.0,,130,9,785,119,238201.9923377057,682248001.8343922,173.48087807529836,67.39211095777063,
09-199-01000,UTTAR PRADESH,Mirzapur,Mirzapur,0.0,0.0,,170,9,1000,397,312340.5277407958,1424644522.791776,99.01414436336408,69.0904299972994,
09-157-00822,UTTAR PRADESH,Lucknow,Mohanlalganj,0.0,0.0,,162,9,822,176,191896.50083512207,878480121.6843632,116.80212248304834,67.9481028129321,
09-134-00715,UTTAR PRADESH,Bijnor,AFZALGARH,0.0,0.0,,132,9,0,19,187000.9007710255,702812039.5558243,247.4135418901799,62.615106281639285,
09-134-00715,UTTAR PRADESH,Bijnor,AFZALGARH,0.0,0.0,,132,9,0,19,187000.9007710255,702812039.5558243,247.4135418901799,63.250476909917666,
09-178-00910,UTTAR PRADESH,Ambedkar Nagar,Akbarpur,0.0,0.0,,121,9,910,281,213017.50576110528,731016154.6602824,89.80951562658953,69.46429955981051,
09-163-00845,UTTAR PRADESH,Kanpur Dehat,Akbarpur,0.0,0.0,,156,9,845,206,244213.5682045967,1051286254.958132,129.47167832535533,66.41756556638092,
09-178-00908,UTTAR PRADESH,Ambedkar Nagar,Allapur,0.0,0.0,,121,9,908,279,170455.15170991153,561491265.1438106,83.04588935798567,67.24432982495074,
09-201-01007,UTTAR PRADESH,Etah,Aliganj,0.0,0.0,,138,9,1007,103,227569.07380520855,830203837.2847081,158.22427155279868,65.60723241388412,
