objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
441108,KUTBPUR GOLA,09,146,00769,125132,UTTAR PRADESH,Agra,Fatehabad,Qutubpur Gola,125132,118,9,42976,BHIKANPUR,769,FATEHABAD,809
441109,BAMNAI KHURD,09,146,00768,124897,UTTAR PRADESH,Agra,Kheragarh,Bamnai Khurd,124897,118,9,43083,BAMNAI KALAN,768,JAGNER,811
441110,PAYRATIYA,09,146,00768,124966,UTTAR PRADESH,Agra,Kheragarh,Pairatia,124966,118,9,43210,LALPUR,768,KHERAGARH,814
441111,MOHAPURA,09,146,00770,125207,UTTAR PRADESH,Agra,Bah,Mahapur,125207,118,9,43226,BASAI ARELA,770,PINAHAT,815
441112,BARHAN,09,146,00765,124537,UTTAR PRADESH,Agra,Etmadpur,Barhan,124537,118,9,42935,BARHAN,765,ETMADPUR,808
441113,HANSPURA,09,146,00767,124743,UTTAR PRADESH,Agra,Kiraoli,Hanspura,124743,118,9,43062,NAGLA MANGOLI,767,FATEHPUR SIKRI,810
441115,RAIPUR DICHHA,09,146,00770,125350,UTTAR PRADESH,Agra,Bah,Raipuradixit,125350,118,9,43111,BITHONA,770,JAITPUR KALAN,812
441116,KONDR,09,146,00768,124881,UTTAR PRADESH,Agra,Kheragarh,Kondari,124881,118,9,43106,SONI KHERA,768,JAGNER,811
441117,GARHI BARAULI,09,146,00770,125362,UTTAR PRADESH,Agra,Bah,Garhi Baroli,125362,118,9,43117,GARHI BAROLI,770,JAITPUR KALAN,812
441118,BISEHRA,09,146,00768,124971,UTTAR PRADESH,Agra,Kheragarh,Bisahara,124971,118,9,43257,BISAHARA,768,SAIYAN,816
441119,KHERIA,09,146,00767,124864,UTTAR PRADESH,Agra,Kiraoli,Kheria,124864,118,9,42797,KHERIA,767,AKOLA,804
441120,KUTHAWALI,09,146,00766,124627,UTTAR PRADESH,Agra,Agra,Kuthawati,124627,118,9,42887,KUTHAWATI,766,BARAULI AHIR,806
441121,HIRNER NAWADA KHERA,09,146,00769,125051,UTTAR PRADESH,Agra,Fatehabad,Hirner Newadakhera,125051,118,9,43306,HIRNER NAWADAKHERA,769,SHAMSABAD,817
441122,SEOLA GAURWA,09,146,00769,125062,UTTAR PRADESH,Agra,Fatehabad,Seola Gaurwa,125062,118,9,43333,SEWALA GORAWA,769,SHAMSABAD,817
441123,BHANDAI,09,146,00766,124620,UTTAR PRADESH,Agra,Agra,Bhandai,124620,118,9,42860,BHANDAI,766,BARAULI AHIR,806
441124,ISLAMPUR,09,146,00766,124656,UTTAR PRADESH,Agra,Agra,Islampur,124656,118,9,241720,ISLAMPUR,766,BARAULI AHIR,806
441125,ARELA,09,146,00765,124548,UTTAR PRADESH,Agra,Etmadpur,Arela,124548,118,9,42933,ARELA,765,ETMADPUR,808
441126,SWAMIN,09,146,00766,124576,UTTAR PRADESH,Agra,Agra,Swami Mustkil,124576,118,9,42928,SWAMI MUSTKIL,766,BICHPURI,807
441127,HASANPUR,09,146,00765,124497,UTTAR PRADESH,Agra,Etmadpur,Hasanpur,124497,118,9,43161,HASANPUR,765,KHANDAULI,813
441128,MITAULI,09,146,00765,124566,UTTAR PRADESH,Agra,Etmadpur,Mitaoli,124566,118,9,42948,MITAOLI,765,ETMADPUR,808
441129,DHANAULA,09,146,00769,125181,UTTAR PRADESH,Agra,Fatehabad,Dhanaula Khurd,125181,118,9,43300,DHANAULA KALAN,769,FATEHABAD,809
441146,USMANPUR,09,146,00765,124492,UTTAR PRADESH,Agra,Etmadpur,Usmanpur,124492,118,9,43186,USMANPUR,765,KHANDAULI,813
441130,MAHARA CHAUDHARI,09,146,00769,125169,UTTAR PRADESH,Agra,Fatehabad,Mahra Chaudhri,125169,118,9,42994,MAHRA CHAUDHRI,769,FATEHABAD,809
441131,BEWAN,09,146,00767,124854,UTTAR PRADESH,Agra,Kiraoli,Baiman,124854,118,9,42781,BAMAN,767,AKOLA,804
441132,SINGAICHA,09,146,00769,125025,UTTAR PRADESH,Agra,Fatehabad,Singaicha,125025,118,9,43336,SINGAICHA,769,SHAMSABAD,817
441133,SALEMPUR GHANKAR,09,146,00769,125150,UTTAR PRADESH,Agra,Fatehabad,Salempur Ghankar,125150,118,9,43020,SALEMPUR GHANKAR,769,FATEHABAD,809
441134,SON,09,146,00768,124954,UTTAR PRADESH,Agra,Kheragarh,Soun,124954,118,9,43219,SOUN,768,KHERAGARH,814
441135,BABRAUD,09,146,00767,124789,UTTAR PRADESH,Agra,Kiraoli,Babrod,124789,118,9,42733,BABROD,767,ACHHNERA,803
441136,BHAGUPUR,09,146,00765,124503,UTTAR PRADESH,Agra,Etmadpur,Bhagupur,124503,118,9,43154,BHAGUPUR,765,KHANDAULI,813
441147,KURGAWAN,09,146,00765,124533,UTTAR PRADESH,Agra,Etmadpur,Kurgawan Khokar,124533,118,9,42946,KURGAWAN KHOKAR,765,ETMADPUR,808
441137,BHOPUR KHAIRAGARH,09,146,00768,124926,UTTAR PRADESH,Agra,Kheragarh,Bhopur Kheragarh,124926,118,9,43187,ATA,768,KHERAGARH,814
441138,MARKAULI,09,146,00770,125302,UTTAR PRADESH,Agra,Bah,Midkoli,125302,118,9,42820,DODAPURA,770,BAH,805
441139,BIJAULI,09,146,00770,125274,UTTAR PRADESH,Agra,Bah,Vijoli,125274,118,9,42849,VIJOLI,770,BAH,805
441140,DEHGAWAN,09,146,00768,124906,UTTAR PRADESH,Agra,Kheragarh,Dahgawan,124906,118,9,43091,DAHGAWAN,768,JAGNER,811
441141,BASAL KALAN,09,146,00768,125007,UTTAR PRADESH,Agra,Kheragarh,Basai Kalan,125007,118,9,43254,BASAI KALAN,768,SAIYAN,816
441142,THAP MAHDWARI,09,146,00769,125043,UTTAR PRADESH,Agra,Fatehabad,Thap Mahadwari,125043,118,9,43340,THAP MAHADWARI,769,SHAMSABAD,817
441143,NAUPHARI,09,146,00766,124653,UTTAR PRADESH,Agra,Agra,Nauphari,124653,118,9,42889,LODHAI,766,BARAULI AHIR,806
441144,MUKHWAR,09,146,00765,124550,UTTAR PRADESH,Agra,Etmadpur,Mukhwar,124550,118,9,42949,MUKHWAR,765,ETMADPUR,808
441145,RAM NAGAR,09,146,00765,124473,UTTAR PRADESH,Agra,Etmadpur,Ramnagar Khandauli,124473,118,9,43177,RAMNAGAR KHANDAULI,765,KHANDAULI,813
441155,RUPPUR,09,146,00769,125176,UTTAR PRADESH,Agra,Fatehabad,Ruppur,125176,118,9,43019,RUPPUR,769,FATEHABAD,809
441148,TAMANCHGARH,09,146,00765,124535,UTTAR PRADESH,Agra,Etmadpur,Tamanchgarh,124535,118,9,42966,TAMACHGARH,765,ETMADPUR,808
441149,MAI,09,146,00767,124795,UTTAR PRADESH,Agra,Kiraoli,Mai,124795,118,9,42758,MAI,767,ACHHNERA,803
441150,GARHIMAN,09,146,00767,124783,UTTAR PRADESH,Agra,Kiraoli,Garhima,124783,118,9,42743,GARHIMA,767,ACHHNERA,803
441151,BASIYA RAJPUR,09,146,00767,124786,UTTAR PRADESH,Agra,Kiraoli,Basaia Rajput,124786,118,9,265509,Basaia Rajput,767,ACHHNERA,803
441152,SIKANDERPUR,09,146,00768,124975,UTTAR PRADESH,Agra,Kheragarh,Sikandar Pur,124975,118,9,43286,SIKANDAR PUR,768,SAIYAN,816
441153,NAGLAMAWAI,09,146,00769,125179,UTTAR PRADESH,Agra,Fatehabad,Nagla Mawai,125179,118,9,43007,NAGLA MAWAI,769,FATEHABAD,809
441154,GAUHARPUR,09,146,00769,125028,UTTAR PRADESH,Agra,Fatehabad,Gauharpur,125028,118,9,268149,Gooharpur,769,SHAMSABAD,817
441156,TIWAHA,09,146,00769,125178,UTTAR PRADESH,Agra,Fatehabad,Tiwaha,125178,118,9,43028,TIWAHA,769,FATEHABAD,809
441157,KALWARI,09,146,00766,124692,UTTAR PRADESH,Agra,Agra,Kalwari (CT),124692,118,9,42915,KALWARI,766,BICHPURI,807
441158,SAMOGAR MUSTKIL,09,146,00766,,UTTAR PRADESH,Agra,Agra,Samogar Ehtmali,0,118,9,0,,766,BARAULI AHIR,806
441159,GARHSANI,09,146,00766,124596,UTTAR PRADESH,Agra,Agra,Garhsani,124596,118,9,42913,GARHSANI,766,BICHPURI,807
441160,MAHADAU,09,146,00767,124700,UTTAR PRADESH,Agra,Kiraoli,Mahadau,124700,118,9,43056,MAHDAV,767,FATEHPUR SIKRI,810
441161,GARHI CHANDRAMAN,09,146,00767,124832,UTTAR PRADESH,Agra,Kiraoli,Garhi Chandraman,124832,118,9,42742,GADI CANDARMAN,767,ACHHNERA,803
441162,ETMADPUR MADRA,09,146,00766,124673,UTTAR PRADESH,Agra,Agra,Etmadpur Madra,124673,118,9,42871,ETMADPUR MADRA,766,BARAULI AHIR,806
441163,MERAMAHAR GANJ,09,146,00766,124681,UTTAR PRADESH,Agra,Agra,Mehra Naharganj,124681,118,9,42891,MEHRA NAHARGANJ,766,BARAULI AHIR,806
441164,MANSURPURA,09,146,00770,125265,UTTAR PRADESH,Agra,Bah,Mansoorpura,125265,118,9,42846,SUNSAR,770,BAH,805
441165,SAHPURA,09,146,00770,125221,UTTAR PRADESH,Agra,Bah,Siahipura,125221,118,9,43228,GAJOURA,770,PINAHAT,815
441166,MUNDERA,09,146,00766,124614,UTTAR PRADESH,Agra,Agra,Mundhera,124614,118,9,42794,JARUA KATRA,766,AKOLA,804
441167,SUNAHARA,09,146,00767,124773,UTTAR PRADESH,Agra,Kiraoli,Sunhara,124773,118,9,43032,BADANPUR BARNABAI,767,FATEHPUR SIKRI,810
441168,BALHARA,09,146,00766,124606,UTTAR PRADESH,Agra,Agra,Balhera,124606,118,9,42780,BALHERA,766,AKOLA,804
441169,TAJPUR,09,146,00767,124758,UTTAR PRADESH,Agra,Kiraoli,Tajpur,124758,118,9,43078,TAJPUR NAGARIYA,767,FATEHPUR SIKRI,810
441170,BASAI JAGNAR,09,146,00768,124877,UTTAR PRADESH,Agra,Kheragarh,Basai Jagner,124877,118,9,43086,BASAI JAGNER,768,JAGNER,811
441171,KHARAGPURA,09,146,00770,125294,UTTAR PRADESH,Agra,Bah,Kharagpura,125294,118,9,42848,VERI,770,BAH,805
441172,NAUGAWAN,09,146,00770,125384,UTTAR PRADESH,Agra,Bah,Naugawan,125384,118,9,43135,NAUGAWAN,770,JAITPUR KALAN,812
441173,PACHMAHRI,09,146,00768,124998,UTTAR PRADESH,Agra,Kheragarh,Pachmori,124998,118,9,43278,PACHMORI,768,SAIYAN,816
441174,RUDAU,09,146,00768,124967,UTTAR PRADESH,Agra,Kheragarh,Roodhau,124967,118,9,265459,Roodhau,768,KHERAGARH,814
441175,RACHHOHA,09,146,00768,124895,UTTAR PRADESH,Agra,Kheragarh,Richhoha,124895,118,9,43102,RICHHOHA,768,JAGNER,811
441176,MANKAINDA,09,146,00766,124617,UTTAR PRADESH,Agra,Agra,Mankenda,124617,118,9,42801,MANKENDA,766,AKOLA,804
441177,AYELA,09,146,00768,124962,UTTAR PRADESH,Agra,Kheragarh,Ayela,124962,118,9,43189,AYELA,768,KHERAGARH,814
441178,TAHARPUR,09,146,00768,124981,UTTAR PRADESH,Agra,Kheragarh,Taharpur,124981,118,9,43289,TAHARPUR,768,SAIYAN,816
441179,NAGLA DHIR,09,146,00769,125084,UTTAR PRADESH,Agra,Fatehabad,Nagla Dhir,125084,118,9,43326,NAGLA DHIR,769,SHAMSABAD,817
441295,KHASPUR,09,146,00766,124584,UTTAR PRADESH,Agra,Agra,Khaspur Mustkil,124584,118,9,42917,KHASPUR MUSTKIL,766,BICHPURI,807
441180,BILAUNI,09,146,00769,125162,UTTAR PRADESH,Agra,Fatehabad,Biloni,125162,118,9,42978,BILONI,769,FATEHABAD,809
441181,NICHA KHERA,09,146,00769,125145,UTTAR PRADESH,Agra,Fatehabad,Nichakhera,125145,118,9,43009,NICHAKHERA,769,FATEHABAD,809
441182,SANKURI KALAN,09,146,00769,125188,UTTAR PRADESH,Agra,Fatehabad,Sankuri Kalan,125188,118,9,43022,SANKURI KALAN,769,FATEHABAD,809
441183,GOHARA,09,146,00770,125338,UTTAR PRADESH,Agra,Bah,Gohra,125338,118,9,43122,KHERA RATHOR,770,JAITPUR KALAN,812
441184,UTTU,09,146,00767,124713,UTTAR PRADESH,Agra,Kiraoli,Uttoo,124713,118,9,43040,DAUDPUR,767,FATEHPUR SIKRI,810
441185,PACHGAN KHERA,09,146,00766,124630,UTTAR PRADESH,Agra,Agra,Pachgain Khera,124630,118,9,42895,PACHGAIN KHERA,766,BARAULI AHIR,806
441186,KHAL,09,146,00766,124615,UTTAR PRADESH,Agra,Agra,Khal,124615,118,9,265499,Khal,766,AKOLA,804
441187,JARUAKATRA,09,146,00766,124613,UTTAR PRADESH,Agra,Agra,Jarua Katra,124613,118,9,42794,JARUA KATRA,766,AKOLA,804
441188,JANRA,09,146,00766,124684,UTTAR PRADESH,Agra,Agra,Janara,124684,118,9,0,,766,BARAULI AHIR,806
442375,SHIKARGARHI,09,143,00755,122482,UTTAR PRADESH,Aligarh,Koil,Sikargarhi,122482,119,9,43919,KAZIMPUR,755,JAWAN SIKANDERPUR,826
441189,LALPUR,09,146,00768,124965,UTTAR PRADESH,Agra,Kheragarh,Lalpur,124965,118,9,43210,LALPUR,768,KHERAGARH,814
441190,BHARA,09,146,00768,124889,UTTAR PRADESH,Agra,Kheragarh,Bhara,124889,118,9,43088,BHARA,768,JAGNER,811
441191,JHITPURA,09,146,00768,124918,UTTAR PRADESH,Agra,Kheragarh,Jheetpura,124918,118,9,43097,NAGLA VIRBHAN,768,JAGNER,811
441192,MURIVAPURA,09,146,00770,125285,UTTAR PRADESH,Agra,Bah,Mudiyapura,125285,118,9,265535,Mudiyapura,770,BAH,805
441193,UGANPUR,09,146,00770,125324,UTTAR PRADESH,Agra,Bah,Uganpura,125324,118,9,43110,BADAGAON,770,JAITPUR KALAN,812
441194,SARAI AHMAD,09,146,00768,124900,UTTAR PRADESH,Agra,Kheragarh,Sarai Ahmad,124900,118,9,43085,BARIGWAMA KHURD,768,JAGNER,811
441195,PAPRINAGAR,09,146,00770,125193,UTTAR PRADESH,Agra,Bah,Paprinagar,125193,118,9,43240,PAPRINAGAR,770,PINAHAT,815
441196,BHUNGAPURA,09,146,00770,125225,UTTAR PRADESH,Agra,Bah,Bhonigapura,125225,118,9,43235,LADHAVAPURA,770,PINAHAT,815
441197,MAHDEWA,09,146,00768,125015,UTTAR PRADESH,Agra,Kheragarh,Mahdewa,125015,118,9,43271,MAHDEWA,768,SAIYAN,816
441198,IAWAHIRPUR,09,146,00769,125134,UTTAR PRADESH,Agra,Fatehabad,Jawaharpur,125134,118,9,241776,BIHARI,769,FATEHABAD,809
441199,SEHULA AHIR,09,146,00769,125032,UTTAR PRADESH,Agra,Fatehabad,Seola Ahir,125032,118,9,268119,SEWLA AHIR,769,SHAMSABAD,817
441200,KUTBPURGUJAR,09,146,00769,125183,UTTAR PRADESH,Agra,Fatehabad,Kutabpur Gujar,125183,118,9,42973,BEGAMPUR,769,FATEHABAD,809
441201,BHAIRAWATI,09,146,00767,124761,UTTAR PRADESH,Agra,Kiraoli,Baharabati Khas,124761,118,9,43075,SINGARPUR,767,FATEHPUR SIKRI,810
441202,GUTNRA,09,146,00767,124751,UTTAR PRADESH,Agra,Kiraoli,Gothara,124751,118,9,43047,GOTHARA,767,FATEHPUR SIKRI,810
441203,HINGOT KHERIYA,09,146,00766,124662,UTTAR PRADESH,Agra,Agra,Hingot Kheria,124662,118,9,42874,HINGOT KHERIA,766,BARAULI AHIR,806
441204,DHANAULI,09,146,00766,124698,UTTAR PRADESH,Agra,Agra,Dhanauli (CT),124698,118,9,241772,DHANAULI,766,BICHPURI,807
441205,BIDYAPUR,09,146,00767,124837,UTTAR PRADESH,Agra,Kiraoli,Bidyapur,124837,118,9,42738,BIDHAPUR,767,ACHHNERA,803
441206,BAMRAULI KATARA,09,146,00766,124661,UTTAR PRADESH,Agra,Agra,Bamrauli Katara,124661,118,9,42856,BAMRAULI KATARA,766,BARAULI AHIR,806
441207,MYAPUR,09,146,00766,124659,UTTAR PRADESH,Agra,Agra,Mayapura,124659,118,9,265464,Mayapur,766,BARAULI AHIR,806
441208,LAKAWALI,09,146,00766,124657,UTTAR PRADESH,Agra,Agra,Lakavali,124657,118,9,42888,LAKAVALI,766,BARAULI AHIR,806
441209,CAMROLI,09,146,00766,124633,UTTAR PRADESH,Agra,Agra,Chamrauli,124633,118,9,0,,766,BARAULI AHIR,806
441210,AZIZPUR,09,146,00766,124697,UTTAR PRADESH,Agra,Agra,Azizpur (CT),124697,118,9,274049,AZIZPUR,766,BICHPURI,807
441211,KHARAG,09,146,00765,124487,UTTAR PRADESH,Agra,Etmadpur,Kharagpur,124487,118,9,43182,SHERKHAN,765,KHANDAULI,813
441212,NAGLA BEL,09,146,00765,124540,UTTAR PRADESH,Agra,Etmadpur,Nagla Beal,124540,118,9,42952,NAGLA BEAL,765,ETMADPUR,808
441213,NABBARI,09,146,00766,124638,UTTAR PRADESH,Agra,Agra,Naubari,124638,118,9,42894,NAUBARI,766,BARAULI AHIR,806
441214,AKHWAI,09,146,00767,124865,UTTAR PRADESH,Agra,Kiraoli,Akhbai,124865,118,9,42777,AKHBAI,767,AKOLA,804
441215,BARANAWAI,09,146,00767,124745,UTTAR PRADESH,Agra,Kiraoli,Badanpur Barnamai,124745,118,9,43032,BADANPUR BARNABAI,767,FATEHPUR SIKRI,810
441216,BHILAOLI,09,146,00768,124951,UTTAR PRADESH,Agra,Kheragarh,Bhilawali,124951,118,9,274051,BHILAWALI,768,KHERAGARH,814
441217,DHARMSHALA,09,146,00770,125379,UTTAR PRADESH,Agra,Bah,Dharmasala,125379,118,9,43109,AMAHI,770,JAITPUR KALAN,812
441218,DEOPURA,09,146,00770,125343,UTTAR PRADESH,Agra,Bah,Devpura,125343,118,9,43133,NADGAWAN,770,JAITPUR KALAN,812
441219,SHAHPUR GUJAR,09,146,00770,125398,UTTAR PRADESH,Agra,Bah,Shahapur Goojar,125398,118,9,43146,SHAHAPUR GOOJAR,770,JAITPUR KALAN,812
441220,ARDAYA,09,146,00767,124833,UTTAR PRADESH,Agra,Kiraoli,Ardaya,124833,118,9,42729,ARDAYA,767,ACHHNERA,803
441221,RASULPUR,09,146,00767,124820,UTTAR PRADESH,Agra,Kiraoli,Rasulpur Sadar,124820,118,9,42774,SEHTA,767,ACHHNERA,803
