Tender ID,Tender ID.1,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Scheme,month,Season,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,Published Date.1
2025_UPIDC_1082147_30,,03/EE/2025-26,SILT CLEARENCE FROM KM. 0.000 TO 2.800 OF NAROTTAMPUR MR. AND KM. 0.000 TO 7.800 OF MAKRANDPUR MR.,SILT CLEARENCE FROM KM. 0.000 TO 2.800 OF NAROTTAMPUR MR. AND KM. 0.000 TO 7.800 OF MAKRANDPUR MR.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Oct-2025 09:00 AM,NA ,90.0,No ,No,Online,18-Oct-2025 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",Bahraich,271801.0,2.0,"2,72,000",BINNU SINGH CONTRACTOR,"268,935.57",Accepted-AOC,14-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Repair and Restoration,{'mr': 4},
2025_UPIDC_1086955_24,,04/E.E./2025-26,Silt Clearance/Scraping of Koraon Minor From Km. 0.000 to Km. 6.600.,Silt Clearance/Scraping of Koraon Minor From Km. 0.000 to Km. 6.600.,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,30-Oct-2025 12:00 PM,NA ,90.0,No ,No,Online,08-Nov-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",Prayagraj,211004.0,2.0,"1,82,000",JAY CONSTRUCTION,"116,964",Accepted-AOC,11-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1082525_1,,01/EE/2025-26,Silt clearance work of Mangalpur Dy. from km.18.092 to km. 33.051,Silt Clearance,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,14-Oct-2025 12:45 PM,NA ,90.0,No ,No,Online,21-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",Silt clearance work of Mangalpur Dy. from km.18.09,206244.0,2.0,"6,80,000",HIMNSHU TRADERS,"406,015.8",Accepted-AOC,14-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Others,,
2025_UPIDC_1082813_21,,03/EE/2025-26,AS PER TENDER NOTICE-03 LOT 05,SILT CLEARENCE/SCRAPING OF HASANPUR DY. FROM KM. 0.000 TO KM. 7.974 FOR THE YEAR 2025-26,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-Nov-2025 03:00 PM,NA ,90.0,No ,No,Online,13-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",Haidergarh,225124.0,2.0,,m/s mohd. zamil,"355,118.06",Accepted-AOC,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1082164_10,,04/EE/2025-26,Silt clearance of Bihat Dy. from km 0.000 to km 7.340 (Lot-10),Silt clearance of Bihat Dy. from km 0.000 to km 7.340 (Lot-10),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,14-Oct-2025 09:00 AM,16-Oct-2025 12:00 PM ,90.0,No ,No,Online,27-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Sitapur,261001.0,2.0,"2,42,000",JAI KARAN SINGH,"199,360",Accepted-AOC,12-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Others,,
2025_UPIDC_1085715_102,,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Molnapur Mr. from Km. 0.000 to Km. 2.800 and Pipraula Mr. from Km. 0.000 to Km. 1.500,Silt Clearance and Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2025 01:00 PM,NA ,90.0,No ,No,Online,26-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"90,000",Ravindra Yadav,"85,630.8",Accepted-AOC,26-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083624_13,,01/EE/2025-2026,SILT CLEARANCE/SCRAPPING OF SONHAR DY KM 0.00 TO 24.00,SILT CLEARANCE/SCRAPPING OF SONHAR DY KM 0.00 TO 24.00,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,06-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",UNNAO,209801.0,2.0,"8,40,000",M/S LAL BAHAUDAR SINGH,"791,756",Accepted-AOC,24-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1086936_2,,03/EE/SSK41/2025-26,SILT CLEARANCE OF INHUANA DY FROM KM 1.890 TO KM 10.781,SILT CLEARANCE OF INHUANA DY FROM KM 1.890 TO KM 10.781,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,12-Nov-2025 10:00 AM,NA ,90.0,No ,No,Online,17-Nov-2025 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",Barabanki,225001.0,2.0,"15,01,000",ALTRA CONST ASSOCIATES,"1,020,639.2",Accepted-AOC,26-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1084346_7,,05/EE/2025-26,Silt Clearance in Raebareli Dy. from 0.000 to 19.800 for Rabi fasli 1433 year 2025-26 (Lot-7),Silt Clearance in Raebareli Dy. from 0.000 to 19.800 for Rabi fasli 1433 year 2025-26 (Lot-7),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,24-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,30-Oct-2025 02:05 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",Lucknow,226010.0,2.0,"10,14,000",Indal Enterprises,"756,240.17",Accepted-AOC,02-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1082147_29,,03/EE/2025-26,SILT CLEARENCE FROM KM. 0.000 TO 5.600 OF CHATTARPUR MR. AND KM. 0.000 TO 5.000 OF KATKUIYAN MR,SILT CLEARENCE FROM KM. 0.000 TO 5.600 OF CHATTARPUR MR. AND KM. 0.000 TO 5.000 OF KATKUIYAN MR,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Oct-2025 09:00 AM,NA ,90.0,No ,No,Online,18-Oct-2025 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",Bahraich,271801.0,2.0,"2,30,000",BINNU SINGH CONTRACTOR,"227,745.6",Accepted-AOC,14-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Repair and Restoration,{'mr': 4},
2025_UPIDC_1082040_20,,02/EE/2025-26,Silt Clearance /scraping of jhal mr.from km 0.00 to 7.660 km(Lot-20),Silt Clearance /scraping of jhal mr.from km 0.00 to 7.660 km,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,14-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,21-Oct-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",Bijnor,246701.0,2.0,"4,00,000",MOHD YAIN,"291,703.17",Accepted-AOC,01-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1082147_28,,03/EE/2025-26,SILT CLEARANCE FROM KM. 0.000 TO 11.600 OF GAMBHIRWA MR,SILT CLEARANCE FROM KM. 0.000 TO 11.600 OF GAMBHIRWA MR,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Oct-2025 09:00 AM,NA ,90.0,No ,No,Online,18-Oct-2025 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",Bahraich,271801.0,2.0,"5,48,000",Mohammad Abdulla,"427,221.9",Accepted-AOC,14-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1079274_13,,01/EE/2025-26 DT. 26-09-2025,Silt clearance and Bed scrapping,Silt clearance Between Km 0.000 to Km 12.000 and Scrapping between km 12.000 to km 16.680 on Narayanpur Dy,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,14-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",Narayanpur Dy,274001.0,2.0,"6,82,853",M/S J. D. Enterprises,"577,815",Accepted-AOC,03-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, deoria",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Monsoon,False,True,Others,,
2025_UPIDC_1080412_60,,02/EE/2025-26,Silt Clearance from Km 15.500 to 31.200 of Sheorajpur Dy.,Silt Clearance,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,20-Nov-2025 12:00 PM,NA ,90.0,No ,No,Online,26-Nov-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"12,72,000",M/S RAJESH KUMAR KATIYAR,"1,272,489.6",Accepted-AOC,03-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1086698_3,,04/AE-IV/2025-26,Earth Work in Silt Clearance/Scraping of Vishunpur Mr. from Km. 0.000 to Km. 1.350 and Muhammadpur Mr. from Km. 0.000 to Km. 1.350,Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,07-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"70,000",DEOMAN YADAV,"41,980.65",Accepted-AOC,06-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1087895_5,,03/E.E/2025-26,Silt clearance of Jajupur Mr. km 0.000 to 7.400,Silt clearance of Jajupur Mr. km 0.000 to 7.400,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,03-Nov-2025 09:00 AM,NA ,15.0,No ,No,Online,11-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",pratapgarh,230001.0,2.0,"2,22,000",M/S ADITYA ENTERPRISES,"221,660.16",Accepted-AOC,18-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1083668_18,,01/EE/2025-26,Silt Clearance/Scraping work of Semri Minor (km 0.00 to 2.800),Silt Clearance/Scraping work of Semri Minor (km 0.00 to 2.800),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,18-Oct-2025 10:00 AM,NA ,90.0,No ,No,Online,30-Oct-2025 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",Tulsipur Balrampur,271210.0,2.0,"46,000",M/S ANAND KUMAR,"45,747.9",Accepted-AOC,05-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,False,True,Others,,
2025_UPIDC_1085715_124,,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Sadaruddinpur Mr. from Km. 0.000 to Km. 1.000 and Chhagganpur Mr. from Km. 0.000 to Km. 1.900,Silt Clearance and Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2025 01:00 PM,NA ,90.0,No ,No,Online,26-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"61,000",Ravindra Yadav,"59,778.7",Accepted-AOC,26-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 2},
2025_UPIDC_1085715_118,,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Sikandarpur Mr. from Km. 0.000 to Km. 2.700,Silt Clearance and Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2025 01:00 PM,NA ,90.0,No ,No,Online,26-Nov-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"56,000",Ravindra Yadav,"54,805.1",Accepted-AOC,26-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 1, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2025_12,Post-Monsoon,True,True,Repair and Restoration,{'mr': 1},
