Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,month,Contract Date :,Published Date.1,year_month,tender_district_externalReference,tender_district_title_description,tender_district_location,DISTRICT_FINALISED
2026_UPIDC_1160393_9,02/EE/2026-27,Silt clearance of Karbigawan Drain from k.m. 7.000 to 0.000,Silt clearance of Karbigawan Drain from k.m. 7.000 to 0.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,13-Jun-2026 10:00 AM,NA ,90.0,No ,No,Online,18-Jun-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"4,86,000",DEV CONSTRUCTIONS AND SUPPLIERS,"266,446",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,24-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1135364_5,01/EE/ID2K/2026-27,LOT-05,SILT DISPOSAL BY AUCTIONING OF MATHIYA BRANCH FROM KM 2.000 TO KM 3.000,Works,Auction,Fixed-rate,Civil Works,No,No,NA ,10-Apr-2026 10:00 AM,NA ,90.0,No ,No,Online,16-Apr-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, kushinagar","Irrigation Division-2, Kushinagar",274401.0,2.0,"2,37,860",DASHRATH SHARMA,"268,442",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-2, kushinagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,04-May-2026,,,NA,NA,NA,NA
2026_UPIDC_1155019_6,01/EE/2026-27,01/EE/2026-27,Earth Work in Silt Clearance of Chhoiya Drain from Km. 0.000 to 12.650 in District Budaun.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-May-2026 06:00 PM,NA ,90.0,No ,No,Online,03-Jun-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",Budaun,243601.0,3.0,"5,14,000",BALA JI TRADERS,"268,028",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,16-Jun-2026,,,NA,Budaun,Budaun,Budaun
2026_UPIDM_1122258_1,70/EE/CSD-3/2025-26 (LOT-1),"Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th","Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th",Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,06-Mar-2026 04:30 PM,NA ,120.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",Meerut,250406.0,2.0,,M/S RAJARAM,"2,727,027",Accepted-AOC,,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,,2026_06,25-Jun-2026,,,NA,NA,Meerut,Meerut
2026_UPIDC_1137713_13,01/EE/2026-27,Auction of Silt/Sand Placed at left and right bank of Mishrikh Dy from km. 0.000 to 3.400 (Lot-13),Auction of Silt/Sand Placed at left and right bank of Mishrikh Dy from km. 0.000 to 3.400 (Lot-13),Works,Auction,Item Rate,Civil Works - Canal,No,No,NA ,17-Apr-2026 09:00 AM,NA ,90.0,No ,No,Online,24-Apr-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Sitapur,261001.0,2.0,"3,61,760",M/S RAJENDRA VERMA,"388,376",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,27-May-2026,,,NA,NA,Sitapur,Sitapur
2026_UPIDC_1152951_13,01/EE/2026-27,Silt clearance of Palra drain from km 3.400 to km 30.030,Silt clearance of Palra drain from km 3.400 to km 30.030,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-Jun-2026 05:00 PM,NA ,90.0,No ,No,Online,09-Jun-2026 06:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Aligarh,202001.0,2.0,"21,81,000",KAMLESH KUMAR CONTRACTOR,"933,899.18",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,23-Jun-2026,,,NA,NA,Aligarh,Aligarh
2026_UPIDC_1142774_2,01/EE/2026-27,01/E.E./2026-27,Fixing C.C. Pillars at both banks of Sindli/Khokri river to demarkation of flood plain zone in Distt. Saharanur and Shamli,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-May-2026 10:00 AM,NA ,90.0,No ,No,Online,26-May-2026 03:30 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,Saharanpur and Shamli,247001.0,2.0,"28,14,000",J P INFRATECH,"2,733,330",Accepted-AOC,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,False,Others,,2026_06,04-Jun-2026,,,NA,Shamli,Saharanpur,CONFLICT
2026_UPIDC_1145806_3,01/AUCTION/EEID-1/2026-27,Silt auction work from the internal section (bed/dola) of Basantpur Distributary between km 7.000 and km 14.000,Silt auction work from the internal section (bed/dola) of Basantpur Distributary between km 7.000 and km 14.000,Works,Auction,Item Wise,Civil Works,No,No,NA ,06-May-2026 01:30 PM,NA ,90.0,No ,No,Online,11-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",KUSHINAGAR,274403.0,2.0,"6,97,900",GAYATRI ENTERPRISES,"877,360",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,18-Jun-2026,,,NA,NA,NA,NA
2026_REDUP_1139034_1,1846/RED/Tender/ 2025-26/Dt 31/03/26,Construction work of CC road from Prince house towards culvert in village Usmanpur.,Construction work of CC road from Prince house towards culvert in village Usmanpur.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Apr-2026 12:00 PM,24-Apr-2026 11:00 AM ,90.0,No ,No,Online,30-Apr-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,EE RED BSR,203001.0,2.0,"12,46,000",M/S KHUSHI CONSTRUCTION,"1,239,971",Accepted-AOC,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,15-Jun-2026,,,NA,NA,NA,NA
2026_UPIDC_1145806_1,01/AUCTION/EEID-1/2026-27,Silt auction work from the internal section (bed/dola) of the Mansoorganj Escape between km 0.000 and km 6.800,Silt auction work from the internal section (bed/dola) of the Mansoorganj Escape between km 0.000 and km 6.800,Works,Auction,Item Wise,Civil Works,No,No,NA ,06-May-2026 01:00 PM,NA ,90.0,No ,No,Online,11-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",KUSHINAGAR,274403.0,2.0,"3,23,680",GAYATRI ENTERPRISES,"406,912",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,18-Jun-2026,,,NA,NA,NA,NA
2026_REDUP_1129795_9,1737/RED/Tender/2025-26,"Laying of B.O.E. Soling from Rajbaha culvert to village Lalpur via Baba Dhyandas Kuti in Chamarbag, Block- Maholi","Laying of B.O.E. Soling from Rajbaha culvert to village Lalpur via Baba Dhyandas Kuti in Chamarbag, Block- Maholi",Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Mar-2026 06:00 PM,NA ,90.0,No ,No,Online,01-Apr-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Maholi, Sitapur",261001.0,2.0,"22,54,610",MS ABHAY PRATAP SINGH,"2,252,581",Accepted-AOC,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,22-May-2026,,,NA,NA,Sitapur,Sitapur
2026_UPIDC_1145867_1,01/E.E/2026-27,Silt clearance of Bharera Drain From Km. 0.000 to 16.000,Silt clearance of Bharera Drain From Km. 0.000 to 16.000,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,07-May-2026 10:00 AM,NA ,90.0,No ,No,Online,12-May-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",Firozabad,283203.0,2.0,"9,66,000",KAMLESH KUMAR CONTRACTOR,"539,324.95",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,02-Jun-2026,,,NA,NA,Firozabad,Firozabad
2026_UPIDC_1120113_33,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Taktauli Dy. from km 12.100 to 14.100 (L/B and R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,17-Mar-2026 10:00 AM,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,12,000",M/S SURAJ PRASAD DWEVEDI AND SONS,"228,200",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,23-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1144033_19,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 8.000 to 9.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 8.000 to 9.000 during closer period month May/June 2026,Goods,Open Tender,Item Rate,Civil Construction Goods,No,No,NA ,13-May-2026 10:00 AM,NA ,90.0,No ,No,Online,20-May-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",EE id shardanagar lakhimpur kheri,262726.0,2.0,"18,90,350",Kailash Kumar,"1,906,553",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,03-Jun-2026,,,NA,NA,Kheri,Kheri
2026_UPIDC_1144033_20,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 19.000 to 20.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 19.000 to 20.000 during closer period month May/June 2026,Goods,Open Tender,Item Rate,Civil Construction Goods,No,No,NA ,13-May-2026 10:00 AM,NA ,90.0,No ,No,Online,20-May-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",EE id shardanagar lakhimpur kheri,262726.0,2.0,"13,65,630",M/S A.J. CONSTRUCTION,"6,496,497",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,30-May-2026,,,NA,NA,Kheri,Kheri
2026_UPIDC_1120113_36,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Auron Mr. from km 0.000 to 2.500 (L/B and R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,17-Mar-2026 10:00 AM,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,60,000",BALA JI CONSTRUCTION,"183,000",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'mr': 1},2026_06,13-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
2026_UPIDC_1149835_12,01/EE/2026-27,Lot_12_Silt Clearance of Rajapur Drain from Km. 0.000 to Km. 8.200,Lot_12_Silt Clearance of Rajapur Drain from Km. 0.000 to Km. 8.200,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-May-2026 10:00 AM,NA ,90.0,No ,No,Online,26-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",BARABANKI,225001.0,2.0,,M/S UDAY RAJ,"378,252",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 2, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2026_06,06-Jun-2026,,,NA,NA,Barabanki,Barabanki
2026_UPIDC_1120113_34,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Taktauli Dy. from km 15.000 to 17.000 (L/B and R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,17-Mar-2026 10:00 AM,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,28,000",M/S SURAJ PRASAD DWEVEDI AND SONS,"134,400",Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2026_06,13-Jun-2026,,,NA,NA,Kanpur Nagar,Kanpur Nagar
